iter	Passed	Remaining
416	2488	3479
417	2495	3474
418	2502	3469
419	2508	3463
420	2513	3457
421	2519	3451
422	2525	3445
423	2531	3439
424	2537	3432
425	2543	3426
426	2549	3420
427	2554	3413
428	2559	3406
429	2564	3399
430	2569	3391
431	2574	3385
432	2579	3377
433	2584	3371
434	2590	3364
435	2595	3357
436	2601	3351
437	2607	3345
438	2612	3338
439	2616	3330
440	2621	3323
441	2627	3316
442	2632	3309
443	2636	3302
444	2642	3295
445	2647	3289
446	2652	3281
447	2657	3274
448	2662	3267
449	2668	3261
450	2673	3254
451	2678	3246
452	2683	3240
453	2688	3233
454	2694	3226
455	2699	3220
456	2704	3213
457	2710	3207
458	2715	3200
459	2720	3194
460	2726	3187
461	2731	3180
462	2736	3174
463	2741	3167
464	2746	3160
465	2751	3153
466	2756	3146
467	2761	3139
468	2766	3132
469	2771	3125
470	2777	3119
471	2782	3112
472	2787	3105
473	2792	3098
474	2798	3092
475	2803	3086
476	2809	3079
477	2814	3073
478	2819	3066
479	2824	3059
480	2829	3053
481	2835	3047
482	2841	3041
483	2847	3035
484	2858	3035
485	2864	3029
486	2869	3022
487	2875	3017
488	2880	3010
489	2886	3003
490	2890	2996
491	2895	2989
492	2900	2983
493	2905	2975
494	2910	2969
495	2916	2963
496	2921	2956
497	2926	2949
498	2931	2943
499	2938	2938
500	2943	2931
501	2951	2927
502	2958	2922
503	2965	2918
504	2972	2913
505	2978	2908
506	2986	2904
507	2993	2899
508	3000	2894
509	3006	2888
510	3012	2882
511	3019	2877
512	3025	2872
513	3032	2867
514	3038	2861
515	3045	2856
516	3051	2850
517	3057	2844
518	3063	2839
519	3069	2833
520	3075	2827
521	3081	2821
522	3086	2814
523	3091	2808
524	3097	2802
525	3101	2795
526	3107	2788
527	3112	2782
528	3117	2776
529	3123	2769
530	3128	2762
531	3133	2756
532	3138	2749
533	3143	2742
534	3148	2736
535	3153	2729
536	3158	2723
537	3163	2716
538	3168	2710
539	3175	2704
540	3180	2698
541	3186	2692
542	3191	2685
543	3196	2679
544	3201	2673
545	3207	2666
546	3212	2660
547	3216	2653
548	3221	2646
549	3226	2639
550	3231	2633
551	3237	2627
552	3242	2620
553	3247	2614
554	3252	2607
555	3257	2601
556	3263	2595
557	3268	2589
558	3275	2583
559	3280	2577
560	3285	2571
561	3291	2565
562	3296	2558
563	3301	2552
564	3307	2546
565	3313	2540
566	3318	2534
567	3324	2528
568	3328	2521
569	3334	2515
570	3340	2509
571	3346	2503
572	3352	2498
573	3357	2492
574	3363	2486
575	3369	2480
576	3375	2474
577	3380	2468
578	3385	2461
579	3391	2455
580	3397	2450
581	3403	2444
582	3408	2438
583	3413	2431
584	3418	2425
585	3423	2418
586	3428	2412
587	3433	2405
588	3438	2399
589	3443	2393
590	3448	2386
591	3454	2380
592	3459	2374
593	3464	2368
594	3469	2361
595	3475	2355
596	3479	2348
597	3484	2342
598	3490	2336
599	3494	2329
600	3499	2323
601	3506	2318
602	3513	2313
603	3519	2307
604	3526	2302
605	3533	2297
606	3539	2291
607	3546	2286
608	3553	2281
609	3559	2275
610	3566	2270
611	3572	2265
612	3579	2260
613	3587	2255
614	3594	2250
615	3601	2245
616	3608	2239
617	3613	2233
618	3619	2228
619	3625	2222
620	3631	2216
621	3637	2210
622	3642	2204
623	3647	2197
624	3653	2192
625	3658	2185
626	3664	2179
627	3668	2173
628	3673	2166
629	3678	2160
630	3683	2154
631	3689	2148
632	3693	2141
633	3699	2135
634	3704	2129
635	3709	2123
636	3715	2117
637	3719	2110
638	3724	2104
639	3730	2098
640	3735	2091
641	3740	2085
642	3745	2079
643	3752	2074
644	3757	2067
645	3763	2062
646	3768	2055
647	3773	2049
648	3779	2044
649	3785	2038
650	3790	2031
651	3795	2025
652	3800	2019
653	3805	2013
654	3810	2007
655	3816	2001
656	3820	1994
657	3825	1988
658	3831	1982
659	3835	1976
660	3841	1970
661	3847	1964
662	3852	1958
663	3857	1952
664	3862	1945
665	3867	1939
666	3872	1933
667	3877	1927
668	3882	1921
669	3887	1914
670	3893	1908
671	3898	1902
672	3903	1896
673	3908	1890
674	3913	1884
675	3918	1877
676	3924	1872
677	3929	1866
678	3933	1859
679	3938	1853
680	3943	1847
681	3949	1841
682	3954	1835
683	3959	1829
684	3963	1822
685	3968	1816
686	3974	1810
687	3978	1804
688	3984	1798
689	3989	1792
690	3994	1786
691	3998	1779
692	4004	1774
693	4009	1767
694	4013	1761
695	4018	1755
696	4023	1749
697	4028	1742
698	4033	1736
699	4038	1730
700	4043	1724
701	4051	1719
702	4058	1714
703	4065	1709
704	4072	1704
705	4079	1698
706	4085	1693
707	4091	1687
708	4097	1681
709	4104	1676
710	4110	1670
711	4116	1665
712	4122	1659
713	4128	1653
714	4134	1648
715	4140	1642
716	4146	1636
717	4152	1630
718	4158	1625
719	4164	1619
720	4169	1613
721	4175	1607
722	4181	1601
723	4186	1596
724	4192	1590
725	4198	1584
726	4203	1578
727	4208	1572
728	4213	1566
729	4218	1560
730	4223	1554
731	4228	1548
732	4233	1542
733	4238	1536
734	4243	1529
735	4248	1523
736	4254	1518
737	4259	1512
738	4265	1506
739	4270	1500
740	4275	1494
741	4280	1488
742	4286	1482
743	4290	1476
744	4296	1470
745	4301	1464
746	4307	1459
747	4312	1452
748	4317	1446
749	4322	1440
750	4328	1434
751	4333	1429
752	4338	1422
753	4343	1417
754	4348	1411
755	4354	1405
756	4359	1399
757	4364	1393
758	4368	1387
759	4373	1381
760	4379	1375
761	4384	1369
762	4388	1363
763	4394	1357
764	4400	1351
765	4406	1346
766	4411	1340
767	4417	1334
768	4421	1328
769	4427	1322
770	4433	1316
771	4438	1310
772	4442	1304
773	4448	1298
774	4453	1292
775	4458	1287
776	4464	1281
777	4469	1275
778	4474	1269
779	4480	1263
780	4485	1257
781	4490	1251
782	4496	1246
783	4501	1240
784	4506	1234
785	4512	1228
786	4517	1222
787	4522	1216
788	4528	1211
789	4534	1205
790	4539	1199
791	4544	1193
792	4550	1187
793	4555	1181
794	4560	1175
795	4565	1170
796	4570	1164
797	4575	1158
798	4581	1152
799	4586	1146
800	4592	1140
801	4600	1135
802	4611	1131
803	4618	1125
804	4627	1120
805	4634	1115
806	4641	1109
807	4647	1104
808	4654	1098
809	4660	1093
810	4666	1087
811	4673	1082
812	4680	1076
813	4687	1071
814	4695	1065
815	4701	1060
816	4707	1054
817	4712	1048
818	4718	1042
819	4724	1037
820	4729	1031
821	4735	1025
822	4740	1019
823	4745	1013
824	4750	1007
825	4756	1001
826	4761	996
827	4766	990
828	4772	984
829	4777	978
830	4782	972
831	4787	966
832	4792	960
833	4797	954
834	4802	949
835	4807	943
836	4812	937
837	4818	931
838	4823	925
839	4829	919
840	4834	914
841	4840	908
842	4845	902
843	4851	896
844	4856	890
845	4861	884
846	4867	879
847	4873	873
848	4878	867
849	4884	861
850	4889	856
851	4894	850
852	4900	844
853	4905	838
854	4911	832
855	4916	827
856	4922	821
857	4927	815
858	4933	809
859	4939	804
860	4945	798
861	4951	792
862	4956	786
863	4961	781
864	4966	775
865	4971	769
866	4976	763
867	4980	757
868	4985	751
869	4990	745
870	4996	739
871	5001	734
872	5006	728
873	5011	722
874	5016	716
875	5021	710
876	5027	705
877	5032	699
878	5037	693
879	5043	687
880	5049	682
881	5055	676
882	5061	670
883	5066	664
884	5071	659
885	5077	653
886	5083	647
887	5088	641
888	5094	636
889	5099	630
890	5105	624
891	5110	618
892	5115	612
893	5121	607
894	5127	601
895	5132	595
896	5137	589
897	5142	584
898	5147	578
899	5151	572
900	5156	566
901	5163	561
902	5170	555
903	5180	550
904	5188	544
905	5196	539
906	5203	533
907	5212	528
908	5219	522
909	5226	516
910	5233	511
911	5239	505
912	5244	499
913	5251	494
914	5256	488
915	5263	482
916	5270	477
917	5276	471
918	5282	465
919	5288	459
920	5294	454
921	5299	448
922	5304	442
923	5309	436
924	5314	430
925	5320	425
926	5325	419
927	5331	413
928	5336	407
929	5342	402
930	5347	396
931	5353	390
932	5358	384
933	5364	379
934	5369	373
935	5375	367
936	5380	361
937	5385	356
938	5391	350
939	5397	344
940	5402	338
941	5408	332
942	5413	327
943	5419	321
944	5424	315
945	5429	309
946	5435	304
947	5441	298
948	5446	292
949	5451	286
950	5456	281
951	5461	275
952	5467	269
953	5472	263
954	5477	258
955	5483	252
956	5489	246
957	5494	240
958	5499	235
959	5504	229
960	5510	223
961	5516	217
962	5521	212
963	5526	206
964	5531	200
965	5536	194
966	5541	189
967	5546	183
968	5552	177
969	5557	171
970	5562	166
971	5566	160
972	5572	154
973	5577	148
974	5582	143
975	5587	137
976	5593	131
977	5597	125
978	5602	120
979	5607	114
980	5612	108
981	5617	102
982	5622	97
983	5627	91
984	5632	85
985	5639	80
986	5644	74
987	5650	68
988	5656	62
989	5661	57
990	5666	51
991	5671	45
992	5676	40
993	5682	34
994	5688	28
995	5694	22
996	5699	17
997	5706	11
998	5710	5
999	5715	0
