iter	RMSE
276	0.3076338022
277	0.3074046563
278	0.3072622824
279	0.3071184658
280	0.3069548817
281	0.3067771914
282	0.3063948953
283	0.3061970876
284	0.3060165758
285	0.3058186396
286	0.3055713622
287	0.3052199176
288	0.3050632508
289	0.3048827778
290	0.3047045552
291	0.3045192568
292	0.3042828359
293	0.3040013909
294	0.3038391095
295	0.3036479647
296	0.3034315518
297	0.3032846503
298	0.3031524164
299	0.3028557143
300	0.3027057882
301	0.302420474
302	0.3022144802
303	0.3020652041
304	0.3019102501
305	0.3016067025
306	0.3014279661
307	0.3011901999
308	0.3010691982
309	0.3009110727
310	0.3006288024
311	0.3004636477
312	0.3003501009
313	0.3002361536
314	0.3000691635
315	0.2999193747
316	0.2998175903
317	0.2995770748
318	0.2994456529
319	0.2993080172
320	0.299113935
321	0.2989944461
322	0.2988357797
323	0.298650627
324	0.2984888161
325	0.2983744082
326	0.2982587664
327	0.2979824181
328	0.2978640708
329	0.2975880342
330	0.2973311055
331	0.2971775432
332	0.2970621185
333	0.2969395959
334	0.296783843
335	0.296649892
336	0.296487308
337	0.2963935468
338	0.2961780961
339	0.2960028845
340	0.2958867351
341	0.2957560437
342	0.2956698609
343	0.2955093656
344	0.2954198614
345	0.2953135511
346	0.2951847866
347	0.2950996981
348	0.2949568549
349	0.2947765174
350	0.2945861068
351	0.2944581582
352	0.2943652076
353	0.2942270422
354	0.2940925455
355	0.2939619637
356	0.293863034
357	0.2937656859
358	0.2936660734
359	0.2934585802
360	0.2932323204
361	0.2931485289
362	0.2930697585
363	0.292924004
364	0.2927035289
365	0.2925972331
366	0.2924406117
367	0.292307791
368	0.2921445246
369	0.2920355876
370	0.2919480289
371	0.2918140332
372	0.2917185288
373	0.2916017203
374	0.2914653467
375	0.2913177096
376	0.2912227455
377	0.291098176
378	0.2910389923
379	0.290915188
380	0.2908104457
381	0.2907271006
382	0.2905964646
383	0.2905330025
384	0.2904223082
385	0.290315709
386	0.2902317349
387	0.2900947542
388	0.2899152768
389	0.2898095633
390	0.2897524274
391	0.2895397741
392	0.2894408618
393	0.2893239071
394	0.2891750895
395	0.289039856
396	0.288974272
397	0.2889081662
398	0.2888070266
399	0.2887320589
400	0.2886047599
401	0.2885499997
402	0.2883993267
403	0.2882946353
404	0.2881935899
405	0.2881151994
406	0.2880544409
407	0.2878724236
408	0.2876985086
409	0.2876082037
410	0.2875045084
411	0.2873732107
412	0.2871689781
413	0.2871142287
414	0.2869784549
415	0.2869187292
416	0.2867251611
417	0.2866190581
418	0.2865009064
419	0.2863972514
420	0.2863106616
421	0.2862441891
422	0.2861060759
423	0.2859992384
424	0.2859089275
425	0.2857895954
426	0.2857155506
427	0.2856444637
428	0.285509104
429	0.2854198432
430	0.285301652
431	0.2851868813
432	0.2850626759
433	0.2848894519
434	0.2847552293
435	0.2846360252
436	0.2845339457
437	0.2844198202
438	0.284342718
439	0.2842452366
440	0.2841330693
441	0.2840644496
442	0.2839867849
443	0.2839345892
444	0.2837934688
445	0.2837098316
446	0.2836197241
447	0.2834874492
448	0.2834030938
449	0.2832913657
450	0.2832052569
451	0.2831472104
452	0.2830509163
453	0.2829775029
454	0.2829029051
455	0.2827637676
456	0.2826266433
457	0.2825206438
458	0.2823935078
459	0.2823208949
460	0.282175405
461	0.2820969341
462	0.2819882962
463	0.2818578312
464	0.2817878336
465	0.2816749158
466	0.2815350437
467	0.2814577241
468	0.2813766098
469	0.2813093505
470	0.281238342
471	0.2811764954
472	0.2811039366
473	0.2810175329
474	0.2809552215
475	0.2808533996
476	0.2807414224
477	0.2806515097
478	0.2805629274
479	0.2804428943
480	0.2803393444
481	0.2802724328
482	0.2801961128
483	0.2800952278
484	0.2799638122
485	0.2798542855
486	0.2796923456
487	0.2795451012
488	0.2794125303
489	0.2792863072
490	0.2791936728
491	0.2791310456
492	0.2789952728
493	0.278946885
494	0.2788683537
495	0.2787500949
496	0.2786309532
497	0.2785238876
498	0.2784553725
499	0.2783863813
500	0.2783443287
501	0.2782392715
502	0.2781563423
503	0.2780730619
504	0.2779799038
505	0.2779298027
506	0.2778809311
507	0.2777497498
508	0.2776365184
509	0.2774977011
510	0.2774024772
511	0.2772758627
512	0.2772189898
513	0.2771409266
514	0.2770917428
515	0.2769177606
516	0.2767891797
517	0.2767174377
518	0.2766476898
519	0.2765199099
520	0.2764115158
521	0.2763552801
522	0.2763005453
523	0.2762020275
524	0.2760865905
525	0.2760383808
526	0.2759371138
527	0.2758671813
528	0.2758047819
529	0.2756942315
530	0.275631688
531	0.275537709
532	0.2754769071
533	0.2754014542
534	0.2752764199
535	0.27515548
536	0.2750068887
537	0.2749344502
538	0.2748973961
539	0.2747975355
540	0.2747551777
541	0.2746477233
542	0.2745863928
543	0.2744983844
544	0.2744453884
545	0.2743015681
546	0.2742294101
547	0.2741907217
548	0.2741249605
549	0.2740208769
550	0.273861904
551	0.2737576281
552	0.2736543341
553	0.2736018106
554	0.2735346605
555	0.2734719039
556	0.2733538088
557	0.2732406641
558	0.2731239138
559	0.272996304
560	0.2728853986
561	0.2727887298
562	0.2727423092
563	0.2726759874
564	0.2725650639
565	0.2725003691
566	0.2724135272
567	0.2723020674
568	0.2722531882
569	0.2721915019
570	0.272127886
571	0.2720353263
572	0.2718727849
573	0.2718183873
574	0.271756782
575	0.2716811597
576	0.2715584299
577	0.2715014228
578	0.2714556144
579	0.2713811816
580	0.2712703983
581	0.2712267202
582	0.2711315357
583	0.2709271065
584	0.2708350691
585	0.2707641919
586	0.2706511559
587	0.2705841427
588	0.270498163
589	0.2704071612
590	0.2703123241
591	0.2702013446
592	0.2701464566
593	0.2700521729
594	0.2699879446
595	0.2698909016
596	0.2698362032
597	0.2697584981
598	0.2696399352
599	0.2695779714
600	0.26949177
601	0.2693847173
602	0.2692559059
603	0.269146694
604	0.2690893128
605	0.2690179742
606	0.2689493339
607	0.2688566252
608	0.2687621354
609	0.2687034411
610	0.2686233005
611	0.2685767681
612	0.2684748715
613	0.2683996744
614	0.2683214927
615	0.2682137738
616	0.2680919558
617	0.2680510156
618	0.2679676859
619	0.2679089299
620	0.2677631307
621	0.2676469083
622	0.2675960188
623	0.2675077996
624	0.2673847939
625	0.2672636037
626	0.2671587362
627	0.2671178776
628	0.2670798635
629	0.266997295
630	0.2669284982
631	0.2668313537
632	0.2667908462
633	0.2667576952
634	0.2667221563
635	0.2666615308
636	0.2666028169
637	0.2665541064
638	0.2665121821
639	0.2664623561
640	0.2663816037
641	0.2663117681
642	0.2662709917
643	0.2661382934
644	0.2660692609
645	0.2660186059
646	0.2659714138
647	0.2658955698
648	0.265779108
649	0.2656546029
650	0.2655070732
651	0.2654008316
652	0.2653467202
653	0.2652275817
654	0.2651533343
655	0.2650277035
656	0.2649847432
657	0.2649343411
658	0.2648320307
659	0.2647678969
660	0.2647180285
661	0.264650192
662	0.2645766796
663	0.2645396346
664	0.2644267275
665	0.2643611872
666	0.2643128159
667	0.2642014078
668	0.2640960354
669	0.264057996
670	0.2639513693
671	0.2638056645
672	0.2637674884
673	0.263739175
674	0.2636399455
675	0.2635804332
676	0.2635126724
677	0.2634530356
678	0.2634100999
679	0.263374078
680	0.2632364634
681	0.2631713217
682	0.263073302
683	0.2630155095
684	0.2629580082
685	0.2628315022
686	0.2628026223
687	0.262731862
688	0.2626417071
689	0.2626024158
690	0.2625500418
691	0.2624811223
692	0.2624252757
693	0.2623865081
694	0.2623545908
695	0.2623204498
696	0.2622605673
697	0.2622237044
698	0.2621732759
699	0.262145381
700	0.2620508645
701	0.2619217413
702	0.2618862315
703	0.2617953944
704	0.2617523815
705	0.2617084501
706	0.2616814451
707	0.2616325363
708	0.2615129511
709	0.2614525013
710	0.2613980274
711	0.2613320342
712	0.2612896294
713	0.2612036967
714	0.2611450703
715	0.261072321
716	0.2609717478
717	0.2609382573
718	0.2608086861
719	0.2606449918
720	0.2606191423
721	0.2605480258
722	0.2603923701
723	0.2602966799
724	0.2602012497
725	0.2601409917
726	0.2601090759
727	0.2600075569
728	0.2599230542
729	0.2598980883
730	0.2598738938
731	0.2598011265
732	0.2596842526
733	0.2596298654
734	0.2596067355
735	0.2595840559
736	0.2595586042
737	0.2594672386
738	0.2593716632
739	0.259330651
740	0.2592327101
741	0.2591277598
742	0.2590476038
743	0.2589669586
744	0.2589450142
745	0.2588780152
746	0.2588220625
747	0.2588005432
748	0.2587349584
749	0.2586803577
750	0.2585900194
751	0.2584750884
752	0.2584632411
753	0.2584251513
754	0.2583328476
755	0.2582795351
756	0.2582134486
757	0.2581629402
758	0.2581285774
759	0.2580789353
760	0.2579124798
761	0.2578838388
762	0.2578560303
763	0.2578162924
764	0.2577717282
765	0.2576919322
766	0.2576576573
767	0.2576063506
768	0.2575733585
769	0.2575203988
770	0.2574228677
771	0.2573879461
772	0.2572881654
773	0.2572442135
774	0.2571473743
775	0.2570688576
776	0.2570261676
777	0.2569105034
778	0.2568717534
779	0.2568269337
780	0.2567839019
781	0.2567411484
782	0.2566653182
783	0.2565721255
784	0.2565209382
785	0.2564364868
786	0.2563241391
787	0.2562219301
788	0.2560642518
789	0.2559506161
790	0.2558914788
791	0.255842583
792	0.2557332184
793	0.2556495622
794	0.2556145438
795	0.2555086559
796	0.2554374833
797	0.2552866378
798	0.2551809055
799	0.2550939554
800	0.2550471535
801	0.2549982778
802	0.2549617589
803	0.2549245535
804	0.254847016
805	0.2547748604
806	0.2547025749
807	0.2546267111
808	0.2545777166
809	0.2544984349
810	0.2544545783
811	0.254352803
812	0.2542905236
813	0.2542226889
814	0.2541465903
815	0.2541161046
816	0.2540310864
817	0.2540200449
818	0.2539873233
819	0.2538674586
820	0.2538580822
821	0.253823024
822	0.2537950519
823	0.2537371613
824	0.2537256113
825	0.2536200294
826	0.2535368015
827	0.2534413632
828	0.2533989027
829	0.2533463815
830	0.2532546647
831	0.2532077775
832	0.2531085244
833	0.2530688261
834	0.2529794707
835	0.2529159916
836	0.2528279984
837	0.2527263024
838	0.2526194566
839	0.252578607
840	0.2525178998
841	0.2524126417
842	0.2523408945
843	0.2522624989
844	0.2521913926
845	0.2521575852
846	0.2520664086
847	0.2520276025
848	0.2519567191
849	0.2519180149
850	0.2519059497
851	0.2518049015
852	0.2517378251
853	0.2517001437
854	0.251656859
855	0.2515435871
856	0.2514687383
857	0.2514099265
858	0.2513377184
859	0.2512839189
860	0.2512389953
861	0.2511296611
862	0.2510937726
863	0.2510848818
864	0.2510488434
865	0.2510373183
866	0.2510286235
867	0.251020068
868	0.2510116492
869	0.2509615525
870	0.250858401
871	0.2507950034
872	0.2507520117
873	0.2507044841
874	0.2506365246
875	0.2505443624
876	0.2504715629
877	0.2504059086
878	0.2503504798
879	0.2502862182
880	0.2502106903
881	0.2501176569
882	0.2500677125
883	0.2499969665
884	0.2499370772
885	0.2498899549
886	0.2498187284
887	0.249791471
888	0.2497373053
889	0.249708104
890	0.2496761405
891	0.2496101092
892	0.2495304919
893	0.2494558863
894	0.2493951922
895	0.2493652634
896	0.2492850631
897	0.2492350907
898	0.2492053159
899	0.2491971799
900	0.2491569608
901	0.2490978346
902	0.2490510819
903	0.2489464063
904	0.2488750185
905	0.248814953
906	0.2487803273
907	0.2487414247
908	0.2487029449
909	0.2486243876
910	0.2485070069
911	0.2484799374
912	0.2484282932
913	0.2483282904
914	0.2483026554
915	0.2482753251
916	0.2482197154
917	0.248166013
918	0.2481046594
919	0.2480600657
920	0.2479993839
921	0.2479638741
922	0.2479311242
923	0.2479039564
924	0.2478703981
925	0.2478182475
926	0.247750499
927	0.2476766787
928	0.247648568
929	0.2476222206
930	0.2475491581
931	0.2474780501
932	0.2473818227
933	0.2473144263
934	0.2472602641
935	0.2471485587
936	0.2470343894
937	0.2469554846
938	0.2468981838
939	0.2468520808
940	0.2467736866
941	0.2467179383
942	0.2466634132
943	0.2465734675
944	0.2465014853
945	0.2464498919
946	0.2464119655
947	0.2463181555
948	0.2463107221
949	0.2462631268
950	0.2462372556
951	0.2461571113
952	0.2460901886
953	0.2460600976
954	0.2460178981
955	0.2459007494
956	0.2458534687
957	0.2458117067
958	0.2457635497
959	0.2457130313
960	0.2456843057
961	0.2456495107
962	0.2455680404
963	0.245519421
964	0.2454553744
965	0.2453576151
966	0.2453333545
967	0.2452856464
968	0.245201231
969	0.2451677144
970	0.2451428634
971	0.2451343279
972	0.2451016504
973	0.2450575013
974	0.2450156565
975	0.2449558256
976	0.2448992418
977	0.2448590269
978	0.2448280563
979	0.2447840299
980	0.2447541968
981	0.2447288551
982	0.2447132929
983	0.2446873969
984	0.2446585618
985	0.2445988068
986	0.2445345247
987	0.2445013439
988	0.2444263921
989	0.2443538947
990	0.2442857982
991	0.2442476728
992	0.2442151636
993	0.2441671023
994	0.2440931012
995	0.2440320809
996	0.2439756726
997	0.2439152409
998	0.2439080447
999	0.243876009
