iter	Passed	Remaining
954	9403	10289
955	9409	10276
956	9415	10261
957	9422	10248
958	9428	10234
959	9434	10220
960	9445	10211
961	9452	10199
962	9462	10190
963	9473	10181
964	9481	10169
965	9488	10155
966	9495	10143
967	9502	10131
968	9509	10117
969	9515	10104
970	9522	10091
971	9529	10078
972	9536	10065
973	9549	10058
974	9558	10049
975	9572	10043
976	9584	10035
977	9593	10025
978	9603	10015
979	9610	10002
980	9616	9988
981	9622	9975
982	9629	9962
983	9635	9948
984	9643	9937
985	9656	9930
986	9669	9924
987	9679	9914
988	9688	9903
989	9697	9893
990	9707	9883
991	9718	9875
992	9729	9866
993	9741	9859
994	9751	9849
995	9761	9840
996	9770	9829
997	9779	9818
998	9789	9808
999	9801	9801
1000	9810	9791
1001	9822	9783
1002	9834	9775
1003	9847	9768
1004	9862	9763
1005	9872	9754
1006	9882	9745
1007	9891	9734
1008	9900	9723
1009	9906	9710
1010	9911	9695
1011	9917	9681
1012	9923	9668
1013	9929	9655
1014	9936	9643
1015	9945	9632
1016	9954	9621
1017	9967	9614
1018	9975	9603
1019	9984	9593
1020	9993	9582
1021	10005	9574
1022	10016	9565
1023	10024	9554
1024	10035	9545
1025	10043	9534
1026	10055	9526
1027	10064	9516
1028	10077	9509
1029	10086	9498
1030	10098	9491
1031	10107	9480
1032	10120	9473
1033	10131	9464
1034	10140	9454
1035	10150	9445
1036	10160	9435
1037	10180	9435
1038	10193	9427
1039	10202	9417
1040	10213	9409
1041	10226	9401
1042	10233	9389
1043	10242	9379
1044	10251	9369
1045	10267	9364
1046	10276	9353
1047	10281	9339
1048	10288	9327
1049	10294	9313
1050	10300	9300
1051	10307	9288
1052	10313	9275
1053	10319	9262
1054	10326	9249
1055	10333	9237
1056	10341	9226
1057	10348	9214
1058	10355	9201
1059	10360	9188
1060	10368	9176
1061	10374	9163
1062	10377	9147
1063	10384	9135
1064	10391	9122
1065	10403	9115
1066	10412	9104
1067	10424	9096
1068	10434	9087
1069	10443	9077
1070	10456	9070
1071	10466	9060
1072	10474	9049
1073	10481	9037
1074	10490	9026
1075	10504	9020
1076	10512	9009
1077	10525	9002
1078	10534	8992
1079	10542	8980
1080	10553	8971
1081	10562	8961
1082	10576	8955
1083	10585	8944
1084	10593	8933
1085	10603	8923
1086	10608	8910
1087	10615	8897
1088	10622	8885
1089	10630	8874
1090	10643	8867
1091	10650	8855
1092	10658	8844
1093	10667	8834
1094	10674	8822
1095	10680	8809
1096	10687	8797
1097	10693	8784
1098	10700	8772
1099	10706	8760
1100	10713	8747
1101	10722	8737
1102	10732	8728
1103	10745	8720
1104	10758	8713
1105	10766	8702
1106	10780	8696
1107	10791	8688
1108	10801	8678
1109	10812	8669
1110	10818	8657
1111	10824	8644
1112	10830	8631
1113	10837	8619
1114	10843	8606
1115	10849	8594
1116	10856	8581
1117	10870	8575
1118	10883	8568
1119	10893	8559
1120	10900	8547
1121	10914	8541
1122	10922	8530
1123	10933	8521
1124	10945	8513
1125	10960	8507
1126	10973	8500
1127	10989	8495
1128	10997	8484
1129	11008	8475
1130	11019	8467
1131	11026	8455
1132	11033	8443
1133	11039	8430
1134	11046	8418
1135	11052	8406
1136	11059	8394
1137	11066	8382
1138	11072	8370
1139	11079	8358
1140	11084	8345
1141	11091	8333
1142	11098	8321
1143	11104	8309
1144	11111	8297
1145	11116	8284
1146	11123	8272
1147	11136	8264
1148	11151	8259
1149	11160	8248
1150	11170	8239
1151	11176	8227
1152	11182	8214
1153	11189	8202
1154	11195	8190
1155	11202	8179
1156	11208	8166
1157	11217	8156
1158	11229	8148
1159	11239	8139
1160	11248	8128
1161	11257	8118
1162	11262	8105
1163	11277	8099
1164	11284	8087
1165	11290	8075
1166	11298	8064
1167	11305	8053
1168	11311	8041
1169	11318	8029
1170	11325	8017
1171	11331	8005
1172	11337	7992
1173	11342	7980
1174	11352	7971
1175	11362	7961
1176	11374	7953
1177	11385	7944
1178	11395	7935
1179	11407	7927
1180	11416	7916
1181	11425	7906
1182	11436	7898
1183	11455	7895
1184	11465	7885
1185	11477	7877
1186	11485	7866
1187	11496	7857
1188	11506	7848
1189	11521	7842
1190	11533	7833
1191	11540	7823
1192	11550	7813
1193	11557	7802
1194	11571	7794
1195	11579	7784
1196	11587	7773
1197	11598	7764
1198	11607	7754
1199	11617	7744
1200	11626	7734
1201	11641	7728
1202	11651	7719
1203	11660	7709
1204	11667	7697
1205	11673	7685
1206	11679	7673
1207	11685	7661
1208	11691	7649
1209	11697	7637
1210	11707	7627
1211	11715	7616
1212	11728	7609
1213	11736	7598
1214	11747	7589
1215	11760	7582
1216	11769	7572
1217	11783	7565
1218	11790	7554
1219	11801	7545
1220	11810	7535
1221	11817	7523
1222	11823	7511
1223	11829	7499
1224	11836	7488
1225	11843	7476
1226	11849	7464
1227	11855	7452
1228	11861	7441
1229	11869	7430
1230	11879	7421
1231	11888	7410
1232	11903	7404
1233	11915	7396
1234	11922	7385
1235	11928	7373
1236	11934	7361
1237	11940	7349
1238	11947	7337
1239	11953	7326
1240	11959	7314
1241	11968	7304
1242	11979	7295
1243	11991	7287
1244	11998	7276
1245	12004	7264
1246	12011	7253
1247	12025	7246
1248	12040	7239
1249	12056	7233
1250	12069	7226
1251	12079	7216
1252	12088	7207
1253	12107	7202
1254	12117	7193
1255	12127	7183
1256	12133	7172
1257	12148	7165
1258	12156	7155
1259	12166	7145
1260	12185	7141
1261	12195	7131
1262	12205	7122
1263	12215	7112
1264	12228	7105
1265	12243	7098
1266	12255	7090
1267	12261	7078
1268	12268	7067
1269	12273	7055
1270	12281	7044
1271	12288	7032
1272	12295	7021
1273	12301	7010
1274	12313	7001
1275	12320	6990
1276	12335	6984
1277	12344	6973
1278	12358	6966
1279	12368	6957
1280	12378	6947
1281	12387	6937
1282	12404	6932
1283	12416	6924
1284	12429	6915
1285	12437	6905
1286	12449	6897
1287	12459	6887
1288	12468	6877
1289	12483	6870
1290	12496	6862
1291	12508	6854
1292	12522	6847
1293	12532	6837
1294	12541	6827
1295	12550	6817
1296	12561	6808
1297	12571	6799
1298	12584	6791
1299	12595	6782
1300	12616	6778
1301	12627	6769
1302	12641	6762
1303	12652	6753
1304	12662	6743
1305	12670	6733
1306	12681	6724
1307	12690	6713
1308	12700	6704
1309	12711	6695
1310	12729	6689
1311	12738	6680
1312	12746	6669
1313	12763	6663
1314	12779	6657
1315	12793	6649
1316	12805	6641
1317	12817	6632
1318	12825	6621
1319	12836	6612
1320	12848	6604
1321	12858	6594
1322	12867	6584
1323	12874	6573
1324	12881	6562
1325	12887	6550
1326	12894	6539
1327	12901	6528
1328	12911	6518
1329	12922	6509
1330	12934	6501
1331	12943	6491
1332	12954	6481
1333	12964	6472
1334	12977	6464
1335	12987	6455
1336	12999	6446
1337	13011	6437
1338	13023	6429
1339	13033	6419
1340	13044	6410
1341	13053	6400
1342	13062	6390
1343	13068	6378
1344	13075	6367
1345	13081	6356
1346	13088	6344
1347	13094	6333
1348	13105	6324
1349	13117	6315
1350	13130	6307
1351	13139	6297
1352	13150	6288
1353	13162	6280
1354	13171	6270
1355	13181	6260
1356	13189	6249
1357	13201	6240
1358	13209	6230
1359	13219	6220
1360	13230	6211
1361	13240	6202
1362	13252	6193
1363	13259	6182
1364	13268	6172
1365	13281	6164
1366	13290	6154
1367	13303	6145
1368	13314	6136
1369	13328	6129
1370	13340	6120
1371	13351	6111
1372	13363	6102
1373	13374	6093
1374	13384	6083
1375	13394	6074
1376	13405	6064
1377	13413	6054
1378	13423	6044
1379	13431	6034
1380	13446	6027
1381	13460	6019
1382	13475	6011
1383	13488	6003
1384	13499	5994
1385	13510	5985
1386	13522	5976
1387	13534	5967
1388	13549	5960
1389	13556	5949
1390	13562	5938
1391	13569	5926
1392	13581	5918
1393	13592	5908
1394	13608	5901
1395	13623	5894
1396	13632	5884
1397	13643	5875
1398	13654	5865
1399	13664	5856
1400	13675	5846
1401	13682	5835
1402	13690	5825
1403	13699	5815
1404	13708	5805
1405	13717	5795
1406	13729	5786
1407	13740	5777
1408	13752	5768
1409	13762	5758
1410	13772	5749
1411	13783	5739
1412	13797	5731
1413	13810	5723
1414	13820	5713
1415	13828	5703
1416	13839	5693
1417	13846	5683
1418	13857	5673
1419	13872	5666
1420	13880	5655
1421	13890	5646
1422	13898	5635
1423	13912	5627
1424	13925	5619
1425	13934	5608
1426	13945	5599
1427	13956	5590
1428	13964	5580
1429	13971	5569
1430	13983	5560
1431	13995	5551
1432	14004	5541
1433	14009	5529
1434	14016	5518
1435	14026	5509
1436	14047	5503
1437	14061	5495
1438	14072	5486
1439	14083	5476
1440	14093	5467
1441	14103	5457
1442	14114	5448
1443	14133	5441
1444	14145	5433
1445	14160	5425
1446	14168	5414
1447	14180	5405
1448	14189	5395
1449	14201	5386
1450	14211	5376
1451	14222	5367
1452	14231	5357
1453	14241	5347
1454	14248	5337
1455	14261	5328
1456	14269	5318
1457	14279	5308
1458	14287	5297
1459	14295	5287
1460	14309	5279
1461	14317	5268
1462	14326	5258
1463	14336	5249
1464	14347	5239
1465	14356	5229
1466	14367	5219
1467	14379	5211
1468	14388	5201
1469	14399	5191
1470	14407	5181
1471	14417	5171
1472	14428	5162
1473	14441	5153
1474	14453	5144
1475	14462	5134
1476	14475	5125
1477	14480	5114
1478	14491	5104
1479	14504	5096
1480	14511	5085
1481	14523	5076
1482	14527	5064
1483	14535	5054
1484	14545	5044
1485	14555	5034
1486	14563	5024
1487	14571	5014
1488	14584	5005
1489	14593	4994
1490	14603	4985
1491	14616	4976
1492	14628	4967
1493	14642	4959
1494	14653	4949
1495	14660	4939
1496	14670	4929
1497	14678	4918
1498	14689	4909
1499	14699	4899
1500	14708	4889
1501	14717	4879
1502	14726	4869
1503	14736	4859
1504	14743	4849
1505	14754	4839
1506	14760	4828
1507	14768	4818
1508	14775	4807
1509	14781	4796
1510	14788	4785
1511	14794	4774
1512	14804	4765
1513	14815	4755
1514	14825	4745
1515	14835	4736
1516	14841	4725
1517	14850	4715
1518	14863	4706
1519	14870	4696
1520	14880	4686
1521	14891	4676
1522	14904	4668
1523	14914	4658
1524	14926	4649
1525	14935	4639
1526	14945	4629
1527	14952	4618
1528	14958	4607
1529	14964	4597
1530	14971	4586
1531	14976	4575
1532	14984	4564
1533	14993	4554
1534	15005	4545
1535	15020	4537
1536	15029	4527
1537	15039	4517
1538	15049	4508
1539	15059	4498
1540	15066	4487
1541	15075	4477
1542	15086	4468
1543	15096	4458
1544	15106	4448
1545	15122	4440
1546	15131	4431
1547	15142	4421
1548	15155	4412
1549	15164	4402
1550	15175	4393
1551	15189	4384
1552	15203	4376
1553	15212	4366
1554	15223	4356
1555	15232	4346
1556	15244	4337
1557	15253	4327
1558	15264	4317
1559	15281	4310
1560	15291	4300
1561	15308	4292
1562	15320	4283
1563	15331	4274
1564	15339	4263
1565	15348	4253
1566	15356	4243
1567	15368	4234
1568	15379	4224
1569	15390	4215
1570	15402	4205
1571	15409	4195
1572	15419	4185
1573	15435	4177
1574	15444	4167
1575	15454	4157
1576	15464	4147
1577	15471	4137
1578	15477	4126
1579	15484	4116
1580	15491	4105
1581	15501	4095
1582	15510	4085
1583	15520	4076
1584	15530	4066
1585	15538	4056
1586	15547	4046
1587	15556	4036
1588	15567	4026
1589	15575	4016
1590	15586	4006
1591	15598	3997
1592	15610	3988
1593	15618	3978
1594	15630	3968
1595	15637	3958
1596	15650	3949
1597	15665	3940
1598	15672	3930
1599	15679	3919
1600	15686	3909
1601	15692	3898
1602	15699	3888
1603	15705	3877
1604	15711	3866
1605	15721	3857
1606	15730	3847
1607	15741	3837
1608	15754	3828
1609	15762	3818
1610	15771	3808
1611	15779	3797
1612	15790	3788
1613	15796	3777
1614	15803	3767
1615	15812	3757
1616	15822	3747
1617	15832	3738
1618	15840	3727
1619	15854	3718
1620	15873	3711
1621	15884	3701
1622	15900	3693
1623	15909	3683
1624	15922	3674
1625	15932	3664
1626	15942	3654
1627	15953	3645
1628	15961	3635
1629	15972	3625
1630	15984	3616
1631	15996	3606
1632	16010	3598
1633	16023	3589
1634	16040	3580
1635	16056	3572
1636	16067	3562
1637	16082	3554
1638	16094	3544
1639	16107	3535
1640	16126	3528
1641	16140	3518
1642	16163	3512
1643	16177	3503
1644	16187	3493
1645	16198	3483
1646	16206	3473
1647	16218	3464
1648	16228	3454
1649	16238	3444
1650	16251	3435
1651	16266	3426
1652	16275	3416
1653	16292	3408
1654	16302	3398
1655	16315	3389
1656	16328	3380
1657	16344	3371
1658	16356	3361
1659	16370	3353
1660	16385	3344
1661	16395	3334
1662	16408	3325
1663	16423	3316
1664	16430	3305
1665	16437	3295
1666	16443	3284
1667	16450	3274
1668	16456	3263
1669	16463	3253
1670	16470	3242
1671	16478	3232
1672	16492	3223
1673	16509	3215
1674	16522	3205
