iter	RMSE
192	0.2904590568
193	0.2898299403
194	0.2897258088
195	0.2889973703
196	0.2888565823
197	0.2884232713
198	0.2883435564
199	0.2882239426
200	0.2881234967
201	0.287663715
202	0.2873517805
203	0.2872277679
204	0.2871093638
205	0.286981672
206	0.2868970854
207	0.2865201448
208	0.2860756886
209	0.2860052102
210	0.2855404587
211	0.285407671
212	0.2853454654
213	0.2852654302
214	0.2851844681
215	0.2846418881
216	0.2845218078
217	0.2844594288
218	0.2843474826
219	0.2842705288
220	0.2841550827
221	0.2839303833
222	0.2838635486
223	0.2833202639
224	0.2828952441
225	0.2828175852
226	0.2827232324
227	0.2826887842
228	0.2825411447
229	0.2824931766
230	0.2822281644
231	0.2821264822
232	0.2819184804
233	0.2818854225
234	0.2814456119
235	0.2811289632
236	0.2809776071
237	0.2809066026
238	0.2800868762
239	0.2800247901
240	0.2799875792
241	0.2799447818
242	0.2798376374
243	0.279777659
244	0.2797102131
245	0.2790651447
246	0.2789891368
247	0.2787464366
248	0.2783784431
249	0.278327211
250	0.2782622906
251	0.2781947754
252	0.2781385793
253	0.278070421
254	0.278002939
255	0.2777200647
256	0.277433458
257	0.2770868767
258	0.2765112963
259	0.2764542924
260	0.2763394489
261	0.2762583311
262	0.2761902766
263	0.2758402283
264	0.2758038973
265	0.275590498
266	0.2755494107
267	0.2754966604
268	0.275469779
269	0.2750406229
270	0.2747298901
271	0.2746615772
272	0.27463454
273	0.2745784774
274	0.274530119
275	0.2744642107
276	0.274084612
277	0.2737946177
278	0.2737529084
279	0.2733704632
280	0.2728445919
281	0.2728200284
282	0.2727459551
283	0.2723546671
284	0.2718753919
285	0.2718312852
286	0.2717745956
287	0.2713522066
288	0.271152488
289	0.2711099471
290	0.2710850689
291	0.2706408401
292	0.270605169
293	0.2704997257
294	0.2704618042
295	0.270411893
296	0.2703412464
297	0.2703196478
298	0.2699515256
299	0.2699055177
300	0.2695070186
301	0.2694599308
302	0.2694247855
303	0.2690174951
304	0.2689850296
305	0.2689255694
306	0.2688802131
307	0.268255268
308	0.2678281667
309	0.2677776107
310	0.2674647024
311	0.2673824253
312	0.2673040397
313	0.2670214933
314	0.2668360261
315	0.2666050081
316	0.2665118114
317	0.2664176396
318	0.2661438457
319	0.2660550725
320	0.2658058267
321	0.2657781021
322	0.2655439337
323	0.2652630189
324	0.2651879987
325	0.2648875542
326	0.2645711028
327	0.2644867399
328	0.2640505773
329	0.2634710348
330	0.2633933271
331	0.2631778377
332	0.2630966273
333	0.2629182608
334	0.2624802234
335	0.2624453038
336	0.2621619003
337	0.2621370256
338	0.2618045691
339	0.2615427304
340	0.261264525
341	0.2607251291
342	0.2605566218
343	0.2605189217
344	0.2600244481
345	0.259735104
346	0.2596889936
347	0.2594184367
348	0.2589645296
349	0.258541594
350	0.2582250778
351	0.2579182485
352	0.25767523
353	0.257637773
354	0.2574045016
355	0.2573645002
356	0.2572856677
357	0.2570525839
358	0.2567763252
359	0.2567581202
360	0.256559127
361	0.2564806256
362	0.2564443268
363	0.255997445
364	0.2557331048
365	0.2553256125
366	0.2553051002
367	0.2552698127
368	0.2547242686
369	0.2544077302
370	0.2543864072
371	0.2541162861
372	0.2538476871
373	0.2538206555
374	0.2536305543
375	0.2533756464
376	0.253219623
377	0.2530043048
378	0.2527980759
379	0.2524259251
380	0.2520461624
381	0.2519072485
382	0.251842279
383	0.2516978656
384	0.2516650705
385	0.2516168375
386	0.2513957552
387	0.25103499
388	0.2505541298
389	0.2502748198
390	0.2500086216
391	0.2497084955
392	0.2496499815
393	0.2495804177
394	0.2495618663
395	0.2493488444
396	0.2490351352
397	0.2488051707
398	0.2486156098
399	0.2485341271
400	0.2482788637
401	0.2480599713
402	0.2479878578
403	0.2476582744
404	0.2476417883
405	0.2476205905
406	0.247603598
407	0.2475757716
408	0.2474835176
409	0.2469740887
410	0.2468521604
411	0.2465687246
412	0.2465417592
413	0.246329665
414	0.2463138287
415	0.2460327985
416	0.2459454317
417	0.2456537448
418	0.245627464
419	0.2452585496
420	0.2452292619
421	0.2452154292
422	0.2449742687
423	0.2447647907
424	0.2447093755
425	0.2444703214
426	0.2441884891
427	0.2441329204
428	0.2441137036
429	0.2439051215
430	0.2435904969
431	0.2433747029
432	0.2430994133
433	0.2428604724
434	0.242776364
435	0.2427582234
436	0.2425787185
437	0.2425418092
438	0.2425227454
439	0.2423028525
440	0.2420696969
441	0.2418258801
442	0.241809481
443	0.2417743773
444	0.2417558146
445	0.2414905457
446	0.2414707982
447	0.2412327561
448	0.2411123292
449	0.240791862
450	0.2406773177
451	0.2404255743
452	0.2402599198
453	0.2399476985
454	0.2396180487
455	0.2395728899
456	0.2395223613
457	0.2393085735
458	0.2392624582
459	0.2388221614
460	0.2384901578
461	0.2384741357
462	0.2381048325
463	0.2379355578
464	0.2378877645
465	0.2378132974
466	0.2376966703
467	0.2374607795
468	0.2372976974
469	0.2372558524
470	0.2370056088
471	0.236780411
472	0.2364577598
473	0.2363023929
474	0.236288815
475	0.2362463134
476	0.2362335883
477	0.2362035074
478	0.2360870848
479	0.2358738477
480	0.2357560303
481	0.2357377015
482	0.2357001185
483	0.2354754502
484	0.2354294147
485	0.235310468
486	0.235263392
487	0.2352270989
488	0.234912033
489	0.2347831085
490	0.2346029763
491	0.234571064
492	0.2344064409
493	0.2340801208
494	0.2335878658
495	0.2333544533
496	0.2330570963
497	0.2329252086
498	0.2328966249
499	0.2326490764
500	0.232638898
501	0.2325214203
502	0.2325136116
503	0.2325020723
504	0.232484361
505	0.2323692368
506	0.2320504525
507	0.2320359906
508	0.2318244205
509	0.231758605
510	0.2314717305
511	0.2313268483
512	0.2313145819
513	0.2311644082
514	0.2311274963
515	0.2307549846
516	0.2305607837
517	0.2304247241
518	0.2303887727
519	0.2302834513
520	0.23021391
521	0.2300472926
522	0.2299961925
523	0.2298041861
524	0.2296683113
525	0.2294872376
526	0.2292566923
527	0.2290085777
528	0.2289952264
529	0.2287959012
530	0.2286998017
531	0.2284933418
532	0.2284825898
533	0.2282816249
534	0.2282026333
535	0.2279679789
536	0.2278443292
537	0.2277397426
538	0.2276406486
539	0.2273714726
540	0.2271030889
541	0.2268637231
542	0.226836296
543	0.2268034762
544	0.2264848436
545	0.226473741
546	0.2263065141
547	0.2260810863
548	0.2260630011
549	0.2260501864
550	0.2259312772
551	0.2258602174
552	0.2256479791
553	0.2254899867
554	0.2253052372
555	0.2252160257
556	0.2251928116
557	0.2250800453
558	0.224935068
559	0.224790064
560	0.2246519581
561	0.2246216061
562	0.2244369195
563	0.2244167545
564	0.2244002997
565	0.2241914903
566	0.2240099104
567	0.2238426175
568	0.2237859298
569	0.2237665418
570	0.2237583055
571	0.2234966435
572	0.2232543503
573	0.2231373298
574	0.2230387313
575	0.2229048714
576	0.2228204845
577	0.2227138842
578	0.2225881742
579	0.2223315901
580	0.2222961493
581	0.2222243338
582	0.2218685749
583	0.2217255237
584	0.2214811645
585	0.2214690133
586	0.2214303656
587	0.2214223876
588	0.2213325446
589	0.2211490482
590	0.221131423
591	0.2208865871
592	0.2208570826
593	0.2207787944
594	0.2207728163
595	0.2206392165
596	0.2206310988
597	0.2204482117
598	0.2204397772
599	0.2204240409
600	0.2204156231
601	0.220251982
602	0.2201643679
603	0.2200000993
604	0.2198824282
605	0.2197831571
606	0.2197713461
607	0.2196263216
608	0.2195247411
609	0.2195068489
610	0.2195002408
611	0.2194396036
612	0.2192182712
613	0.219169532
614	0.2191603176
615	0.2190953133
616	0.2189529189
617	0.2188269914
618	0.2188184796
619	0.2188104359
620	0.2187948015
621	0.218703488
622	0.21863094
623	0.2184867277
624	0.218474663
625	0.218273549
626	0.2182728766
627	0.2181543337
628	0.2180377323
629	0.2180306105
630	0.2179538451
631	0.2178067229
632	0.2176495684
633	0.2175651977
634	0.2175580365
635	0.2173864328
636	0.2173010742
637	0.2172936698
638	0.2172828371
639	0.2171018493
640	0.2170945084
641	0.2169633767
642	0.2168745952
643	0.216788432
644	0.216433931
645	0.2164153513
646	0.2161916275
647	0.2160765849
648	0.2160620374
649	0.2159737269
650	0.2156324396
651	0.2155125003
652	0.2153597243
653	0.2151934914
654	0.2151207604
655	0.2149862145
656	0.2149789673
657	0.2147100018
658	0.2144543529
659	0.2142876067
660	0.2142002169
661	0.2141396702
662	0.2141082758
663	0.2140345479
664	0.2140281251
665	0.2140146026
666	0.2140024202
667	0.2139964707
668	0.2138752653
669	0.2138190837
670	0.2137133385
671	0.213699986
672	0.2136964344
673	0.2136584648
674	0.2135368188
675	0.2135065871
676	0.2133472787
677	0.2131815358
678	0.2130642143
679	0.2129355458
680	0.2128237194
681	0.2127012808
682	0.2126106295
683	0.2124539731
684	0.2124498355
685	0.2124228121
686	0.2123114978
687	0.2122046381
688	0.2120784427
689	0.2119118686
690	0.2117907047
691	0.211612204
692	0.2115419776
693	0.2113298987
694	0.2112015407
695	0.2111243607
696	0.2111235842
697	0.2111223648
698	0.2111116671
699	0.2110349562
700	0.2110342522
701	0.2110260276
702	0.2109009017
703	0.210769247
704	0.2107145605
705	0.2106303283
706	0.2106106771
707	0.2105641794
708	0.2104790983
709	0.2104523902
710	0.2104437247
711	0.2103740883
712	0.2102818166
713	0.2101150218
714	0.2099311499
715	0.2098868364
716	0.2098804761
717	0.2098290336
718	0.2097467469
719	0.2097400542
720	0.2096945308
721	0.2096134147
722	0.2095356124
723	0.2095276329
724	0.2094265306
725	0.2093111439
726	0.2092150647
727	0.2090682093
728	0.2090620916
729	0.2089402002
730	0.2088547703
731	0.2086112328
732	0.2085275382
733	0.2083690065
734	0.2081819924
735	0.2078776593
736	0.2077652131
737	0.2077593109
738	0.2075773133
739	0.2074062799
740	0.2074000672
741	0.2073916035
742	0.2071091745
743	0.2069752514
744	0.20692241
745	0.2068730432
746	0.2067790664
747	0.2067715808
748	0.2066781288
749	0.2065041358
750	0.2064296488
751	0.2063979657
752	0.2061844985
753	0.2060925945
754	0.2060433474
755	0.2058125442
756	0.2057174423
757	0.2056204504
758	0.205585671
759	0.2055616803
760	0.2054904724
761	0.205290734
762	0.2052478299
763	0.2051808011
764	0.2051242063
765	0.2048827024
766	0.2048459857
767	0.2046540203
768	0.2046033814
769	0.2045951411
770	0.204568437
771	0.2045301226
772	0.2044138961
773	0.2044114462
774	0.2044102225
775	0.2044060733
776	0.204403571
777	0.2042355911
778	0.2041325919
779	0.2039431878
780	0.2039381429
781	0.2039354519
782	0.2039344737
783	0.2037804621
784	0.2037783283
785	0.2035998
786	0.2033907167
787	0.203195656
788	0.2031941533
789	0.2030752274
790	0.2030322898
791	0.2030316693
792	0.2030306161
793	0.2030192141
794	0.2029806518
795	0.202980043
796	0.2029781033
797	0.202967434
798	0.2029668146
799	0.2029655255
800	0.20288152
801	0.2028805661
802	0.2028796644
803	0.2028106909
804	0.2028100927
805	0.2027986055
806	0.2027759997
807	0.2027539316
808	0.202753318
809	0.2027455834
810	0.2027436099
811	0.2026496575
812	0.2026198346
813	0.2026188377
814	0.2026182734
815	0.2025497833
816	0.2024873354
817	0.2024172376
818	0.2024164588
819	0.202217157
820	0.20215072
821	0.2020506126
822	0.2019436358
823	0.2019428983
824	0.2019385441
825	0.2019378998
826	0.2019370136
827	0.2017896834
828	0.2016480026
829	0.2015205787
830	0.2015176957
831	0.2014801299
832	0.2014794201
833	0.2014784406
834	0.2014771608
835	0.2012501702
836	0.2012496429
837	0.2012486606
838	0.2010707046
839	0.2010688353
840	0.2010663228
841	0.2010637842
842	0.2010581821
843	0.201037922
844	0.2009925824
845	0.2009541519
846	0.2009082659
847	0.2009075367
848	0.2008518884
849	0.2008480899
850	0.2008379557
851	0.2008358943
852	0.2008340492
853	0.2008312754
854	0.2008302731
855	0.2007208316
856	0.200718395
857	0.2007167658
858	0.2007155047
859	0.2006839865
860	0.200682034
861	0.2006812828
862	0.2006801592
863	0.2006785921
864	0.2006774346
865	0.2006150232
866	0.2006142918
867	0.2005142422
868	0.2004130778
869	0.2004116512
870	0.2003924329
871	0.2003913602
872	0.2003620638
873	0.2003602941
874	0.2003579081
875	0.2003556235
876	0.2003532221
877	0.2003521404
878	0.2003508522
879	0.2003481934
880	0.2001631879
881	0.2000594771
882	0.2000585755
883	0.2000402452
884	0.1999280713
885	0.1999267037
886	0.1998958097
887	0.1998512043
888	0.1998140393
889	0.1998133983
890	0.1996352407
891	0.1996336075
892	0.1996244687
893	0.1996240268
894	0.1996215824
895	0.1996205338
896	0.1996197636
897	0.1995005623
898	0.1993952774
899	0.1993944361
900	0.1992426918
901	0.1991850067
902	0.1991204198
903	0.1991172012
904	0.1991150688
905	0.1990703261
906	0.199069022
907	0.1990668267
908	0.199065665
909	0.1990649872
910	0.1987540957
911	0.1987169955
912	0.1985203679
913	0.1982016439
914	0.1980131462
915	0.1980121458
916	0.1979524914
917	0.1979514383
918	0.1979194928
919	0.1979173709
920	0.197841607
921	0.1976486895
922	0.1975718025
923	0.1975118123
924	0.197509761
925	0.1974748111
926	0.1974308717
927	0.1972479704
928	0.1972469603
929	0.1971317183
930	0.1970532899
931	0.1970017197
932	0.1968690844
933	0.1967853468
934	0.1967787856
935	0.1966929593
936	0.1966041754
937	0.196537338
938	0.1965362014
939	0.1964178658
940	0.1963679896
941	0.1963186394
942	0.1963176718
943	0.1961537745
944	0.1960263552
945	0.1960046434
946	0.1958576407
947	0.1957539231
948	0.195490178
949	0.1954312468
950	0.1953273271
951	0.1951861823
952	0.1951231046
953	0.1950525804
954	0.1949600494
955	0.1949590959
956	0.1949497732
957	0.194934317
958	0.1949258655
959	0.1948229417
960	0.1947619415
961	0.1947001049
962	0.1944558902
963	0.1944306115
964	0.1943097417
965	0.1942535855
966	0.1942527996
967	0.1940898748
968	0.1940107897
969	0.1940028687
970	0.1938497598
971	0.193649425
972	0.1935953516
973	0.1935752698
974	0.1934526424
975	0.1934000843
976	0.1933348095
977	0.1932475805
978	0.1930965084
979	0.1930149904
980	0.1929114896
981	0.1928683004
982	0.1928660466
983	0.1927911503
984	0.1926191292
985	0.1925719945
986	0.1924195451
987	0.1924086009
988	0.1924027113
989	0.1923749389
990	0.1922961538
991	0.1922679537
992	0.1921457576
993	0.192054615
994	0.1920525364
995	0.1920001064
996	0.1918747733
997	0.1918441881
998	0.1917824138
999	0.1916998764
1000	0.191486313
1001	0.1914857576
1002	0.1913883924
1003	0.1912496257
1004	0.1912011462
1005	0.1911247009
1006	0.1911130293
1007	0.1911080702
1008	0.1909218296
1009	0.190914707
1010	0.1909130029
1011	0.1906751175
1012	0.1906733608
1013	0.1906575171
1014	0.1906571315
1015	0.1906004611
1016	0.1904903916
1017	0.1904884644
1018	0.1903872326
1019	0.1903155489
1020	0.1903151205
1021	0.1901953734
1022	0.1901933563
1023	0.1901924967
1024	0.1900590374
1025	0.1900423152
1026	0.1898872363
1027	0.1898684375
1028	0.1898548947
1029	0.1897240351
1030	0.1896797341
1031	0.1896785656
1032	0.1895902021
1033	0.1895501595
1034	0.1894698917
1035	0.1892790915
1036	0.1891719735
1037	0.1891716211
1038	0.1889919682
1039	0.1889713889
1040	0.1889606676
1041	0.1888803611
1042	0.1888133435
1043	0.1888126844
1044	0.1888105641
1045	0.1888101521
1046	0.18867015
1047	0.1886524006
1048	0.1885931658
1049	0.1885013457
1050	0.1885003513
1051	0.1883792666
1052	0.1883764402
1053	0.1883688504
1054	0.1883300218
1055	0.1883035508
1056	0.1882895599
1057	0.1881062066
1058	0.1880060603
1059	0.1879926043
1060	0.1879346884
1061	0.1879305184
1062	0.1879289816
1063	0.1879092292
1064	0.1878477927
1065	0.18767862
1066	0.1875878499
1067	0.1875335349
1068	0.1874325808
1069	0.1872876151
1070	0.1871268463
1071	0.1869786923
1072	0.1868277909
1073	0.1867585754
1074	0.1867579248
1075	0.1867059501
1076	0.1865590936
1077	0.1865275722
1078	0.1864667995
1079	0.1864375907
1080	0.1863472099
1081	0.1863464304
1082	0.1863365717
1083	0.1863055884
1084	0.186304755
1085	0.1862320608
1086	0.1862306859
1087	0.1861311568
1088	0.1861305373
1089	0.186114063
1090	0.1860249176
1091	0.1860245165
1092	0.1860229799
1093	0.1859950971
1094	0.1858490786
1095	0.185779818
1096	0.1857792435
1097	0.185778303
1098	0.1856703055
1099	0.1856690429
1100	0.1856678458
1101	0.1856191117
1102	0.1855263738
1103	0.1854079165
1104	0.1853872877
1105	0.1852837758
1106	0.1851892755
1107	0.1851887205
1108	0.1851011217
1109	0.1851007196
1110	0.1850306355
1111	0.1850183663
1112	0.1849734481
1113	0.1848879942
1114	0.1847784663
1115	0.1846570803
1116	0.1845189919
1117	0.1843478488
1118	0.1842023049
1119	0.1841760528
1120	0.1841409215
1121	0.1841243295
1122	0.1841232662
1123	0.1840055165
1124	0.1838296428
1125	0.183783292
1126	0.1837244922
1127	0.1836739001
1128	0.1836357606
1129	0.1836281765
1130	0.1835311434
1131	0.1835194464
1132	0.1833942798
1133	0.1833931484
1134	0.1833893228
1135	0.1833884369
1136	0.1833714066
1137	0.1833318576
1138	0.1830978693
1139	0.1830973681
1140	0.1830966879
1141	0.1830598777
1142	0.1830252417
1143	0.1829299346
1144	0.1827827749
1145	0.1827824702
1146	0.1827820088
1147	0.1827226026
1148	0.1827219038
1149	0.1827206228
1150	0.1827186273
1151	0.1826943246
1152	0.1826937238
1153	0.1826934245
1154	0.1826017102
1155	0.1824704256
1156	0.1824577945
1157	0.1824210018
1158	0.1824205586
1159	0.1824202299
1160	0.1824129431
1161	0.1824037252
1162	0.1824033961
1163	0.1824029586
1164	0.1824021811
1165	0.1823160513
1166	0.1823143023
1167	0.1821691098
1168	0.1821366835
1169	0.1821303658
1170	0.1820452309
1171	0.1819878548
1172	0.1819821952
1173	0.1819248046
1174	0.1819156493
1175	0.1819152248
1176	0.1818821917
1177	0.1818808273
1178	0.1818006203
1179	0.1817989799
1180	0.1817985604
1181	0.1817964066
1182	0.1817431233
1183	0.1817224802
1184	0.1817221293
1185	0.1815867376
1186	0.1815864522
1187	0.1814555851
1188	0.181453452
1189	0.1813086754
1190	0.1813042426
1191	0.181303562
1192	0.1813031639
1193	0.1811953094
1194	0.1811378907
1195	0.181134067
1196	0.1811201086
1197	0.1811192051
1198	0.1811181528
1199	0.1809807736
1200	0.1809796271
1201	0.1808859637
1202	0.1808852807
1203	0.1808848447
1204	0.1808620201
1205	0.1808610087
1206	0.1808593635
1207	0.1808219996
1208	0.1808211372
1209	0.1807770166
1210	0.1807091989
1211	0.1806847361
1212	0.1806398154
1213	0.1805987248
1214	0.1805914252
1215	0.1804993471
1216	0.1804989042
1217	0.1803293003
1218	0.180327899
1219	0.1802516227
1220	0.1802513311
1221	0.1802324466
1222	0.1802315842
1223	0.1800772863
1224	0.1798822564
1225	0.1798805532
1226	0.1798587566
1227	0.179814996
1228	0.1798147147
1229	0.1797212834
1230	0.1797207763
1231	0.1797203904
1232	0.1796604733
1233	0.1796595153
1234	0.1796419131
1235	0.1795141393
1236	0.1794827153
1237	0.1794816038
1238	0.1794810539
1239	0.1794648534
1240	0.1792971477
1241	0.1792513881
1242	0.1792419628
1243	0.179177786
1244	0.1790818171
1245	0.1790815498
1246	0.1790070367
1247	0.1790067414
1248	0.1790064482
1249	0.1790060743
1250	0.1789071384
1251	0.1788085185
1252	0.1788079105
1253	0.1787477865
1254	0.1787056219
1255	0.178704684
1256	0.1787031428
1257	0.1786557437
1258	0.178654896
1259	0.1786540738
1260	0.1786444494
1261	0.1786051673
1262	0.1785675703
1263	0.1785672885
1264	0.1785565001
1265	0.1785006231
1266	0.1783802741
1267	0.1783796235
1268	0.1783073834
1269	0.1782571152
1270	0.1782076604
1271	0.1781972231
1272	0.1780946956
1273	0.1779765592
1274	0.1778638313
1275	0.1778635813
1276	0.1778235643
1277	0.1778233152
1278	0.1776664339
1279	0.1776391732
1280	0.1776384611
1281	0.1775058958
1282	0.1774864422
1283	0.177363892
1284	0.1773612298
1285	0.1773606166
1286	0.1773447275
1287	0.177344502
1288	0.1773441404
1289	0.1773438693
1290	0.1772467596
1291	0.1772401375
1292	0.1771364041
1293	0.1770626545
1294	0.1770623952
1295	0.1770620725
1296	0.1769915086
1297	0.176990611
1298	0.1769025067
1299	0.1768691028
1300	0.1768645614
1301	0.1767831321
1302	0.1766127563
1303	0.176577554
1304	0.1765331779
1305	0.1765196781
1306	0.1765193411
1307	0.1765188777
1308	0.1764821971
1309	0.1764069375
1310	0.1763951637
1311	0.1763665585
1312	0.1763662099
1313	0.1763654471
1314	0.1763135089
1315	0.1761913533
1316	0.1761003916
1317	0.1760939994
1318	0.1760530754
1319	0.1759794371
1320	0.1759792235
1321	0.1759134866
1322	0.1758713948
1323	0.1758027309
1324	0.1758001239
1325	0.1757031778
1326	0.1756571805
1327	0.1756566255
1328	0.1756371125
1329	0.1756352565
1330	0.1756297394
1331	0.1756195738
1332	0.1755996836
1333	0.175549348
1334	0.1754869255
1335	0.1754122975
1336	0.1753514579
1337	0.1753506991
1338	0.1752589399
1339	0.1752279348
1340	0.1751704089
1341	0.1751676374
1342	0.1751620888
1343	0.1751306672
1344	0.1750886397
1345	0.1750685806
1346	0.1749624427
1347	0.1749584669
1348	0.1748790549
1349	0.1748560406
1350	0.1748178445
1351	0.174817269
1352	0.1747281604
1353	0.1747042511
1354	0.1747028425
1355	0.1746089863
1356	0.1745417545
1357	0.174452477
1358	0.1744221486
1359	0.1743341802
1360	0.1743202738
1361	0.174244358
1362	0.1742227739
1363	0.17416082
1364	0.1740592234
1365	0.174055801
1366	0.1739505763
1367	0.1738565761
1368	0.1737308135
1369	0.1736929108
1370	0.1735839039
1371	0.1735832012
1372	0.1735564385
1373	0.1735509679
1374	0.1734873286
1375	0.1734202717
1376	0.1733059146
1377	0.1733014628
1378	0.173301198
1379	0.1733003509
1380	0.1732992976
1381	0.1732989972
1382	0.173276755
1383	0.1732729954
1384	0.1732435005
1385	0.1732280629
1386	0.1732272995
1387	0.1731794222
1388	0.1731022718
1389	0.1730642888
1390	0.173011145
1391	0.1729971718
1392	0.1729956451
1393	0.1729792923
1394	0.1729760223
1395	0.1729558815
1396	0.1729022079
1397	0.1728140157
1398	0.1728137728
1399	0.1727744547
1400	0.1727495529
1401	0.1726530557
1402	0.1725536082
1403	0.1724992278
1404	0.1724238091
1405	0.1723725758
1406	0.1723723447
1407	0.1723529948
1408	0.1722996358
1409	0.1722516993
1410	0.1721494748
1411	0.1721329052
1412	0.1721327006
1413	0.1721319606
1414	0.1721244095
1415	0.1720859102
1416	0.1719627411
1417	0.1719280896
1418	0.1719201069
1419	0.1718877658
1420	0.1718405274
1421	0.1718398522
1422	0.1718353732
1423	0.1718346024
1424	0.1718173386
1425	0.1718084911
1426	0.1717354292
1427	0.1716911448
1428	0.1716086969
1429	0.1715881769
1430	0.1715536444
1431	0.1714621533
1432	0.1714091776
1433	0.1713336456
1434	0.1712873602
1435	0.1712824769
1436	0.1712324866
1437	0.1712313218
1438	0.1711604688
1439	0.1710707276
1440	0.1710695013
1441	0.1710692078
1442	0.1710569641
1443	0.1710066546
1444	0.1709772262
1445	0.1709619395
1446	0.1709617046
1447	0.1708610543
1448	0.1707662099
1449	0.1707219313
1450	0.1707083967
1451	0.1706807119
1452	0.1706042373
1453	0.1706036342
1454	0.1705861157
1455	0.1704862787
1456	0.1704371035
1457	0.1704360421
1458	0.1704353456
1459	0.1703797522
1460	0.1703203246
1461	0.1702697263
1462	0.1701980725
1463	0.1701248447
1464	0.1700343669
1465	0.1699898798
1466	0.16989792
1467	0.1698889716
1468	0.1697768172
1469	0.1696835463
1470	0.1696561695
1471	0.1696523419
1472	0.1696493764
1473	0.1696025021
1474	0.1695421439
1475	0.1694624387
1476	0.1694199108
1477	0.1693442133
1478	0.1692639666
1479	0.1692626228
1480	0.169174343
1481	0.1691087045
1482	0.1691011392
1483	0.1690098203
1484	0.168999463
1485	0.1689567182
1486	0.1689094752
1487	0.1688375371
1488	0.1688189101
1489	0.1687933564
1490	0.168735813
1491	0.168684674
1492	0.1686230799
1493	0.1686146618
1494	0.1686126666
1495	0.1686113927
1496	0.168590923
1497	0.1685427071
1498	0.1684389047
1499	0.1684241179
1500	0.1683623702
1501	0.1683375707
1502	0.1681842936
1503	0.1681841147
1504	0.1681028663
1505	0.1680013426
1506	0.167988329
1507	0.1679372384
1508	0.1678762425
1509	0.1677944721
1510	0.1677234083
1511	0.1676972893
1512	0.1676116535
1513	0.167568127
