iter	Passed	Remaining
157	1961	22871
158	1970	22820
159	1981	22789
160	1993	22767
161	2002	22715
162	2013	22687
163	2025	22673
164	2041	22703
165	2057	22729
166	2071	22739
167	2082	22707
168	2093	22684
169	2104	22650
170	2114	22615
171	2125	22591
172	2136	22560
173	2146	22529
174	2155	22481
175	2166	22449
176	2177	22430
177	2188	22402
178	2206	22443
179	2222	22470
180	2234	22457
181	2248	22460
182	2263	22470
183	2273	22441
184	2284	22416
185	2295	22386
186	2307	22371
187	2316	22331
188	2326	22296
189	2338	22278
190	2348	22245
191	2362	22250
192	2377	22263
193	2389	22241
194	2399	22215
195	2413	22213
196	2431	22255
197	2442	22229
198	2453	22200
199	2464	22178
200	2480	22198
201	2491	22178
202	2506	22188
203	2519	22178
204	2532	22174
205	2542	22145
206	2556	22141
207	2570	22147
208	2585	22152
209	2597	22140
210	2612	22149
211	2629	22178
212	2647	22210
213	2657	22178
214	2667	22150
215	2678	22119
216	2688	22090
217	2699	22064
218	2710	22042
219	2720	22009
220	2730	21980
221	2741	21956
222	2752	21936
223	2767	21943
224	2778	21919
225	2789	21896
226	2801	21880
227	2816	21886
228	2829	21885
229	2839	21852
230	2849	21818
231	2867	21854
232	2883	21865
233	2897	21867
234	2915	21896
235	2930	21903
236	2943	21896
237	2963	21938
238	2976	21932
239	2989	21920
240	3011	21982
241	3023	21960
242	3033	21932
243	3043	21902
244	3053	21873
245	3070	21890
246	3085	21900
247	3104	21929
248	3120	21941
249	3130	21915
250	3140	21884
251	3150	21852
252	3160	21824
253	3171	21798
254	3181	21770
255	3192	21749
256	3205	21741
257	3218	21734
258	3241	21788
259	3260	21819
260	3271	21796
261	3281	21767
262	3291	21740
263	3303	21722
264	3314	21698
265	3323	21664
266	3334	21646
267	3346	21626
268	3357	21603
269	3371	21599
270	3387	21611
271	3400	21601
272	3409	21569
273	3420	21549
274	3432	21528
275	3442	21500
276	3453	21479
277	3462	21448
278	3473	21425
279	3483	21399
280	3493	21373
281	3504	21351
282	3516	21334
283	3530	21335
284	3547	21349
285	3564	21359
286	3575	21341
287	3591	21346
288	3608	21360
289	3621	21351
290	3635	21348
291	3645	21326
292	3656	21303
293	3668	21285
294	3678	21260
295	3688	21236
296	3698	21206
297	3709	21185
298	3719	21161
299	3738	21185
300	3749	21162
301	3760	21140
302	3770	21116
303	3783	21106
304	3801	21123
305	3813	21112
306	3823	21084
307	3836	21078
308	3850	21071
309	3861	21050
310	3871	21024
311	3882	21006
312	3893	20984
313	3904	20963
314	3915	20942
315	3927	20928
316	3937	20903
317	3948	20887
318	3959	20864
319	3970	20847
320	3983	20836
321	4001	20851
322	4022	20887
323	4036	20882
324	4056	20904
325	4067	20885
326	4076	20856
327	4088	20841
328	4097	20812
329	4109	20794
330	4119	20772
331	4135	20778
332	4146	20758
333	4157	20738
334	4175	20754
335	4195	20776
336	4204	20749
337	4214	20724
338	4227	20713
339	4242	20713
340	4254	20696
341	4263	20670
342	4281	20681
343	4294	20672
344	4307	20665
345	4322	20662
346	4338	20666
347	4356	20680
348	4370	20676
349	4380	20652
350	4391	20629
351	4402	20610
352	4414	20596
353	4428	20591
354	4439	20572
355	4449	20546
356	4461	20531
357	4474	20524
358	4490	20524
359	4502	20511
360	4512	20487
361	4523	20469
362	4533	20446
363	4545	20427
364	4555	20408
365	4565	20382
366	4576	20363
367	4586	20341
368	4597	20321
369	4608	20301
370	4619	20284
371	4636	20289
372	4651	20288
373	4671	20309
374	4687	20312
375	4706	20327
376	4729	20362
377	4751	20387
378	4764	20380
379	4782	20389
380	4794	20371
381	4803	20346
382	4816	20333
383	4826	20309
384	4845	20324
385	4856	20304
386	4867	20289
387	4878	20268
388	4888	20243
389	4897	20216
390	4908	20198
391	4918	20176
392	4929	20157
393	4939	20134
394	4952	20124
395	4963	20104
396	4973	20081
397	4984	20064
398	4994	20041
399	5005	20020
400	5018	20011
401	5029	19991
402	5039	19969
403	5052	19959
404	5063	19942
405	5073	19920
406	5085	19903
407	5102	19908
408	5113	19890
409	5124	19872
410	5137	19862
411	5150	19852
412	5165	19849
413	5185	19865
414	5197	19849
415	5208	19831
416	5220	19816
417	5233	19808
418	5250	19810
419	5271	19829
420	5287	19830
421	5299	19814
422	5310	19796
423	5319	19773
424	5330	19755
425	5342	19737
426	5353	19721
427	5370	19724
428	5387	19728
429	5405	19735
430	5420	19732
431	5431	19715
432	5442	19697
433	5453	19676
434	5463	19656
435	5481	19661
436	5496	19658
437	5512	19657
438	5522	19636
439	5537	19633
440	5548	19616
441	5559	19596
442	5569	19575
443	5581	19559
444	5590	19534
445	5601	19516
446	5612	19497
447	5621	19475
448	5632	19457
449	5642	19435
450	5654	19419
451	5665	19402
452	5676	19386
453	5687	19368
454	5700	19355
455	5712	19341
456	5727	19338
457	5745	19343
458	5763	19348
459	5773	19327
460	5784	19309
461	5797	19301
462	5807	19280
463	5822	19274
464	5835	19263
465	5851	19260
466	5873	19280
467	5889	19279
468	5903	19271
469	5918	19266
470	5927	19242
471	5938	19226
472	5950	19210
473	5959	19186
474	5970	19169
475	5980	19148
476	5992	19133
477	6004	19118
478	6020	19116
479	6030	19095
480	6039	19072
481	6048	19049
482	6060	19034
483	6070	19015
484	6080	18995
485	6091	18977
486	6102	18960
487	6113	18943
488	6123	18922
489	6137	18913
490	6149	18899
491	6159	18877
492	6176	18879
493	6188	18866
494	6199	18850
495	6208	18827
496	6220	18811
497	6232	18797
498	6244	18782
499	6258	18774
500	6274	18774
501	6287	18761
502	6299	18747
503	6309	18728
504	6320	18710
505	6343	18730
506	6354	18712
507	6365	18696
508	6376	18679
509	6387	18660
510	6398	18643
511	6408	18626
512	6418	18605
513	6429	18587
514	6440	18570
515	6450	18550
516	6468	18553
517	6483	18550
518	6504	18560
519	6519	18555
520	6529	18534
521	6541	18521
522	6552	18504
523	6565	18492
524	6577	18479
525	6593	18477
526	6604	18461
527	6617	18447
528	6626	18427
529	6638	18412
530	6649	18395
531	6664	18391
532	6680	18386
533	6695	18379
534	6704	18359
535	6716	18344
536	6725	18322
537	6740	18318
538	6751	18300
539	6763	18285
540	6773	18267
541	6783	18248
542	6798	18241
543	6808	18221
544	6819	18205
545	6830	18189
546	6840	18170
547	6851	18153
548	6861	18134
549	6876	18128
550	6888	18114
551	6899	18098
552	6909	18080
553	6920	18064
554	6931	18047
555	6941	18028
556	6952	18011
557	6963	17994
558	6977	17986
559	6990	17974
560	7000	17956
561	7015	17951
562	7031	17946
563	7048	17947
564	7062	17937
565	7077	17931
566	7087	17913
567	7098	17896
568	7108	17876
569	7119	17861
570	7128	17841
571	7139	17824
572	7149	17806
573	7159	17787
574	7171	17772
575	7181	17754
576	7191	17735
577	7201	17717
578	7213	17704
579	7228	17697
580	7238	17678
581	7250	17664
582	7259	17645
583	7270	17628
584	7278	17606
585	7291	17593
586	7301	17576
587	7312	17559
588	7322	17541
589	7334	17527
590	7352	17529
591	7377	17545
592	7396	17550
593	7414	17551
594	7432	17550
595	7449	17548
596	7466	17546
597	7476	17529
598	7489	17517
599	7507	17517
600	7523	17512
601	7532	17493
602	7543	17476
603	7564	17482
604	7577	17473
605	7589	17458
606	7602	17446
607	7624	17455
608	7640	17452
609	7655	17443
610	7668	17432
611	7678	17415
612	7687	17394
613	7698	17378
614	7711	17367
615	7725	17357
616	7735	17339
617	7746	17322
618	7759	17312
619	7775	17307
620	7787	17294
621	7802	17286
622	7818	17280
623	7830	17267
624	7844	17258
625	7855	17241
626	7866	17224
627	7876	17208
628	7888	17193
629	7899	17177
630	7911	17163
631	7920	17145
632	7931	17128
633	7945	17118
634	7956	17103
635	7966	17085
636	7978	17072
637	7994	17065
638	8009	17058
639	8021	17046
640	8042	17050
641	8052	17034
642	8063	17017
643	8073	16999
644	8084	16984
645	8093	16964
646	8104	16948
647	8129	16961
648	8142	16949
649	8156	16941
650	8179	16949
651	8195	16945
652	8218	16953
653	8229	16938
654	8244	16930
655	8266	16937
656	8291	16948
657	8302	16932
658	8313	16916
659	8323	16900
660	8354	16923
661	8373	16924
662	8384	16908
663	8396	16893
664	8407	16877
665	8417	16861
666	8442	16871
667	8458	16865
668	8481	16873
669	8497	16869
670	8526	16887
671	8562	16921
672	8574	16906
673	8584	16888
674	8595	16872
675	8607	16858
676	8622	16850
677	8654	16875
678	8677	16882
679	8703	16895
680	8730	16909
681	8742	16895
682	8752	16877
683	8789	16910
684	8815	16922
685	8837	16928
686	8857	16928
687	8874	16923
688	8910	16954
689	8921	16937
690	8946	16947
691	8972	16959
692	9001	16977
693	9023	16981
694	9038	16971
695	9059	16973
696	9074	16964
697	9087	16951
698	9097	16933
699	9108	16915
700	9125	16910
701	9136	16893
702	9147	16876
703	9165	16873
704	9176	16855
705	9185	16836
706	9196	16819
707	9208	16804
708	9219	16787
709	9239	16786
710	9254	16777
711	9272	16773
712	9286	16761
713	9301	16752
714	9312	16735
715	9326	16724
716	9337	16709
717	9348	16692
718	9366	16687
719	9377	16670
720	9389	16656
721	9403	16645
722	9421	16640
723	9438	16634
724	9451	16621
725	9461	16603
726	9473	16587
727	9483	16570
728	9494	16552
729	9505	16536
730	9516	16520
731	9527	16503
732	9536	16483
733	9546	16466
734	9557	16448
735	9567	16430
736	9576	16411
737	9589	16398
738	9600	16381
739	9610	16364
740	9622	16349
741	9638	16341
742	9653	16332
743	9664	16315
744	9675	16298
745	9689	16287
746	9707	16282
747	9717	16265
748	9735	16260
749	9752	16254
750	9771	16251
751	9787	16242
752	9811	16247
753	9822	16231
754	9832	16213
755	9852	16212
756	9870	16207
757	9882	16192
758	9894	16177
759	9908	16167
760	9933	16172
761	9951	16168
762	9962	16152
763	9974	16136
764	9983	16117
765	9999	16108
766	10015	16099
767	10025	16083
768	10038	16069
769	10060	16070
770	10081	16070
771	10102	16069
772	10117	16060
773	10136	16056
774	10147	16039
775	10168	16039
776	10186	16033
777	10201	16023
778	10227	16030
779	10246	16026
780	10257	16010
781	10272	16000
782	10296	16004
783	10312	15994
784	10325	15981
785	10340	15971
786	10358	15966
787	10370	15950
788	10381	15934
789	10394	15920
790	10411	15912
791	10424	15900
792	10439	15889
793	10457	15883
794	10467	15865
795	10476	15847
796	10488	15830
797	10497	15812
798	10508	15795
799	10520	15781
800	10532	15766
801	10543	15749
802	10555	15734
803	10569	15722
804	10580	15706
805	10591	15689
806	10602	15673
807	10612	15656
808	10635	15657
809	10654	15652
810	10664	15635
811	10675	15618
812	10686	15602
813	10696	15584
814	10707	15568
815	10719	15553
816	10743	15556
817	10761	15550
818	10778	15543
819	10802	15544
820	10826	15547
821	10836	15529
822	10847	15513
823	10858	15497
824	10869	15481
825	10880	15464
826	10891	15448
827	10913	15446
828	10938	15451
829	10956	15444
830	10966	15427
831	10978	15412
832	10989	15396
833	11000	15379
834	11015	15368
835	11027	15353
836	11038	15337
837	11048	15320
838	11060	15305
839	11070	15287
840	11082	15272
841	11097	15262
842	11108	15246
843	11120	15230
844	11129	15213
845	11142	15198
846	11152	15181
847	11164	15166
848	11173	15147
849	11183	15131
850	11194	15115
851	11204	15097
852	11215	15080
853	11224	15062
854	11236	15048
855	11246	15030
856	11257	15013
857	11267	14996
858	11277	14980
859	11289	14965
860	11300	14949
861	11312	14934
862	11322	14917
863	11332	14900
864	11345	14887
865	11363	14880
866	11374	14864
867	11385	14847
868	11397	14833
869	11413	14824
870	11427	14812
871	11441	14799
872	11451	14783
873	11462	14768
874	11474	14753
875	11490	14743
876	11509	14737
877	11520	14722
878	11535	14711
879	11551	14701
880	11561	14684
881	11572	14668
882	11582	14651
883	11593	14636
884	11603	14619
885	11614	14603
886	11624	14586
887	11636	14571
888	11647	14555
889	11661	14543
890	11676	14533
891	11686	14515
892	11697	14501
893	11712	14489
894	11729	14481
895	11742	14468
896	11754	14454
897	11765	14438
898	11774	14420
899	11783	14402
900	11794	14386
901	11805	14370
902	11820	14359
903	11833	14346
904	11844	14330
905	11854	14313
906	11873	14308
907	11888	14297
908	11901	14284
909	11911	14267
910	11921	14250
911	11931	14233
912	11943	14219
913	11953	14203
914	11971	14195
915	11983	14180
916	11993	14164
917	12004	14149
918	12016	14135
919	12029	14121
920	12039	14105
921	12051	14090
922	12062	14074
923	12072	14058
924	12082	14042
925	12093	14026
926	12108	14015
927	12119	14000
928	12129	13984
929	12143	13971
930	12154	13956
931	12164	13939
932	12177	13926
933	12188	13911
934	12200	13896
935	12211	13881
936	12226	13870
937	12243	13861
938	12259	13852
939	12274	13841
940	12286	13827
941	12300	13814
942	12321	13810
943	12331	13794
944	12341	13778
945	12351	13761
946	12361	13745
947	12371	13728
948	12382	13713
949	12392	13696
950	12407	13685
951	12422	13675
952	12433	13659
953	12444	13644
954	12457	13631
955	12473	13622
956	12487	13609
957	12501	13597
958	12520	13591
959	12530	13574
960	12540	13558
961	12551	13543
962	12561	13527
963	12575	13514
964	12594	13507
965	12605	13492
966	12621	13482
967	12634	13470
968	12647	13456
969	12657	13440
970	12670	13427
971	12680	13411
972	12691	13395
973	12701	13379
974	12710	13362
975	12720	13345
976	12735	13334
977	12748	13321
978	12762	13310
979	12778	13299
980	12791	13286
981	12806	13275
982	12816	13260
983	12827	13244
984	12843	13235
985	12853	13218
986	12864	13203
987	12874	13187
988	12886	13173
989	12896	13157
990	12907	13141
991	12923	13132
992	12939	13122
993	12950	13106
994	12964	13094
995	12979	13083
996	12991	13070
997	13008	13061
998	13023	13049
999	13034	13034
1000	13045	13019
1001	13064	13012
1002	13081	13002
1003	13097	12992
1004	13119	12989
1005	13137	12980
1006	13148	12965
1007	13165	12956
1008	13177	12942
1009	13188	12927
1010	13199	12911
1011	13215	12901
1012	13226	12887
1013	13242	12876
1014	13251	12860
1015	13263	12845
1016	13273	12829
1017	13284	12814
1018	13297	12801
1019	13307	12786
1020	13320	12772
1021	13337	12763
1022	13351	12751
1023	13364	12738
1024	13376	12723
1025	13387	12708
1026	13398	12693
1027	13408	12678
1028	13419	12663
1029	13431	12648
1030	13444	12636
1031	13455	12621
1032	13466	12606
1033	13478	12592
1034	13489	12577
1035	13500	12562
1036	13510	12546
1037	13521	12531
1038	13539	12523
1039	13550	12508
1040	13561	12493
1041	13578	12484
1042	13592	12471
1043	13602	12456
1044	13612	12440
1045	13623	12425
1046	13634	12410
1047	13645	12395
1048	13656	12380
1049	13666	12365
1050	13679	12351
1051	13690	12336
1052	13701	12321
1053	13711	12306
1054	13724	12293
1055	13734	12277
1056	13749	12267
1057	13761	12252
1058	13771	12237
1059	13783	12222
1060	13793	12207
1061	13808	12196
1062	13824	12186
1063	13838	12174
1064	13852	12161
1065	13872	12154
1066	13882	12139
1067	13892	12123
1068	13903	12108
1069	13914	12093
1070	13924	12078
1071	13938	12065
1072	13949	12051
1073	13959	12035
1074	13968	12019
1075	13981	12006
1076	13998	11997
1077	14018	11990
1078	14040	11984
1079	14051	11969
1080	14062	11955
1081	14073	11940
1082	14088	11929
1083	14103	11917
1084	14113	11902
1085	14136	11897
1086	14148	11883
1087	14158	11868
1088	14174	11857
1089	14184	11841
1090	14193	11825
1091	14204	11810
1092	14214	11795
1093	14231	11785
1094	14247	11775
1095	14258	11760
1096	14268	11745
1097	14279	11730
1098	14291	11716
1099	14309	11707
1100	14323	11695
1101	14334	11680
1102	14344	11665
1103	14355	11651
1104	14366	11636
1105	14376	11620
1106	14387	11605
1107	14396	11590
1108	14407	11575
1109	14419	11561
1110	14438	11553
1111	14454	11542
1112	14465	11527
1113	14475	11512
1114	14486	11498
1115	14495	11482
1116	14508	11468
1117	14518	11454
1118	14529	11439
1119	14539	11424
1120	14557	11414
1121	14574	11404
1122	14585	11390
1123	14595	11374
1124	14606	11360
1125	14618	11346
1126	14634	11336
1127	14649	11324
1128	14665	11314
1129	14682	11303
1130	14696	11291
1131	14712	11281
1132	14723	11266
1133	14734	11252
1134	14744	11237
1135	14756	11222
1136	14766	11208
1137	14777	11193
1138	14788	11178
1139	14798	11163
1140	14812	11151
1141	14828	11140
1142	14842	11128
1143	14854	11114
1144	14864	11099
1145	14875	11085
1146	14884	11069
1147	14895	11054
1148	14905	11039
1149	14917	11025
1150	14926	11010
1151	14937	10995
1152	14952	10984
1153	14968	10973
1154	14980	10959
1155	14993	10946
1156	15004	10932
1157	15015	10917
1158	15025	10902
1159	15036	10888
1160	15050	10876
1161	15063	10863
1162	15074	10849
1163	15084	10833
1164	15096	10820
1165	15108	10806
1166	15120	10792
1167	15130	10777
1168	15142	10763
1169	15156	10752
1170	15173	10741
1171	15188	10730
1172	15202	10718
1173	15214	10704
1174	15224	10689
1175	15235	10675
1176	15246	10660
1177	15261	10649
1178	15276	10638
1179	15296	10629
1180	15309	10616
1181	15321	10603
1182	15336	10591
1183	15346	10576
1184	15357	10562
1185	15371	10550
1186	15381	10535
1187	15392	10520
1188	15402	10506
1189	15417	10494
1190	15431	10481
1191	15441	10466
1192	15450	10451
1193	15462	10438
1194	15473	10423
1195	15484	10409
1196	15500	10398
1197	15516	10387
1198	15527	10373
1199	15537	10358
1200	15551	10346
1201	15565	10334
1202	15585	10325
1203	15596	10311
1204	15608	10297
1205	15618	10283
1206	15629	10268
1207	15640	10254
1208	15649	10239
1209	15660	10224
1210	15671	10210
1211	15682	10196
1212	15694	10182
1213	15704	10168
1214	15715	10153
1215	15725	10138
1216	15735	10124
1217	15746	10109
1218	15757	10095
1219	15771	10083
1220	15781	10068
1221	15792	10054
1222	15802	10039
1223	15812	10024
1224	15823	10010
1225	15833	9996
1226	15844	9982
1227	15855	9967
1228	15866	9953
1229	15876	9939
1230	15890	9926
1231	15901	9912
1232	15911	9898
1233	15920	9882
1234	15932	9869
1235	15942	9854
1236	15952	9839
1237	15966	9827
1238	15988	9820
1239	15999	9806
1240	16013	9794
1241	16026	9781
1242	16039	9768
1243	16063	9762
1244	16074	9748
1245	16085	9733
1246	16094	9718
1247	16105	9704
1248	16115	9689
1249	16129	9677
1250	16153	9671
1251	16174	9663
1252	16191	9653
1253	16209	9642
1254	16221	9629
1255	16232	9615
1256	16241	9600
1257	16253	9586
1258	16267	9574
1259	16283	9563
1260	16294	9549
1261	16303	9534
1262	16315	9520
1263	16325	9505
1264	16336	9491
1265	16347	9478
1266	16358	9463
1267	16368	9449
1268	16384	9438
1269	16395	9423
1270	16405	9409
1271	16414	9394
1272	16425	9380
1273	16439	9368
1274	16453	9355
1275	16463	9341
1276	16475	9327
1277	16485	9313
1278	16496	9299
1279	16506	9285
1280	16517	9271
1281	16528	9257
1282	16539	9242
1283	16550	9229
1284	16561	9214
1285	16571	9200
1286	16581	9186
1287	16591	9171
1288	16604	9158
1289	16624	9149
1290	16638	9137
1291	16652	9125
1292	16682	9121
1293	16701	9112
1294	16712	9098
1295	16724	9085
1296	16743	9075
1297	16752	9060
1298	16764	9046
1299	16776	9033
1300	16788	9020
1301	16798	9005
1302	16809	8991
1303	16819	8977
1304	16831	8963
1305	16841	8949
1306	16852	8935
1307	16863	8921
1308	16875	8908
1309	16886	8894
1310	16899	8881
1311	16910	8867
1312	16920	8853
1313	16931	8839
1314	16942	8825
1315	16957	8813
1316	16969	8800
1317	16979	8786
1318	16990	8772
1319	17000	8757
1320	17011	8743
1321	17022	8730
1322	17034	8716
1323	17052	8706
1324	17064	8693
1325	17075	8679
1326	17089	8667
1327	17102	8654
1328	17115	8641
1329	17137	8633
1330	17147	8618
1331	17159	8605
1332	17169	8591
1333	17179	8577
1334	17189	8562
1335	17200	8548
1336	17211	8534
1337	17227	8523
1338	17238	8509
1339	17249	8495
1340	17259	8481
1341	17268	8466
1342	17279	8453
1343	17293	8440
1344	17308	8429
1345	17325	8418
1346	17343	8407
1347	17356	8395
1348	17369	8382
1349	17382	8369
1350	17392	8355
1351	17404	8341
1352	17415	8328
1353	17429	8315
1354	17442	8302
1355	17451	8288
1356	17461	8273
1357	17473	8260
1358	17482	8246
1359	17496	8233
1360	17508	8220
1361	17518	8206
1362	17530	8192
1363	17539	8178
1364	17551	8164
1365	17563	8151
1366	17573	8137
1367	17583	8123
1368	17594	8109
1369	17604	8095
1370	17615	8081
1371	17624	8067
1372	17634	8052
1373	17644	8039
1374	17654	8024
1375	17664	8010
1376	17675	7996
1377	17690	7985
1378	17700	7971
1379	17710	7956
1380	17728	7946
1381	17746	7935
1382	17755	7921
1383	17766	7907
1384	17776	7893
1385	17791	7881
1386	17802	7868
1387	17813	7854
1388	17824	7840
1389	17837	7827
1390	17852	7816
1391	17863	7802
1392	17873	7788
1393	17883	7774
1394	17903	7764
1395	17914	7751
1396	17924	7737
1397	17937	7724
1398	17948	7710
1399	17962	7698
1400	17977	7686
1401	17987	7672
1402	17998	7658
1403	18012	7646
1404	18025	7633
1405	18035	7619
1406	18046	7605
1407	18063	7594
1408	18078	7583
1409	18089	7569
1410	18106	7558
1411	18123	7547
1412	18136	7534
1413	18156	7524
1414	18173	7513
1415	18187	7501
1416	18198	7487
1417	18210	7474
1418	18221	7460
1419	18232	7447
1420	18242	7432
1421	18253	7419
1422	18265	7406
1423	18278	7393
1424	18290	7380
1425	18304	7367
1426	18314	7353
1427	18325	7340
1428	18335	7326
1429	18345	7312
1430	18356	7298
1431	18375	7288
1432	18398	7279
1433	18412	7267
1434	18428	7256
1435	18442	7243
1436	18452	7229
1437	18470	7218
1438	18487	7207
1439	18504	7196
1440	18521	7184
1441	18533	7171
1442	18545	7158
1443	18560	7146
1444	18571	7133
1445	18582	7119
1446	18593	7105
1447	18610	7094
1448	18624	7082
1449	18636	7069
1450	18650	7056
1451	18664	7044
1452	18675	7030
1453	18685	7016
1454	18696	7003
1455	18707	6989
1456	18717	6975
1457	18728	6962
1458	18747	6951
1459	18764	6940
1460	18779	6928
1461	18792	6915
1462	18803	6901
1463	18813	6887
1464	18829	6876
1465	18835	6861
1466	18847	6847
1467	18858	6834
1468	18879	6824
1469	18891	6811
1470	18900	6796
1471	18911	6783
1472	18921	6769
1473	18931	6755
1474	18942	6742
1475	18953	6728
1476	18964	6715
1477	18979	6703
1478	18994	6691
1479	19007	6678
1480	19021	6665
1481	19031	6652
1482	19053	6642
1483	19066	6629
1484	19085	6618
1485	19098	6606
1486	19112	6593
1487	19123	6580
1488	19134	6566
1489	19154	6556
1490	19168	6543
1491	19179	6530
1492	19191	6517
1493	19206	6505
1494	19219	6492
1495	19232	6479
1496	19243	6465
1497	19261	6454
1498	19277	6442
1499	19286	6428
1500	19297	6415
1501	19308	6401
1502	19319	6388
1503	19330	6374
1504	19341	6361
1505	19352	6348
1506	19366	6335
1507	19384	6324
1508	19399	6312
1509	19412	6299
1510	19423	6286
1511	19436	6273
1512	19458	6263
1513	19468	6249
1514	19479	6236
1515	19506	6227
1516	19518	6214
1517	19535	6202
1518	19551	6190
1519	19563	6177
1520	19572	6163
1521	19589	6152
1522	19600	6138
1523	19618	6127
1524	19639	6117
1525	19657	6106
1526	19672	6093
1527	19691	6082
1528	19703	6069
1529	19721	6058
1530	19733	6045
1531	19743	6031
1532	19756	6018
1533	19767	6004
1534	19778	5991
1535	19794	5979
1536	19805	5966
1537	19816	5952
1538	19829	5939
1539	19840	5926
1540	19853	5913
1541	19865	5900
1542	19882	5888
1543	19895	5875
1544	19910	5863
1545	19925	5851
1546	19943	5839
1547	19954	5826
1548	19965	5813
1549	19976	5799
1550	19995	5788
1551	20004	5774
1552	20016	5761
1553	20031	5749
1554	20044	5736
1555	20054	5722
1556	20065	5709
1557	20076	5695
1558	20088	5682
1559	20103	5670
1560	20117	5657
1561	20135	5646
1562	20155	5635
1563	20172	5623
1564	20183	5610
1565	20193	5596
1566	20203	5582
1567	20213	5569
1568	20224	5555
1569	20234	5542
1570	20246	5528
1571	20256	5515
1572	20268	5502
1573	20279	5488
1574	20292	5475
1575	20303	5462
1576	20315	5449
1577	20326	5435
1578	20338	5422
1579	20359	5412
1580	20371	5398
1581	20384	5385
1582	20395	5372
1583	20405	5359
1584	20415	5345
1585	20427	5332
1586	20437	5318
1587	20450	5305
1588	20459	5291
1589	20473	5279
1590	20487	5266
1591	20499	5253
1592	20512	5240
1593	20523	5227
1594	20534	5214
1595	20543	5200
1596	20559	5188
1597	20570	5174
1598	20579	5160
1599	20592	5148
1600	20600	5134
1601	20610	5120
1602	20621	5107
1603	20634	5094
1604	20645	5080
1605	20656	5067
1606	20666	5054
1607	20683	5042
1608	20697	5029
1609	20710	5016
1610	20728	5005
1611	20742	4992
1612	20755	4979
1613	20764	4966
1614	20776	4952
1615	20786	4939
1616	20797	4925
1617	20813	4913
1618	20828	4901
1619	20844	4889
1620	20858	4876
1621	20868	4863
1622	20880	4850
1623	20891	4836
1624	20902	4823
1625	20915	4810
1626	20930	4798
1627	20956	4788
1628	20967	4775
1629	20998	4766
1630	21013	4754
1631	21027	4741
1632	21038	4728
1633	21049	4714
1634	21061	4701
1635	21078	4689
1636	21094	4677
1637	21105	4664
1638	21119	4651
1639	21138	4640
1640	21148	4626
1641	21167	4615
1642	21185	4603
1643	21195	4589
1644	21207	4576
1645	21218	4563
1646	21229	4550
1647	21239	4536
1648	21250	4523
1649	21261	4509
1650	21272	4496
1651	21289	4484
1652	21299	4471
1653	21310	4457
1654	21320	4444
1655	21331	4431
1656	21348	4419
1657	21363	4406
1658	21381	4394
1659	21393	4381
1660	21404	4368
1661	21421	4356
1662	21438	4344
1663	21452	4331
1664	21462	4318
1665	21473	4305
1666	21483	4291
1667	21496	4278
1668	21507	4265
1669	21526	4253
1670	21539	4240
1671	21551	4227
