iter	Passed	Remaining
394	4425	17983
395	4434	17962
396	4443	17940
397	4451	17919
398	4461	17900
399	4470	17883
400	4479	17863
401	4488	17842
402	4496	17819
403	4506	17804
404	4517	17791
405	4526	17771
406	4536	17754
407	4545	17734
408	4554	17717
409	4567	17714
410	4583	17718
411	4597	17719
412	4606	17699
413	4616	17684
414	4625	17664
415	4634	17646
416	4643	17626
417	4655	17620
418	4665	17602
419	4682	17614
420	4692	17598
421	4705	17597
422	4719	17595
423	4731	17588
424	4743	17578
425	4753	17564
426	4765	17556
427	4774	17534
428	4782	17514
429	4791	17493
430	4801	17480
431	4811	17462
432	4820	17444
433	4828	17423
434	4843	17425
435	4862	17442
436	4878	17447
437	4892	17447
438	4900	17426
439	4913	17421
440	4922	17403
441	4934	17394
442	4943	17374
443	4953	17358
444	4962	17339
445	4974	17333
446	4989	17333
447	4999	17319
448	5014	17322
449	5025	17311
450	5035	17293
451	5043	17273
452	5052	17253
453	5060	17233
454	5068	17209
455	5077	17192
456	5086	17173
457	5093	17150
458	5103	17132
459	5111	17111
460	5120	17093
461	5132	17086
462	5143	17073
463	5154	17063
464	5166	17056
465	5187	17077
466	5200	17072
467	5215	17072
468	5225	17057
469	5234	17038
470	5252	17049
471	5266	17050
472	5275	17031
473	5284	17011
474	5293	16993
475	5305	16985
476	5316	16973
477	5332	16977
478	5345	16974
479	5358	16968
480	5370	16959
481	5393	16986
482	5418	17019
483	5436	17029
484	5452	17032
485	5464	17022
486	5479	17024
487	5492	17017
488	5506	17014
489	5520	17013
490	5529	16993
491	5537	16972
492	5546	16955
493	5556	16938
494	5575	16951
495	5591	16956
496	5602	16942
497	5612	16927
498	5620	16907
499	5634	16902
500	5645	16892
501	5654	16872
502	5664	16857
503	5672	16837
504	5681	16820
505	5690	16800
506	5699	16783
507	5718	16795
508	5731	16789
509	5740	16770
510	5749	16752
511	5758	16735
512	5767	16716
513	5777	16701
514	5788	16689
515	5796	16671
516	5815	16681
517	5830	16680
518	5842	16671
519	5851	16654
520	5864	16646
521	5874	16632
522	5882	16613
523	5892	16597
524	5903	16587
525	5919	16587
526	5936	16591
527	5951	16592
528	5962	16579
529	5972	16564
530	5980	16545
531	5995	16544
532	6016	16559
533	6033	16563
534	6042	16546
535	6058	16547
536	6075	16551
537	6084	16533
538	6093	16516
539	6102	16498
540	6120	16505
541	6132	16495
542	6152	16507
543	6162	16494
544	6178	16493
545	6202	16518
546	6221	16526
547	6248	16556
548	6256	16536
549	6264	16515
550	6274	16499
551	6291	16504
552	6306	16502
553	6321	16501
554	6336	16496
555	6345	16480
556	6361	16480
557	6370	16462
558	6378	16442
559	6386	16422
560	6396	16406
561	6404	16387
562	6413	16369
563	6422	16351
564	6432	16336
565	6441	16319
566	6450	16302
567	6460	16286
568	6468	16268
569	6478	16252
570	6486	16234
571	6496	16218
572	6507	16206
573	6520	16199
574	6529	16181
575	6538	16164
576	6547	16147
577	6556	16130
578	6565	16113
579	6578	16106
580	6591	16098
581	6600	16080
582	6611	16069
583	6624	16062
584	6634	16046
585	6648	16041
586	6662	16037
587	6671	16020
588	6680	16003
589	6689	15986
590	6699	15971
591	6712	15964
592	6722	15950
593	6730	15931
594	6741	15917
595	6749	15899
596	6761	15889
597	6775	15885
598	6787	15874
599	6799	15865
600	6807	15846
601	6815	15826
602	6824	15810
603	6833	15793
604	6845	15784
605	6861	15784
606	6872	15771
607	6882	15758
608	6896	15751
609	6919	15766
610	6932	15759
611	6948	15758
612	6961	15751
613	6974	15744
614	6987	15736
615	6997	15721
616	7010	15713
617	7020	15698
618	7030	15684
619	7039	15668
620	7067	15693
621	7075	15676
622	7084	15658
623	7093	15642
624	7111	15644
625	7125	15639
626	7137	15628
627	7146	15613
628	7161	15609
629	7178	15610
630	7188	15595
631	7197	15578
632	7206	15562
633	7219	15555
634	7230	15542
635	7238	15525
636	7247	15508
637	7261	15501
638	7276	15497
639	7290	15491
640	7298	15474
641	7312	15467
642	7322	15453
643	7331	15437
644	7340	15421
645	7349	15404
646	7359	15390
647	7369	15375
648	7378	15358
649	7386	15341
650	7396	15326
651	7404	15309
652	7414	15293
653	7428	15287
654	7440	15278
655	7450	15264
656	7465	15260
657	7481	15257
658	7489	15241
659	7498	15224
660	7507	15207
661	7518	15196
662	7531	15188
663	7540	15170
664	7549	15156
665	7565	15153
666	7574	15136
667	7582	15119
668	7590	15102
669	7599	15086
670	7608	15068
671	7617	15054
672	7629	15043
673	7638	15026
674	7646	15010
675	7655	14994
676	7665	14980
677	7675	14965
678	7686	14954
679	7694	14937
680	7703	14920
681	7711	14903
682	7727	14900
683	7739	14890
684	7752	14883
685	7762	14868
686	7771	14852
687	7786	14848
688	7795	14832
689	7804	14817
690	7813	14801
691	7822	14786
692	7832	14771
693	7841	14756
694	7851	14741
695	7861	14729
696	7873	14719
697	7882	14703
698	7891	14687
699	7901	14675
700	7915	14668
701	7926	14656
702	7939	14647
703	7953	14641
704	7964	14630
705	7973	14613
706	7984	14601
707	7996	14592
708	8015	14595
709	8028	14586
710	8037	14571
711	8045	14554
712	8054	14539
713	8066	14529
714	8082	14525
715	8093	14513
716	8107	14507
717	8120	14499
718	8135	14494
719	8148	14485
720	8156	14469
721	8171	14464
722	8180	14449
723	8189	14433
724	8197	14415
725	8205	14398
726	8215	14384
727	8224	14370
728	8234	14357
729	8243	14341
730	8253	14327
731	8268	14323
732	8279	14311
733	8292	14302
734	8305	14295
735	8318	14286
736	8328	14271
737	8346	14272
738	8361	14267
739	8375	14260
740	8392	14259
741	8407	14254
742	8422	14248
743	8434	14238
744	8451	14236
745	8462	14225
746	8477	14219
747	8489	14209
748	8501	14198
749	8509	14182
750	8518	14166
751	8526	14150
752	8535	14135
753	8550	14129
754	8564	14123
755	8573	14108
756	8582	14093
757	8596	14085
758	8612	14082
759	8624	14071
760	8633	14056
761	8646	14047
762	8658	14037
763	8670	14027
764	8678	14010
765	8687	13994
766	8695	13979
767	8705	13964
768	8714	13949
769	8723	13934
770	8736	13926
771	8749	13917
772	8758	13903
773	8767	13888
774	8776	13873
775	8786	13858
776	8795	13844
777	8809	13836
778	8823	13830
779	8835	13819
780	8846	13807
781	8860	13800
782	8869	13785
783	8878	13771
784	8888	13757
785	8896	13740
786	8904	13725
787	8918	13716
788	8927	13702
789	8940	13694
790	8952	13682
791	8960	13667
792	8970	13653
793	8979	13638
794	8988	13624
795	8997	13609
796	9010	13599
797	9022	13590
798	9032	13577
799	9043	13564
800	9055	13555
801	9065	13541
802	9076	13530
803	9088	13520
804	9097	13505
805	9106	13489
806	9115	13474
807	9123	13460
808	9134	13447
809	9150	13443
810	9163	13433
811	9171	13418
812	9180	13404
813	9190	13391
814	9200	13377
815	9208	13361
816	9217	13347
817	9230	13337
818	9242	13327
819	9251	13312
820	9260	13298
821	9268	13282
822	9277	13267
823	9285	13252
824	9294	13237
825	9302	13221
826	9311	13206
827	9319	13191
828	9328	13177
829	9338	13163
830	9349	13151
831	9368	13151
832	9384	13147
833	9393	13133
834	9404	13121
835	9419	13115
836	9440	13117
837	9463	13122
838	9478	13116
839	9488	13102
840	9498	13089
841	9508	13076
842	9522	13069
843	9531	13055
844	9540	13040
845	9551	13028
846	9560	13014
847	9577	13010
848	9585	12995
849	9595	12982
850	9605	12968
851	9614	12954
852	9625	12943
853	9639	12934
854	9649	12921
855	9659	12909
856	9667	12894
857	9676	12879
858	9686	12866
859	9707	12867
860	9728	12870
861	9738	12856
862	9747	12842
863	9771	12847
864	9783	12837
865	9797	12829
866	9807	12815
867	9826	12815
868	9839	12806
869	9848	12792
870	9857	12777
871	9868	12765
872	9877	12751
873	9886	12736
874	9894	12721
875	9903	12707
876	9912	12692
877	9922	12679
878	9932	12666
879	9945	12657
880	9958	12648
881	9976	12646
882	9985	12632
883	9995	12618
884	10004	12604
885	10012	12589
886	10021	12574
887	10036	12568
888	10053	12563
889	10061	12548
890	10070	12534
891	10079	12520
892	10093	12512
893	10102	12497
894	10111	12484
895	10120	12470
896	10131	12458
897	10143	12448
898	10161	12445
899	10169	12429
900	10178	12415
901	10197	12413
902	10208	12402
903	10223	12395
904	10236	12385
905	10249	12375
906	10266	12371
907	10281	12364
908	10306	12369
909	10325	12367
910	10345	12366
911	10355	12353
912	10366	12341
913	10380	12334
914	10392	12322
915	10411	12321
916	10422	12309
917	10435	12300
918	10443	12285
919	10457	12276
920	10471	12267
921	10482	12255
922	10493	12244
923	10518	12248
924	10529	12236
925	10539	12224
926	10551	12213
927	10560	12199
928	10572	12188
929	10582	12176
930	10592	12162
931	10599	12146
932	10608	12132
933	10617	12118
934	10626	12104
935	10638	12093
936	10647	12079
937	10656	12065
938	10665	12051
939	10674	12037
940	10690	12030
941	10707	12025
942	10728	12025
943	10744	12019
944	10760	12013
945	10770	11999
946	10779	11985
947	10788	11971
948	10797	11957
949	10805	11942
950	10814	11929
951	10823	11915
952	10832	11901
953	10857	11904
954	10867	11891
955	10893	11896
956	10906	11887
957	10919	11877
958	10932	11867
959	10944	11857
960	10957	11846
961	10973	11840
962	10990	11834
963	11008	11830
964	11031	11832
965	11049	11827
966	11068	11824
967	11077	11810
968	11087	11796
969	11095	11781
970	11110	11774
971	11119	11759
972	11127	11745
973	11136	11731
974	11154	11726
975	11164	11713
976	11177	11703
977	11185	11688
978	11194	11675
979	11204	11662
980	11217	11652
981	11226	11637
982	11235	11623
983	11245	11611
984	11258	11601
985	11266	11586
986	11276	11573
987	11284	11558
988	11293	11544
989	11301	11530
990	11317	11522
991	11332	11515
992	11348	11508
993	11356	11493
994	11372	11486
995	11385	11476
996	11406	11475
997	11420	11466
998	11430	11453
999	11440	11440
1000	11449	11426
1001	11458	11413
1002	11466	11398
1003	11475	11384
1004	11484	11370
1005	11493	11356
1006	11502	11342
1007	11511	11329
1008	11521	11316
1009	11536	11307
1010	11551	11300
1011	11560	11285
1012	11569	11272
1013	11585	11265
1014	11594	11252
1015	11606	11241
1016	11623	11235
1017	11633	11221
1018	11642	11208
1019	11657	11200
1020	11679	11198
1021	11688	11185
1022	11698	11172
1023	11709	11160
1024	11720	11148
1025	11728	11134
1026	11738	11121
1027	11747	11107
1028	11755	11092
1029	11766	11080
1030	11786	11077
1031	11795	11063
1032	11804	11050
1033	11815	11038
1034	11833	11032
1035	11849	11025
1036	11857	11011
1037	11866	10997
1038	11875	10984
1039	11889	10974
1040	11902	10964
1041	11911	10951
1042	11920	10937
1043	11937	10930
1044	11948	10919
1045	11959	10907
1046	11975	10900
1047	11988	10890
1048	11998	10877
1049	12006	10862
1050	12015	10849
1051	12024	10835
1052	12034	10822
1053	12045	10811
1054	12057	10800
1055	12065	10785
1056	12075	10772
1057	12083	10758
1058	12097	10749
1059	12109	10738
1060	12118	10724
1061	12126	10710
1062	12134	10696
1063	12148	10686
1064	12163	10678
1065	12171	10664
1066	12181	10651
1067	12189	10637
1068	12206	10630
1069	12225	10625
1070	12234	10612
1071	12245	10600
1072	12255	10587
1073	12263	10573
1074	12271	10559
1075	12280	10546
1076	12289	10532
1077	12298	10519
1078	12307	10505
1079	12319	10494
1080	12328	10480
1081	12336	10466
1082	12346	10453
1083	12355	10440
1084	12365	10427
1085	12374	10415
1086	12384	10401
1087	12392	10388
1088	12401	10374
1089	12410	10360
1090	12421	10349
1091	12435	10339
1092	12450	10331
1093	12465	10322
1094	12476	10311
1095	12485	10298
1096	12493	10284
1097	12502	10271
1098	12511	10257
1099	12530	10252
1100	12543	10242
1101	12555	10231
1102	12568	10221
1103	12577	10208
1104	12586	10194
1105	12596	10181
1106	12608	10171
1107	12617	10157
1108	12631	10148
1109	12648	10141
1110	12664	10133
1111	12680	10126
1112	12692	10114
1113	12700	10101
1114	12715	10092
1115	12729	10082
1116	12741	10072
1117	12756	10063
1118	12765	10050
1119	12774	10037
1120	12783	10023
1121	12793	10011
1122	12802	9998
1123	12811	9984
1124	12821	9972
1125	12830	9958
1126	12839	9945
1127	12848	9932
1128	12856	9918
1129	12865	9905
1130	12873	9891
1131	12882	9877
1132	12891	9864
1133	12910	9859
1134	12924	9850
1135	12934	9837
1136	12944	9824
1137	12952	9811
1138	12962	9798
1139	12971	9785
1140	12980	9772
1141	12992	9761
1142	13008	9753
1143	13021	9743
1144	13030	9730
1145	13043	9720
1146	13056	9709
1147	13069	9699
1148	13081	9688
1149	13090	9675
1150	13099	9662
1151	13108	9649
1152	13117	9636
1153	13127	9623
1154	13140	9613
1155	13154	9604
1156	13166	9593
1157	13178	9582
1158	13187	9569
1159	13197	9556
1160	13206	9543
1161	13214	9530
1162	13224	9517
1163	13239	9509
1164	13249	9496
1165	13258	9483
1166	13269	9471
1167	13279	9459
1168	13293	9449
1169	13308	9441
1170	13320	9429
1171	13332	9418
1172	13344	9408
1173	13360	9399
1174	13372	9389
1175	13387	9380
1176	13400	9370
1177	13409	9357
1178	13419	9344
1179	13428	9331
1180	13438	9319
1181	13447	9306
1182	13464	9299
1183	13477	9288
1184	13489	9277
1185	13498	9264
1186	13507	9251
1187	13516	9238
1188	13526	9225
1189	13535	9212
1190	13543	9199
1191	13556	9189
1192	13564	9175
1193	13574	9163
1194	13583	9150
1195	13591	9137
1196	13600	9123
1197	13612	9112
1198	13620	9099
1199	13630	9086
1200	13639	9073
1201	13647	9060
1202	13655	9046
1203	13664	9034
1204	13672	9020
1205	13680	9007
1206	13689	8994
1207	13700	8982
1208	13709	8969
1209	13721	8958
1210	13729	8945
1211	13741	8934
1212	13752	8922
1213	13761	8909
1214	13770	8897
1215	13778	8883
1216	13788	8871
1217	13799	8859
1218	13807	8846
1219	13816	8833
1220	13825	8820
1221	13839	8810
1222	13847	8797
1223	13855	8784
1224	13865	8772
1225	13874	8759
1226	13884	8747
1227	13893	8734
1228	13905	8723
1229	13917	8712
1230	13927	8700
1231	13935	8687
1232	13944	8674
1233	13954	8662
1234	13964	8650
1235	13973	8637
1236	13982	8624
1237	13992	8612
1238	14009	8604
1239	14018	8591
1240	14026	8578
1241	14033	8565
1242	14042	8552
1243	14050	8538
1244	14059	8525
1245	14073	8516
1246	14081	8503
1247	14091	8491
1248	14100	8478
1249	14116	8470
1250	14128	8459
1251	14140	8448
1252	14154	8438
1253	14163	8426
1254	14179	8417
1255	14188	8404
1256	14196	8391
1257	14211	8382
1258	14222	8370
1259	14236	8361
1260	14249	8350
1261	14264	8341
1262	14279	8332
1263	14292	8322
1264	14301	8309
1265	14316	8300
1266	14326	8288
1267	14339	8277
1268	14350	8266
1269	14364	8257
1270	14381	8248
1271	14395	8238
1272	14409	8229
1273	14420	8217
1274	14432	8206
1275	14441	8194
1276	14453	8183
1277	14463	8171
1278	14478	8161
1279	14492	8151
1280	14501	8139
1281	14510	8126
1282	14519	8114
1283	14533	8104
1284	14543	8092
1285	14555	8081
1286	14565	8069
1287	14579	8059
1288	14588	8047
1289	14598	8034
1290	14613	8025
1291	14622	8012
1292	14630	7999
1293	14638	7986
1294	14648	7974
1295	14656	7961
1296	14667	7949
1297	14676	7937
1298	14694	7929
1299	14707	7919
1300	14719	7908
1301	14734	7899
1302	14742	7886
1303	14752	7873
1304	14759	7860
1305	14775	7851
1306	14784	7839
1307	14793	7826
1308	14803	7814
1309	14813	7802
1310	14823	7790
1311	14836	7779
1312	14850	7770
1313	14860	7758
1314	14869	7745
1315	14878	7733
1316	14887	7720
1317	14896	7708
1318	14905	7695
1319	14918	7685
1320	14931	7674
1321	14944	7664
1322	14952	7651
1323	14961	7639
1324	14974	7628
1325	14986	7617
1326	14998	7606
1327	15006	7593
1328	15016	7581
1329	15025	7569
1330	15033	7556
1331	15043	7544
1332	15054	7532
1333	15065	7521
1334	15078	7510
1335	15086	7498
1336	15095	7485
1337	15109	7475
1338	15122	7465
1339	15134	7454
1340	15144	7442
1341	15155	7430
1342	15170	7421
1343	15184	7411
1344	15197	7400
1345	15206	7388
1346	15215	7376
1347	15224	7363
1348	15233	7351
1349	15244	7339
1350	15257	7329
1351	15270	7319
1352	15279	7306
1353	15292	7296
1354	15305	7285
1355	15317	7274
1356	15330	7263
1357	15343	7253
1358	15355	7242
1359	15371	7233
1360	15386	7223
1361	15395	7211
1362	15407	7200
1363	15418	7189
1364	15429	7177
1365	15443	7167
1366	15459	7158
1367	15468	7146
1368	15478	7134
1369	15488	7122
1370	15502	7112
1371	15509	7099
1372	15517	7086
1373	15530	7075
1374	15539	7063
1375	15547	7050
1376	15557	7038
1377	15566	7026
1378	15575	7014
1379	15584	7001
1380	15593	6989
1381	15602	6977
1382	15611	6964
1383	15621	6952
1384	15629	6940
1385	15643	6930
1386	15663	6922
1387	15673	6910
1388	15681	6898
1389	15693	6887
1390	15707	6877
1391	15722	6867
1392	15734	6856
1393	15745	6844
1394	15758	6834
1395	15766	6821
1396	15775	6809
1397	15784	6797
1398	15796	6786
1399	15805	6773
1400	15815	6761
1401	15824	6749
1402	15835	6738
1403	15846	6726
1404	15860	6716
1405	15869	6704
1406	15878	6692
1407	15887	6679
1408	15896	6667
1409	15910	6657
1410	15918	6645
1411	15928	6633
1412	15936	6620
1413	15952	6611
1414	15967	6601
1415	15975	6588
1416	15984	6576
1417	15994	6564
1418	16011	6555
1419	16026	6546
1420	16040	6535
1421	16053	6525
1422	16070	6516
1423	16082	6505
1424	16092	6493
1425	16104	6482
1426	16114	6470
1427	16130	6461
1428	16146	6451
1429	16162	6442
1430	16171	6429
1431	16180	6417
1432	16188	6405
1433	16197	6393
1434	16208	6381
1435	16217	6369
1436	16225	6357
1437	16234	6344
1438	16247	6334
1439	16261	6323
1440	16270	6311
1441	16278	6299
1442	16288	6287
1443	16297	6275
1444	16306	6263
1445	16322	6253
1446	16330	6241
1447	16340	6229
1448	16350	6217
1449	16364	6207
1450	16373	6195
1451	16382	6182
1452	16394	6171
1453	16404	6160
1454	16413	6148
1455	16423	6136
1456	16433	6124
1457	16443	6112
1458	16452	6100
1459	16461	6088
1460	16476	6078
1461	16486	6066
1462	16495	6054
1463	16503	6042
1464	16517	6032
1465	16528	6020
1466	16547	6012
1467	16556	6000
1468	16572	5990
1469	16582	5978
1470	16591	5966
1471	16602	5955
1472	16611	5943
1473	16620	5931
1474	16634	5920
1475	16649	5910
1476	16664	5900
1477	16675	5889
1478	16686	5878
1479	16698	5867
1480	16707	5855
1481	16717	5843
1482	16726	5831
1483	16733	5818
1484	16752	5809
1485	16761	5797
1486	16769	5785
1487	16779	5773
1488	16787	5761
1489	16796	5749
1490	16805	5737
1491	16815	5725
1492	16823	5713
1493	16838	5702
1494	16851	5692
1495	16873	5684
1496	16885	5673
1497	16894	5661
1498	16906	5650
1499	16918	5639
1500	16927	5627
1501	16937	5615
1502	16946	5603
1503	16955	5591
1504	16972	5582
1505	16984	5571
1506	16992	5559
1507	17001	5546
1508	17010	5534
1509	17022	5523
1510	17030	5511
1511	17039	5499
1512	17049	5487
1513	17060	5476
1514	17080	5468
1515	17092	5457
1516	17109	5447
1517	17125	5437
1518	17135	5426
1519	17145	5414
1520	17154	5402
1521	17163	5390
1522	17172	5378
1523	17182	5366
1524	17199	5357
1525	17210	5345
1526	17220	5334
1527	17228	5321
1528	17237	5309
1529	17245	5297
1530	17256	5286
1531	17265	5274
1532	17275	5262
1533	17284	5250
1534	17292	5238
1535	17302	5226
1536	17310	5214
1537	17322	5203
1538	17339	5194
1539	17350	5182
1540	17363	5171
1541	17377	5161
1542	17386	5149
1543	17396	5137
1544	17406	5126
1545	17415	5114
1546	17430	5103
1547	17460	5098
1548	17471	5087
1549	17482	5075
1550	17501	5066
1551	17516	5056
1552	17531	5046
1553	17543	5034
1554	17556	5024
1555	17564	5011
1556	17579	5001
1557	17591	4990
1558	17600	4978
1559	17609	4966
1560	17618	4954
1561	17637	4945
1562	17650	4934
1563	17661	4923
1564	17673	4912
1565	17682	4900
1566	17689	4888
1567	17697	4875
1568	17707	4864
1569	17719	4853
1570	17732	4842
1571	17743	4830
1572	17754	4819
1573	17763	4807
1574	17772	4795
1575	17781	4783
1576	17789	4771
1577	17797	4759
1578	17806	4747
1579	17820	4737
1580	17830	4725
1581	17842	4714
1582	17855	4703
1583	17868	4692
1584	17880	4681
1585	17892	4670
1586	17904	4659
1587	17918	4648
1588	17930	4637
1589	17940	4626
1590	17953	4615
1591	17967	4604
1592	17979	4593
1593	17989	4581
1594	18001	4570
1595	18012	4559
1596	18025	4548
1597	18037	4537
1598	18058	4528
1599	18069	4517
1600	18082	4506
1601	18093	4495
1602	18102	4483
1603	18111	4471
1604	18120	4459
1605	18129	4447
1606	18137	4435
1607	18145	4423
1608	18160	4413
1609	18176	4402
1610	18192	4392
1611	18207	4382
1612	18216	4370
1613	18224	4358
1614	18233	4346
1615	18244	4335
1616	18256	4324
1617	18271	4313
1618	18281	4302
1619	18291	4290
1620	18300	4278
1621	18314	4268
1622	18323	4256
1623	18331	4244
1624	18340	4232
1625	18352	4221
1626	18366	4210
1627	18375	4198
1628	18383	4186
1629	18393	4175
1630	18402	4163
1631	18412	4151
1632	18434	4142
1633	18453	4133
1634	18464	4122
1635	18479	4111
1636	18488	4099
1637	18497	4087
1638	18506	4076
1639	18515	4064
1640	18528	4053
1641	18537	4041
1642	18547	4030
1643	18556	4018
1644	18566	4006
1645	18575	3994
1646	18584	3983
1647	18593	3971
1648	18606	3960
1649	18616	3949
1650	18630	3938
1651	18645	3927
1652	18655	3916
1653	18664	3904
1654	18674	3892
1655	18685	3881
1656	18702	3871
1657	18712	3859
1658	18721	3848
1659	18735	3837
1660	18749	3826
1661	18761	3815
1662	18775	3804
1663	18788	3793
1664	18797	3782
1665	18806	3770
1666	18814	3758
1667	18823	3746
1668	18832	3734
1669	18845	3723
1670	18856	3712
1671	18874	3702
1672	18890	3692
1673	18900	3680
