iter	RMSE
257	0.2654159495
258	0.2653675764
259	0.2652189424
260	0.2650305823
261	0.2646623948
262	0.2645490208
263	0.2645253796
264	0.2644577056
265	0.2644299605
266	0.2642085487
267	0.2640730186
268	0.2636070291
269	0.2632699405
270	0.2630649042
271	0.2628236856
272	0.2627994717
273	0.2625833136
274	0.2625599321
275	0.2625063014
276	0.2624675047
277	0.2622427129
278	0.2619271842
279	0.2618363665
280	0.2618104123
281	0.2616276127
282	0.2609580211
283	0.2609324599
284	0.2608978703
285	0.2607555613
286	0.2606370805
287	0.2602245357
288	0.2599135017
289	0.2596712387
290	0.2595018886
291	0.2594188161
292	0.2591011918
293	0.2590715992
294	0.2588629786
295	0.2588373137
296	0.2585793125
297	0.2584805952
298	0.2584610749
299	0.2581540838
300	0.257841303
301	0.257717043
302	0.2576994687
303	0.2576794628
304	0.2575201078
305	0.2573039675
306	0.2572863495
307	0.257273932
308	0.2570678078
309	0.2570443907
310	0.2568614296
311	0.2566973767
312	0.2564703369
313	0.2563844984
314	0.2560478439
315	0.2559529644
316	0.2557887887
317	0.2557701253
318	0.2556397212
319	0.2554599068
320	0.2552612082
321	0.2549353027
322	0.2546725251
323	0.2544313493
324	0.2538721689
325	0.2538552665
326	0.2535385654
327	0.2534085116
328	0.2533858365
329	0.2529475253
330	0.2529309182
331	0.2526541135
332	0.2525059645
333	0.2522857769
334	0.2522401403
335	0.2522181029
336	0.2519651371
337	0.2519498585
338	0.2516905903
339	0.2513957621
340	0.2513752819
341	0.2510859628
342	0.2509577275
343	0.2506709384
344	0.2506521213
345	0.2504259563
346	0.2504108815
347	0.2502370744
348	0.2502089422
349	0.2499352144
350	0.2499129137
351	0.2498902388
352	0.249788567
353	0.2497452995
354	0.2495744324
355	0.2491994018
356	0.2490463217
357	0.2490288009
358	0.2487362295
359	0.2485048087
360	0.2484922893
361	0.2484770528
362	0.2484349068
363	0.248193634
364	0.2481788443
365	0.2479637216
366	0.2478139331
367	0.247761686
368	0.2476945112
369	0.2475677118
370	0.2475310481
371	0.247344057
372	0.247157459
373	0.247125736
374	0.2469112955
375	0.2466668199
376	0.2465388306
377	0.2462656981
378	0.2460536892
379	0.246035209
380	0.2458047657
381	0.24557035
382	0.2455579543
383	0.245359305
384	0.2451748193
385	0.2450003216
386	0.2448612123
387	0.2446661763
388	0.244564807
389	0.2443813914
390	0.2441766541
391	0.2440553447
392	0.2438874575
393	0.2438761043
394	0.2438050924
395	0.2437883239
396	0.2436603158
397	0.2434244116
398	0.2432282944
399	0.2430824339
400	0.242913233
401	0.2428282165
402	0.2428144141
403	0.2426913146
404	0.2426773973
405	0.2425101315
406	0.2423172361
407	0.2423044141
408	0.2421373422
409	0.2418579658
410	0.2418460314
411	0.2416308242
412	0.2416092751
413	0.2414548971
414	0.2413613723
415	0.2413320782
416	0.2413203349
417	0.2412014909
418	0.2409655651
419	0.2409332567
420	0.2409206957
421	0.2408025687
422	0.2407804322
423	0.2406933996
424	0.2405328674
425	0.2401956319
426	0.2401699219
427	0.2396954869
428	0.2394768218
429	0.2392593367
430	0.2392383431
431	0.239206009
432	0.2391109945
433	0.2390959827
434	0.2389467403
435	0.2388208648
436	0.2385773349
437	0.2385600799
438	0.238319331
439	0.2382956987
440	0.2382054679
441	0.2379248645
442	0.2378503532
443	0.23784306
444	0.2375885483
445	0.2373692009
446	0.2372415882
447	0.2372218001
448	0.2370914423
449	0.236964634
450	0.2367287419
451	0.2367008236
452	0.23668073
453	0.2365968973
454	0.2365727375
455	0.2365566168
456	0.2364136246
457	0.2364041247
458	0.2362317778
459	0.2361246756
460	0.2359602584
461	0.2358828565
462	0.2356962679
463	0.2356657893
464	0.235489723
465	0.2353075886
466	0.2352815072
467	0.2351412697
468	0.2349990852
469	0.2348801509
470	0.2347436123
471	0.2347355498
472	0.2346541348
473	0.2345561387
474	0.2345404914
475	0.234407438
476	0.2343149042
477	0.2342113653
478	0.2342029812
479	0.2340304399
480	0.2340026495
481	0.2338390423
482	0.2337406096
483	0.233732225
484	0.2335576878
485	0.2335409567
486	0.2334110707
487	0.2333654397
488	0.2332349421
489	0.2330107522
490	0.2329296807
491	0.2328129157
492	0.2326899668
493	0.2325997172
494	0.2325065022
495	0.232496487
496	0.2324641499
497	0.2323529191
498	0.2321712256
499	0.2320575461
500	0.2319894163
501	0.2318090438
502	0.2316234942
503	0.2315374406
504	0.2315274342
505	0.2314879247
506	0.2313205998
507	0.2313164763
508	0.2311108366
509	0.2310683336
510	0.2310106776
511	0.2309862593
512	0.2307921906
513	0.230788641
514	0.2307778558
515	0.2304719456
516	0.2304634904
517	0.2304475044
518	0.2304399711
519	0.2302897099
520	0.2301892387
521	0.2300778664
522	0.2300392215
523	0.2300291508
524	0.2300252883
525	0.2298653984
526	0.2298591926
527	0.2298317137
528	0.2297137894
529	0.2295233891
530	0.229430145
531	0.2294273646
532	0.2294050782
533	0.2293938894
534	0.2293087212
535	0.2293013113
536	0.2292869451
537	0.2289544414
538	0.2286911169
539	0.2286179762
540	0.2286048237
541	0.2284687882
542	0.228434689
543	0.2284222586
544	0.2283448155
545	0.2283423944
546	0.2282534731
547	0.2281462435
548	0.2280855305
549	0.2280678038
550	0.2280504157
551	0.2280416017
552	0.2280281258
553	0.2276483539
554	0.2274826535
555	0.2274429958
556	0.2273835929
557	0.2272771759
558	0.2272706883
559	0.2272539689
560	0.2271048282
561	0.2270937942
562	0.2269793439
563	0.2268679038
564	0.2268365669
565	0.2266830458
566	0.2266111423
567	0.2263798526
568	0.2263695456
569	0.2263656894
570	0.226359149
571	0.226175882
572	0.2258704004
573	0.2257548596
574	0.2257430616
575	0.2257342883
576	0.2257029494
577	0.2256294141
578	0.2256213369
579	0.2254997661
580	0.225497795
581	0.2254144306
582	0.2252274222
583	0.2252206974
584	0.225149117
585	0.2249036072
586	0.224858703
587	0.2247326127
588	0.224726676
589	0.2247089977
590	0.2244570609
591	0.2244512469
592	0.2240180262
593	0.2240108681
594	0.2238131791
595	0.2238106685
596	0.2238053522
597	0.2237912163
598	0.2237816193
599	0.223775558
600	0.2237689045
601	0.223487246
602	0.2234819915
603	0.2232422475
604	0.2231506805
605	0.2230471982
606	0.2229675999
607	0.2228879526
608	0.2228858844
609	0.2226270529
610	0.2226207896
611	0.222437831
612	0.2224274996
613	0.222360386
614	0.2221784269
615	0.2220905873
616	0.2218709745
617	0.2218456952
618	0.2218295531
619	0.2217471449
620	0.2217420512
621	0.2217257857
622	0.2217059545
623	0.221641504
624	0.2212767952
625	0.2211971503
626	0.2211919288
627	0.2211703006
628	0.2208685008
629	0.2208203157
630	0.2208095434
631	0.2206649123
632	0.2205273506
633	0.2203671013
634	0.2202622688
635	0.2198765202
636	0.2198682484
637	0.2197688813
638	0.2194403369
639	0.219163467
640	0.2190934228
641	0.218930737
642	0.2187864639
643	0.2185310266
644	0.2183232446
645	0.2179574042
646	0.2178173109
647	0.2178090092
648	0.2175426851
649	0.2175266583
650	0.2173501197
651	0.2171007753
652	0.2169333394
653	0.2167940237
654	0.2167341363
655	0.216567152
656	0.2164998379
657	0.2163834271
658	0.2163736119
659	0.2162421862
660	0.216098414
661	0.2159737988
662	0.2158409307
663	0.2156882695
664	0.2156785062
665	0.2156192289
666	0.2153502966
667	0.2153455905
668	0.2151447075
669	0.2151322705
670	0.2150272431
671	0.2149011411
672	0.2148970473
673	0.2148895627
674	0.2148044683
675	0.2147508477
676	0.2145699311
677	0.214485991
678	0.2141435082
679	0.2141095833
680	0.214062054
681	0.2140082445
682	0.2137548906
683	0.2137157375
684	0.213680399
685	0.2135095504
686	0.2134442938
687	0.2133689557
688	0.2131447146
689	0.2130884895
690	0.2130617045
691	0.2129765153
692	0.2128881234
693	0.212781907
694	0.2126886927
695	0.2125387923
696	0.2125032113
697	0.2124190315
698	0.2122934147
699	0.2122846826
700	0.212145689
701	0.2121147189
702	0.212075894
703	0.2120173103
704	0.2120128515
705	0.2119258832
706	0.211918936
707	0.2118422132
708	0.2117964437
709	0.2116257809
710	0.2115182756
711	0.2114704469
712	0.2112797124
713	0.2112141964
714	0.211208456
715	0.2110003736
716	0.2108799235
717	0.2107414591
718	0.2107398189
719	0.210429112
720	0.2104249375
721	0.2104030765
722	0.2101244902
723	0.210074666
724	0.2100296084
725	0.2099827462
726	0.2099752674
727	0.2098836642
728	0.2098725978
729	0.2097704257
730	0.2097369118
731	0.2095641872
732	0.2093794407
733	0.2093153835
734	0.2090373997
735	0.2089770843
736	0.2088201898
737	0.2087545632
738	0.2085465016
739	0.2085430807
740	0.2083605182
741	0.2082972694
742	0.2081638221
743	0.2079501403
744	0.2079438031
745	0.2079396961
746	0.2079316074
747	0.2079229571
748	0.2077814374
749	0.207592615
750	0.2075841941
751	0.2075773147
752	0.2075197934
753	0.207351103
754	0.2071730138
755	0.2071164002
756	0.2070775464
757	0.2069959826
758	0.2069834942
759	0.2069820763
760	0.2068190041
761	0.2068108754
762	0.2067883204
763	0.2067794446
764	0.2066900939
765	0.2066133973
766	0.2066019154
767	0.2065463669
768	0.206477972
769	0.2063167892
770	0.2061901155
771	0.2061847632
772	0.2060637161
773	0.2058770952
774	0.2057320147
775	0.2057253964
776	0.2056761028
777	0.2056693031
778	0.2056602516
779	0.2055390527
780	0.2053968508
781	0.2053890341
782	0.2052912885
783	0.2052500929
784	0.2051225694
785	0.2050776438
786	0.2050744013
787	0.2050540232
788	0.2048395169
789	0.2047971209
790	0.2047439578
791	0.2047376792
792	0.2045552188
793	0.2045483729
794	0.2043254736
795	0.2042147929
796	0.2040970145
797	0.2039823808
798	0.2039742451
799	0.2039101709
800	0.2039032553
801	0.2038923462
802	0.2037676634
803	0.2037398186
804	0.2036956194
805	0.2036070466
806	0.2035336395
807	0.2034299202
808	0.2033604924
809	0.2033477474
810	0.2032777749
811	0.2032702993
812	0.2032684098
813	0.2031992992
814	0.2031324065
815	0.2030335601
816	0.2030304045
817	0.2030229285
818	0.2029126389
819	0.2028215703
820	0.2028213845
821	0.202762182
822	0.2026981717
823	0.2026935032
824	0.20269094
825	0.202662469
826	0.2026587937
827	0.2026554845
828	0.2025923477
829	0.2025911327
830	0.2025421856
831	0.2024111726
832	0.2022313388
833	0.2021078394
834	0.2020517316
835	0.2020464205
836	0.201949648
837	0.2019425378
838	0.2019410579
839	0.2018225376
840	0.201779413
841	0.2016806271
842	0.2016205389
843	0.2015304216
844	0.2015263382
845	0.2014436338
846	0.2014408713
847	0.2013119513
848	0.2012901137
849	0.2012127596
850	0.2011077383
851	0.2011051354
852	0.2011039592
853	0.201095216
854	0.2009672507
855	0.2008836719
856	0.2006974308
857	0.2006266541
858	0.2005259717
859	0.2004064184
860	0.2002773559
861	0.2002489475
862	0.2001607652
863	0.2001067127
864	0.200090156
865	0.2000538362
866	0.1999917591
867	0.1998888311
868	0.1997396587
869	0.1997020122
870	0.199543951
871	0.1994517227
872	0.1992057978
873	0.199181667
874	0.1990846168
875	0.1990064241
876	0.1988008278
877	0.1986797971
878	0.1985290221
879	0.1983386706
880	0.198148756
881	0.1979980319
882	0.1978564391
883	0.1978313803
884	0.197697708
885	0.1975562965
886	0.197483236
887	0.1974698593
888	0.1973512537
889	0.1971853467
890	0.1971597185
891	0.1969781189
892	0.1968570104
893	0.1968517201
894	0.1967580349
895	0.1966292061
896	0.1965069337
897	0.1965005761
898	0.1964136123
899	0.1963849727
900	0.1963171745
901	0.1963109967
902	0.1962514702
903	0.1962469869
904	0.1961985816
905	0.1960576413
906	0.1960493863
907	0.1959847648
908	0.1959831298
909	0.1959008114
910	0.1958869085
911	0.1957267784
912	0.1957047178
913	0.1956989758
914	0.1956266332
915	0.1955531785
916	0.1955202294
917	0.1955073973
918	0.195372226
919	0.1953216659
920	0.1952272077
921	0.1952252097
922	0.1951397568
923	0.195066851
924	0.1950598742
925	0.1949693034
926	0.1949617777
927	0.1948592542
928	0.1947942647
929	0.1946743077
930	0.1946678482
931	0.1945850203
932	0.1944842178
933	0.1944813071
934	0.1944745546
935	0.1944036819
936	0.1943458731
937	0.19424827
938	0.1941491606
939	0.1941473041
940	0.1940923493
941	0.1940896681
942	0.1940566974
943	0.1940506137
944	0.1940019441
945	0.1939966942
946	0.1939964577
947	0.1939308237
948	0.1938552007
949	0.193749061
950	0.1937316131
951	0.1936870405
952	0.1935604072
953	0.1934968686
954	0.1934686577
955	0.1934642691
956	0.1934590925
957	0.193398207
958	0.1933944782
959	0.1933125514
960	0.1931545519
961	0.193121766
962	0.1929755464
963	0.1929736465
964	0.1929227537
965	0.1929209035
966	0.1928888828
967	0.1928172817
968	0.1928111478
969	0.1928091806
970	0.1927908196
971	0.1927901086
972	0.1927865409
973	0.1927517361
974	0.1927244871
975	0.1927174522
976	0.1926826998
977	0.1926433825
978	0.1926205196
979	0.1925739293
980	0.1925708675
981	0.1925269979
982	0.1924878208
983	0.1924844923
984	0.1924798014
985	0.192419984
986	0.192323285
987	0.192286042
988	0.1921977096
989	0.1921959794
990	0.1921512407
991	0.1921456409
992	0.1920780975
993	0.1920339631
994	0.1920323238
995	0.1920272006
996	0.1919802811
997	0.1919638106
998	0.1919567897
999	0.1919026256
1000	0.1918872464
1001	0.1917876934
1002	0.1917704149
1003	0.1917614968
1004	0.1917227566
1005	0.1916417884
1006	0.1915927059
1007	0.1915922005
1008	0.1914408362
1009	0.1913856573
1010	0.1913368398
1011	0.1913090479
1012	0.1911781208
1013	0.1911460552
1014	0.1911391282
1015	0.1911341964
1016	0.1911339882
1017	0.1911289164
1018	0.1910001131
1019	0.1909289847
1020	0.190882076
1021	0.1908630144
1022	0.1907304999
1023	0.1905917518
1024	0.1904514005
1025	0.1904511648
1026	0.1904427189
1027	0.1903573045
1028	0.190279043
1029	0.1902315622
1030	0.1901896691
1031	0.1901301476
1032	0.190126306
1033	0.1899972924
1034	0.1899237399
1035	0.1898725865
1036	0.1898470497
1037	0.1897293405
1038	0.1897108232
1039	0.1897064704
1040	0.1896736668
1041	0.1896685231
1042	0.1896266413
1043	0.1895779786
1044	0.189524859
1045	0.1894697269
1046	0.1893804675
1047	0.1893033934
1048	0.1891428872
1049	0.1890580351
1050	0.1890525784
1051	0.1890271017
1052	0.1889191676
1053	0.188913051
1054	0.1889129231
1055	0.1889080655
1056	0.1888344973
1057	0.188830683
1058	0.1887270547
1059	0.1886043904
1060	0.1886002614
1061	0.1885437378
1062	0.1885039797
1063	0.1884314381
1064	0.1883760514
1065	0.1883266822
1066	0.1882588414
1067	0.1882547824
1068	0.1880919878
1069	0.1879885693
1070	0.187942148
1071	0.1879341263
1072	0.1878456929
1073	0.1877928045
1074	0.1877909507
1075	0.1877413702
1076	0.1877073854
1077	0.187645188
1078	0.1875796715
1079	0.1875245964
1080	0.1874013671
1081	0.1873033836
1082	0.187227158
1083	0.1872235332
1084	0.1871708804
1085	0.1871097547
1086	0.1869977445
1087	0.186846728
1088	0.1868266215
1089	0.1867956375
1090	0.1867908193
1091	0.1867571685
1092	0.186663118
1093	0.1865925773
1094	0.186561491
1095	0.1865322518
1096	0.1865320052
1097	0.1864257959
1098	0.1863283486
1099	0.1863233337
1100	0.1862701036
1101	0.1862562504
1102	0.1862180264
1103	0.1861178125
1104	0.1860869342
1105	0.1860271101
1106	0.186024131
1107	0.1860193724
1108	0.1860164131
1109	0.1859481591
1110	0.1859463074
1111	0.1859451772
1112	0.185945025
1113	0.1858896499
1114	0.1858084524
1115	0.1858040046
1116	0.1857017578
1117	0.185630257
1118	0.185627539
1119	0.1856272769
1120	0.185545995
1121	0.1854072451
1122	0.1852966613
1123	0.1852928848
1124	0.1852064466
1125	0.1852061847
1126	0.185089718
1127	0.1850866021
1128	0.1849742306
1129	0.184899029
1130	0.1848002602
1131	0.1847186633
1132	0.1846387191
1133	0.1846321189
1134	0.1846105432
1135	0.1845371732
1136	0.1845183565
1137	0.1845130302
1138	0.1844462563
1139	0.1843674728
1140	0.1843343941
1141	0.184316006
1142	0.1842457657
1143	0.1841742127
1144	0.1840779334
1145	0.183992753
1146	0.1838804007
1147	0.1838801668
1148	0.1837725237
1149	0.1837639492
1150	0.1837487509
1151	0.1836870565
1152	0.1835937304
1153	0.1835124568
1154	0.1834595789
1155	0.18341203
1156	0.1834029168
1157	0.1833838634
1158	0.18330975
1159	0.1832131349
1160	0.1831573189
1161	0.1830748391
1162	0.1830125301
1163	0.1829920422
1164	0.1829300775
1165	0.1829270828
1166	0.1828341501
1167	0.1827803008
1168	0.1825976064
1169	0.1825941839
1170	0.1825859874
1171	0.1825235897
1172	0.1824663651
1173	0.1823671425
1174	0.1823449159
1175	0.1823413895
1176	0.1823311195
1177	0.182327413
1178	0.182192974
1179	0.18219142
1180	0.1821882144
1181	0.182130042
1182	0.1820891676
1183	0.1820387792
1184	0.1819795383
1185	0.1819345791
1186	0.181885599
1187	0.181795226
1188	0.18175697
1189	0.1817532056
1190	0.1816691511
1191	0.1816652164
1192	0.1816616361
1193	0.1815983043
1194	0.1815543983
1195	0.1815214898
1196	0.1813737873
1197	0.1813629512
1198	0.1812896521
1199	0.1812112816
1200	0.181198694
1201	0.1810976972
1202	0.1810941737
1203	0.18109081
1204	0.1810364377
1205	0.1809793736
1206	0.1809732063
1207	0.1809583684
1208	0.1809557652
1209	0.1808718427
1210	0.1808299498
1211	0.180754582
1212	0.1807512434
1213	0.1806960488
1214	0.1806384997
1215	0.1806344436
1216	0.1805736806
1217	0.1804005243
1218	0.1803430605
1219	0.1802787079
1220	0.1801985315
1221	0.1800170496
1222	0.1799796938
1223	0.1798813622
1224	0.1798344858
1225	0.1798306926
1226	0.1798294316
1227	0.1797662816
1228	0.1796604109
1229	0.1796589877
1230	0.1795601294
1231	0.1794565365
1232	0.1794004068
1233	0.1793875081
1234	0.1793815053
1235	0.1792940393
1236	0.1792412265
1237	0.1792351069
1238	0.1791579629
1239	0.1791399517
1240	0.1790567449
1241	0.1790506243
1242	0.1790379146
1243	0.1789827642
1244	0.1789159001
1245	0.1788366588
1246	0.1787721538
1247	0.1787687774
1248	0.1787398315
1249	0.1786471812
1250	0.1786462399
1251	0.1786269392
1252	0.1785877469
1253	0.1785415252
1254	0.1785398693
1255	0.1784502863
1256	0.1784414406
1257	0.1784190148
1258	0.1783660146
1259	0.1783625689
1260	0.1783223869
1261	0.1783221646
1262	0.1783219402
1263	0.1783204032
1264	0.1783183547
1265	0.178216426
1266	0.1781300256
1267	0.1780455404
1268	0.1779423973
1269	0.177929148
1270	0.1779087767
1271	0.1778856828
1272	0.1777765469
1273	0.1777646955
1274	0.1777397523
1275	0.1776812383
1276	0.1776507607
1277	0.1775790538
1278	0.1775788566
1279	0.1775786364
1280	0.177542392
1281	0.1774501791
1282	0.177436549
1283	0.1773288701
1284	0.1773261896
1285	0.1772708813
1286	0.1772342149
1287	0.1771688341
1288	0.177074902
1289	0.1769274464
1290	0.1767722013
1291	0.1766354081
1292	0.1766340548
1293	0.1766317215
1294	0.1765519756
1295	0.1763654225
1296	0.1763652204
1297	0.1763373648
1298	0.1762931369
1299	0.1762246166
1300	0.1761785602
1301	0.1761375686
1302	0.1761176325
1303	0.1760643136
1304	0.17598517
1305	0.1758991234
1306	0.1758989661
1307	0.1758962097
1308	0.1758079881
1309	0.1757415222
1310	0.1755986295
1311	0.1755956507
1312	0.1755885446
1313	0.1755429398
1314	0.1754574993
1315	0.1753517817
1316	0.1753491415
1317	0.1753469327
1318	0.1752310551
1319	0.1752233666
1320	0.1752159718
1321	0.1751539968
1322	0.1751513253
1323	0.1751488752
1324	0.1750662573
1325	0.1750636756
1326	0.1749741546
1327	0.1749184711
1328	0.1748664495
1329	0.1747953924
1330	0.174795271
1331	0.1747949973
1332	0.1747917472
1333	0.1747915503
1334	0.1747908482
1335	0.1747881324
1336	0.1747360492
1337	0.1746909955
1338	0.1746722764
1339	0.174664664
1340	0.1746121945
1341	0.1746050172
1342	0.1745307026
1343	0.1745289475
1344	0.1744652035
1345	0.1744296768
1346	0.1743620369
1347	0.174343348
1348	0.1742178209
1349	0.1741700103
1350	0.1741677382
1351	0.1741294826
1352	0.1741264231
1353	0.1740860491
1354	0.1740853714
1355	0.1740828586
1356	0.1740707504
1357	0.1739892133
1358	0.1739859038
1359	0.1739835924
1360	0.1739781415
1361	0.1739758046
1362	0.1739733184
1363	0.1739105858
1364	0.1739019108
1365	0.1739006052
1366	0.1738981889
1367	0.1738979875
1368	0.1738964895
1369	0.1738963862
1370	0.1738303655
1371	0.1738302212
1372	0.1737572298
1373	0.1737392215
1374	0.1736992171
1375	0.1736990815
1376	0.1736964455
1377	0.1736064945
1378	0.1735608575
1379	0.1735508998
1380	0.1735490556
1381	0.173546284
1382	0.173543771
1383	0.1734467468
1384	0.1734444505
1385	0.173441684
1386	0.1734402301
1387	0.1733282674
1388	0.1733154861
1389	0.173268791
1390	0.1732573957
1391	0.1732513373
1392	0.1732469274
1393	0.173242734
1394	0.1730845374
1395	0.1730785802
1396	0.1730225111
1397	0.1730171216
1398	0.1729962344
1399	0.1729941121
1400	0.1729458105
1401	0.1729396854
1402	0.1728571742
1403	0.1727784533
1404	0.1727648773
1405	0.1727631654
1406	0.1727630757
1407	0.1726979022
1408	0.1726399594
1409	0.1725949216
1410	0.172594788
1411	0.172582276
1412	0.172527136
1413	0.1724453355
1414	0.172362685
1415	0.1723170729
1416	0.172294956
1417	0.1722605198
1418	0.1721683531
1419	0.1720884546
1420	0.1720158621
1421	0.172009373
1422	0.171991532
1423	0.1719578627
1424	0.171898748
1425	0.1718843115
1426	0.1718547571
1427	0.1718539357
1428	0.1718266234
1429	0.1717382067
1430	0.1716910111
1431	0.1716360245
1432	0.1716347964
1433	0.1715683443
1434	0.1715663836
1435	0.1715014954
1436	0.171439255
1437	0.171401792
1438	0.1713313354
1439	0.1712403067
1440	0.1711651577
1441	0.1710793397
1442	0.170992036
1443	0.1709307645
1444	0.170910127
1445	0.1708135334
1446	0.1707784327
1447	0.1707180047
1448	0.1706701679
1449	0.170636828
1450	0.1705536191
1451	0.1705492431
1452	0.170519246
1453	0.1704717856
1454	0.1704681829
1455	0.170304832
1456	0.1702648336
1457	0.1701736009
1458	0.1701365539
1459	0.1701344092
1460	0.1700609049
1461	0.1699856318
1462	0.1699436284
1463	0.169917375
1464	0.1697999703
1465	0.169799876
1466	0.1697915639
1467	0.169748386
1468	0.1696832647
1469	0.1696307648
1470	0.1696276753
1471	0.1695651022
1472	0.1695567135
1473	0.1695450589
1474	0.1694956469
1475	0.169493107
1476	0.1694905819
1477	0.1693919543
1478	0.1693392753
1479	0.1693268015
1480	0.169324757
1481	0.1692869691
1482	0.1692569871
1483	0.1692563912
1484	0.1691960384
1485	0.1691276059
1486	0.1690803613
1487	0.1690459224
1488	0.1690245467
1489	0.1690230569
1490	0.1689957345
1491	0.1689269193
1492	0.1689241141
1493	0.1689235001
1494	0.1689183799
1495	0.1688804383
1496	0.168832713
1497	0.1688115699
1498	0.1688102948
1499	0.1688101471
1500	0.1687702908
1501	0.1687648768
1502	0.1687467202
1503	0.1686434695
1504	0.1686231301
1505	0.1686065557
1506	0.1686064347
1507	0.1686035416
1508	0.1685238591
1509	0.1685227246
1510	0.1683739295
1511	0.1683737821
1512	0.1682367758
1513	0.1681401118
1514	0.1681302525
1515	0.168039336
1516	0.1680391897
