iter	Passed	Remaining
436	4457	15942
437	4469	15939
438	4480	15931
439	4489	15917
440	4500	15910
441	4514	15911
442	4521	15893
443	4530	15876
444	4538	15857
445	4546	15842
446	4554	15824
447	4561	15803
448	4570	15787
449	4577	15765
450	4590	15767
451	4598	15748
452	4605	15729
453	4613	15711
454	4620	15690
455	4628	15673
456	4636	15656
457	4645	15639
458	4654	15625
459	4662	15607
460	4669	15589
461	4677	15572
462	4684	15551
463	4695	15544
464	4708	15544
465	4716	15526
466	4724	15508
467	4734	15498
468	4746	15494
469	4754	15476
470	4761	15457
471	4769	15440
472	4776	15421
473	4783	15399
474	4791	15383
475	4800	15370
476	4814	15371
477	4829	15378
478	4842	15375
479	4857	15383
480	4865	15364
481	4876	15357
482	4889	15358
483	4898	15341
484	4906	15327
485	4914	15310
486	4922	15293
487	4935	15290
488	4945	15280
489	4955	15270
490	4967	15265
491	4982	15270
492	4993	15264
493	5005	15259
494	5015	15248
495	5023	15233
496	5034	15224
497	5051	15235
498	5059	15220
499	5074	15222
500	5086	15219
501	5096	15207
502	5108	15204
503	5118	15193
504	5132	15193
505	5141	15181
506	5154	15179
507	5165	15170
508	5183	15183
509	5197	15185
510	5208	15178
511	5218	15167
512	5228	15155
513	5242	15155
514	5253	15148
515	5265	15143
516	5274	15129
517	5283	15116
518	5295	15112
519	5307	15105
520	5314	15087
521	5323	15072
522	5331	15055
523	5339	15038
524	5353	15041
525	5365	15035
526	5378	15033
527	5390	15027
528	5401	15021
529	5413	15014
530	5426	15012
531	5433	14993
532	5441	14975
533	5449	14959
534	5456	14941
535	5464	14925
536	5477	14923
537	5488	14916
538	5497	14900
539	5504	14882
540	5514	14872
541	5531	14879
542	5545	14879
543	5554	14866
544	5566	14862
545	5580	14860
546	5588	14844
547	5596	14828
548	5604	14813
549	5616	14807
550	5628	14801
551	5636	14785
552	5644	14769
553	5652	14752
554	5659	14736
555	5667	14718
556	5675	14702
557	5682	14686
558	5696	14685
559	5703	14666
560	5712	14653
561	5720	14637
562	5728	14622
563	5737	14607
564	5752	14610
565	5763	14601
566	5773	14592
567	5784	14584
568	5792	14568
569	5804	14561
570	5812	14546
571	5825	14542
572	5836	14536
573	5849	14532
574	5862	14528
575	5872	14517
576	5885	14515
577	5893	14499
578	5900	14482
579	5908	14466
580	5916	14450
581	5923	14432
582	5933	14421
583	5941	14405
584	5951	14394
585	5961	14385
586	5974	14380
587	5985	14374
588	5998	14368
589	6013	14371
590	6023	14359
591	6032	14348
592	6049	14354
593	6060	14344
594	6073	14342
595	6081	14325
596	6089	14310
597	6096	14293
598	6109	14289
599	6117	14273
600	6124	14256
601	6132	14240
602	6140	14225
603	6148	14209
604	6156	14195
605	6172	14197
606	6182	14188
607	6191	14175
608	6203	14168
609	6216	14164
610	6223	14147
611	6230	14131
612	6238	14114
613	6253	14116
614	6271	14123
615	6286	14124
616	6299	14119
617	6311	14114
618	6319	14097
619	6326	14082
620	6334	14065
621	6341	14049
622	6354	14044
623	6366	14038
624	6380	14037
625	6396	14039
626	6408	14032
627	6418	14022
628	6426	14007
629	6433	13991
630	6441	13976
631	6454	13970
632	6464	13959
633	6483	13968
634	6498	13968
635	6505	13952
636	6514	13938
637	6521	13921
638	6529	13907
639	6537	13892
640	6545	13877
641	6553	13862
642	6561	13848
643	6569	13832
644	6580	13823
645	6593	13819
646	6604	13810
647	6614	13801
648	6629	13800
649	6638	13788
650	6648	13777
651	6656	13762
652	6668	13755
653	6680	13749
654	6689	13736
655	6699	13726
656	6716	13728
657	6727	13721
658	6742	13720
659	6755	13716
660	6769	13712
661	6777	13698
662	6789	13692
663	6797	13676
664	6804	13660
665	6812	13645
666	6824	13638
667	6832	13624
668	6840	13609
669	6848	13594
670	6857	13581
671	6865	13567
672	6872	13551
673	6879	13534
674	6890	13525
675	6903	13521
676	6915	13515
677	6932	13518
678	6940	13503
679	6947	13486
680	6957	13476
681	6970	13469
682	6980	13459
683	6989	13447
684	7002	13441
685	7011	13430
686	7023	13422
687	7030	13407
688	7042	13401
689	7058	13401
690	7073	13399
691	7085	13392
692	7096	13384
693	7107	13374
694	7116	13363
695	7128	13356
696	7137	13343
697	7152	13341
698	7178	13361
699	7196	13365
700	7208	13357
701	7216	13342
702	7229	13338
703	7240	13329
704	7249	13317
705	7261	13309
706	7269	13295
707	7277	13280
708	7288	13271
709	7302	13267
710	7310	13252
711	7317	13237
712	7325	13223
713	7337	13216
714	7346	13203
715	7357	13193
716	7365	13180
717	7373	13165
718	7382	13153
719	7396	13149
720	7408	13142
721	7419	13132
722	7442	13145
723	7458	13145
724	7473	13142
725	7481	13128
726	7491	13117
727	7498	13102
728	7506	13087
729	7513	13071
730	7521	13057
731	7532	13047
732	7540	13033
733	7548	13019
734	7556	13004
735	7563	12990
736	7571	12974
737	7589	12978
738	7601	12971
739	7614	12965
740	7626	12958
741	7635	12944
742	7643	12930
743	7651	12916
744	7659	12902
745	7667	12888
746	7687	12895
747	7701	12890
748	7715	12886
749	7735	12891
750	7756	12899
751	7765	12887
752	7781	12887
753	7793	12878
754	7804	12870
755	7819	12867
756	7838	12870
757	7851	12864
758	7863	12857
759	7876	12850
760	7897	12857
761	7907	12847
762	7924	12847
763	7940	12845
764	7951	12836
765	7959	12823
766	7967	12807
767	7975	12794
768	7983	12779
769	7991	12765
770	7999	12751
771	8008	12739
772	8023	12736
773	8031	12721
774	8038	12706
775	8046	12691
776	8054	12677
777	8067	12670
778	8085	12673
779	8095	12662
780	8102	12646
781	8110	12632
782	8118	12618
783	8126	12604
784	8134	12590
785	8142	12575
786	8154	12568
787	8162	12554
788	8170	12540
789	8178	12525
790	8186	12512
791	8193	12496
792	8201	12483
793	8208	12468
794	8226	12468
795	8237	12460
796	8246	12447
797	8254	12433
798	8262	12419
799	8269	12404
800	8281	12397
801	8296	12392
802	8308	12385
803	8316	12371
804	8323	12356
805	8331	12342
806	8350	12344
807	8361	12335
808	8373	12326
809	8382	12314
810	8397	12311
811	8406	12299
812	8414	12284
813	8427	12278
814	8438	12269
815	8452	12264
816	8466	12259
817	8482	12256
818	8493	12247
819	8507	12242
820	8513	12226
821	8524	12216
822	8545	12221
823	8560	12217
824	8581	12222
825	8597	12219
826	8623	12230
827	8642	12232
828	8658	12230
829	8668	12219
830	8685	12218
831	8699	12212
832	8711	12204
833	8719	12190
834	8727	12176
835	8735	12162
836	8743	12148
837	8749	12132
838	8759	12121
839	8768	12108
840	8775	12093
841	8783	12079
842	8790	12064
843	8798	12051
844	8811	12043
845	8827	12041
846	8840	12034
847	8860	12036
848	8870	12025
849	8898	12039
850	8910	12031
851	8929	12031
852	8941	12023
853	8949	12009
854	8956	11994
855	8972	11991
856	8983	11981
857	8990	11965
858	8998	11952
859	9005	11937
860	9013	11923
861	9020	11909
862	9028	11895
863	9040	11886
864	9054	11880
865	9065	11870
866	9077	11863
867	9092	11858
868	9105	11850
869	9119	11844
870	9131	11836
871	9145	11830
872	9156	11820
873	9173	11818
874	9181	11804
875	9189	11791
876	9198	11778
877	9205	11763
878	9213	11750
879	9220	11735
880	9230	11724
881	9247	11721
882	9262	11716
883	9281	11716
884	9297	11713
885	9309	11704
886	9321	11695
887	9333	11687
888	9344	11678
889	9352	11664
890	9359	11649
891	9367	11636
892	9375	11622
893	9382	11607
894	9392	11596
895	9403	11585
896	9412	11574
897	9424	11565
898	9437	11557
899	9455	11556
900	9466	11547
901	9476	11535
902	9490	11529
903	9497	11514
904	9504	11500
905	9513	11487
906	9521	11474
907	9530	11461
908	9538	11447
909	9546	11434
910	9553	11420
911	9564	11410
912	9585	11412
913	9604	11411
914	9615	11401
915	9636	11403
916	9644	11389
917	9652	11377
918	9661	11364
919	9669	11351
920	9683	11345
921	9695	11336
922	9703	11323
923	9711	11309
924	9719	11295
925	9727	11281
926	9736	11270
927	9751	11264
928	9763	11256
929	9776	11248
930	9787	11238
931	9799	11228
932	9807	11216
933	9815	11202
934	9822	11188
935	9831	11175
936	9844	11168
937	9855	11158
938	9865	11147
939	9877	11137
940	9887	11127
941	9898	11117
942	9908	11106
943	9919	11096
944	9932	11088
945	9943	11078
946	9949	11063
947	9957	11049
948	9965	11036
949	9972	11022
950	9985	11014
951	9993	11001
952	10001	10987
953	10009	10974
954	10016	10960
955	10027	10950
956	10039	10942
957	10051	10933
958	10059	10919
959	10067	10906
960	10078	10896
961	10092	10889
962	10110	10886
963	10118	10874
964	10125	10860
965	10133	10846
966	10147	10840
967	10159	10831
968	10168	10819
969	10181	10811
970	10193	10802
971	10206	10794
972	10219	10786
973	10228	10774
974	10238	10764
975	10246	10750
976	10256	10738
977	10264	10726
978	10271	10712
979	10283	10702
980	10293	10691
981	10306	10683
982	10316	10673
983	10328	10663
984	10337	10651
985	10346	10640
986	10358	10631
987	10375	10627
988	10386	10617
989	10400	10610
990	10408	10597
991	10415	10583
992	10426	10573
993	10437	10563
994	10447	10552
995	10459	10543
996	10471	10534
997	10480	10522
998	10489	10510
999	10496	10496
1000	10504	10483
1001	10516	10474
1002	10525	10462
1003	10537	10453
1004	10545	10440
1005	10560	10434
1006	10574	10427
1007	10586	10418
1008	10594	10405
1009	10603	10393
1010	10616	10385
1011	10630	10378
1012	10643	10369
1013	10651	10357
1014	10667	10352
1015	10675	10339
1016	10678	10321
1017	10687	10309
1018	10696	10297
1019	10704	10284
1020	10713	10272
1021	10721	10259
1022	10733	10250
1023	10741	10238
1024	10759	10234
1025	10765	10220
1026	10775	10208
1027	10783	10196
1028	10791	10183
1029	10798	10169
1030	10807	10157
1031	10823	10152
1032	10841	10148
1033	10855	10141
1034	10869	10134
1035	10883	10127
1036	10896	10118
1037	10904	10106
1038	10911	10092
1039	10924	10084
1040	10937	10076
1041	10946	10064
1042	10962	10058
1043	10975	10050
1044	10986	10039
1045	11004	10036
1046	11018	10028
1047	11032	10021
1048	11044	10012
1049	11057	10004
1050	11064	9991
1051	11074	9979
1052	11087	9971
1053	11100	9962
1054	11107	9949
1055	11117	9938
1056	11127	9926
1057	11140	9918
1058	11150	9908
1059	11164	9900
1060	11178	9893
1061	11191	9885
1062	11202	9874
1063	11214	9865
1064	11225	9854
1065	11232	9841
1066	11240	9828
1067	11248	9815
1068	11256	9803
1069	11268	9793
1070	11277	9782
1071	11285	9769
1072	11294	9757
1073	11306	9748
1074	11322	9742
1075	11343	9740
1076	11356	9732
1077	11371	9725
1078	11382	9715
1079	11393	9705
1080	11404	9695
1081	11414	9684
1082	11428	9676
1083	11442	9668
1084	11452	9657
1085	11459	9644
1086	11467	9631
1087	11475	9618
1088	11482	9606
1089	11492	9594
1090	11503	9584
1091	11514	9574
1092	11525	9564
1093	11538	9555
1094	11546	9542
1095	11554	9530
1096	11561	9516
1097	11569	9504
1098	11580	9494
1099	11592	9484
1100	11604	9475
1101	11616	9466
1102	11630	9458
1103	11638	9445
1104	11649	9435
1105	11660	9425
1106	11669	9413
1107	11676	9400
1108	11684	9387
1109	11692	9374
1110	11700	9362
1111	11710	9351
1112	11716	9337
1113	11724	9324
1114	11733	9313
1115	11750	9307
1116	11764	9299
1117	11775	9289
1118	11783	9277
1119	11791	9264
1120	11799	9252
1121	11807	9239
1122	11815	9227
1123	11822	9214
1124	11830	9201
1125	11838	9189
1126	11850	9179
1127	11861	9169
1128	11877	9162
1129	11888	9152
1130	11900	9143
1131	11912	9134
1132	11925	9125
1133	11934	9113
1134	11945	9103
1135	11958	9095
1136	11969	9085
1137	11982	9076
1138	11992	9065
1139	12004	9056
1140	12018	9048
1141	12026	9035
1142	12040	9027
1143	12052	9018
1144	12067	9011
1145	12083	9004
1146	12093	8993
1147	12105	8984
1148	12123	8978
1149	12133	8968
1150	12147	8960
1151	12156	8948
1152	12164	8936
1153	12172	8923
1154	12179	8910
1155	12191	8901
1156	12199	8888
1157	12206	8875
1158	12214	8863
1159	12221	8849
1160	12229	8837
1161	12236	8824
1162	12243	8811
1163	12256	8802
1164	12268	8793
1165	12275	8780
1166	12293	8774
1167	12304	8765
1168	12312	8752
1169	12320	8740
1170	12327	8727
1171	12335	8714
1172	12349	8706
1173	12359	8695
1174	12371	8686
1175	12384	8677
1176	12400	8670
1177	12413	8661
1178	12427	8654
1179	12436	8642
1180	12459	8640
1181	12475	8633
1182	12486	8623
1183	12493	8610
1184	12501	8598
1185	12508	8585
1186	12515	8572
1187	12523	8560
1188	12534	8549
1189	12551	8543
1190	12561	8532
1191	12568	8519
1192	12577	8507
1193	12585	8496
1194	12595	8484
1195	12609	8476
1196	12622	8467
1197	12637	8460
1198	12650	8451
1199	12663	8442
1200	12672	8430
1201	12680	8418
1202	12688	8406
1203	12695	8393
1204	12704	8381
1205	12712	8369
1206	12725	8360
1207	12737	8351
1208	12744	8338
1209	12753	8326
1210	12760	8313
1211	12772	8304
1212	12784	8294
1213	12797	8285
1214	12807	8274
1215	12823	8267
1216	12840	8261
1217	12850	8250
1218	12858	8238
1219	12870	8228
1220	12878	8216
1221	12886	8204
1222	12894	8192
1223	12902	8179
1224	12915	8171
1225	12927	8161
1226	12940	8152
1227	12953	8143
1228	12969	8136
1229	12976	8123
1230	12985	8112
1231	12994	8100
1232	13007	8091
1233	13015	8079
1234	13023	8066
1235	13031	8055
1236	13039	8042
1237	13046	8030
1238	13054	8018
1239	13068	8009
1240	13078	7999
1241	13091	7989
1242	13102	7979
1243	13112	7968
1244	13119	7956
1245	13128	7944
1246	13136	7932
1247	13145	7920
1248	13154	7909
1249	13162	7897
1250	13170	7885
1251	13178	7873
1252	13189	7863
1253	13199	7852
1254	13207	7840
1255	13219	7830
1256	13230	7820
1257	13242	7810
1258	13256	7802
1259	13265	7790
1260	13273	7778
1261	13281	7766
1262	13294	7757
1263	13305	7747
1264	13317	7737
1265	13325	7725
1266	13332	7713
1267	13339	7700
1268	13353	7692
1269	13361	7680
1270	13370	7668
1271	13378	7656
1272	13386	7645
1273	13393	7632
1274	13401	7620
1275	13412	7610
1276	13427	7601
1277	13436	7591
1278	13446	7580
1279	13454	7568
1280	13461	7555
1281	13473	7545
1282	13486	7536
1283	13501	7528
1284	13508	7516
1285	13516	7504
1286	13523	7491
1287	13532	7480
1288	13549	7473
1289	13562	7464
1290	13573	7454
1291	13585	7444
1292	13594	7433
1293	13606	7423
1294	13616	7413
1295	13627	7402
1296	13641	7393
1297	13650	7382
1298	13662	7372
1299	13676	7364
1300	13691	7356
1301	13700	7344
1302	13707	7332
1303	13715	7320
1304	13723	7308
1305	13730	7296
1306	13736	7283
1307	13746	7272
1308	13759	7263
1309	13770	7253
1310	13781	7242
1311	13787	7230
1312	13800	7220
1313	13812	7211
1314	13827	7202
1315	13844	7195
1316	13855	7185
1317	13864	7174
1318	13876	7164
1319	13887	7154
1320	13906	7148
1321	13918	7138
1322	13926	7126
1323	13933	7114
1324	13942	7102
1325	13957	7094
1326	13965	7082
1327	13973	7071
1328	13981	7058
1329	13993	7049
1330	14008	7040
1331	14018	7030
1332	14032	7021
1333	14045	7012
1334	14055	7001
1335	14068	6992
1336	14076	6980
1337	14084	6968
1338	14093	6957
1339	14104	6947
1340	14120	6939
1341	14132	6929
1342	14145	6920
1343	14153	6908
1344	14162	6896
1345	14170	6885
1346	14177	6873
1347	14186	6861
1348	14197	6851
1349	14206	6840
1350	14219	6830
1351	14232	6821
1352	14241	6810
1353	14257	6802
1354	14266	6790
1355	14277	6780
1356	14289	6771
1357	14300	6760
1358	14311	6750
1359	14327	6742
1360	14337	6731
1361	14345	6719
1362	14352	6707
1363	14360	6695
1364	14368	6684
1365	14376	6672
1366	14388	6662
1367	14400	6652
1368	14409	6641
1369	14414	6628
1370	14423	6617
1371	14431	6605
1372	14438	6593
1373	14446	6581
1374	14454	6570
1375	14458	6556
1376	14465	6544
1377	14473	6533
1378	14481	6521
1379	14489	6509
1380	14495	6497
1381	14508	6487
1382	14516	6476
1383	14524	6464
1384	14531	6452
1385	14539	6440
1386	14546	6428
1387	14554	6417
1388	14562	6405
1389	14569	6393
1390	14577	6382
1391	14586	6370
1392	14594	6359
1393	14601	6347
1394	14609	6335
1395	14619	6325
1396	14634	6316
1397	14646	6306
1398	14656	6296
1399	14673	6288
1400	14684	6278
1401	14693	6267
1402	14701	6255
1403	14708	6243
1404	14721	6234
1405	14732	6224
1406	14740	6212
1407	14753	6203
1408	14767	6194
1409	14783	6185
1410	14790	6174
1411	14798	6162
1412	14808	6151
1413	14824	6143
1414	14841	6135
1415	14854	6126
1416	14864	6115
1417	14874	6104
1418	14885	6094
1419	14895	6084
1420	14911	6075
1421	14920	6064
1422	14932	6054
1423	14940	6043
1424	14955	6034
1425	14971	6026
1426	14989	6018
1427	15000	6008
1428	15010	5997
1429	15026	5989
1430	15040	5980
1431	15054	5971
1432	15067	5961
1433	15085	5954
1434	15093	5942
1435	15101	5931
1436	15110	5920
1437	15123	5910
1438	15141	5903
1439	15149	5891
1440	15158	5880
1441	15166	5868
1442	15173	5857
1443	15181	5845
1444	15188	5833
1445	15198	5822
1446	15213	5814
1447	15233	5807
1448	15245	5797
1449	15253	5785
1450	15262	5774
1451	15275	5765
1452	15288	5755
1453	15296	5743
1454	15306	5733
1455	15321	5724
1456	15333	5714
1457	15350	5706
1458	15360	5695
1459	15369	5684
1460	15378	5673
1461	15386	5662
1462	15394	5650
1463	15403	5639
1464	15410	5627
1465	15417	5615
1466	15427	5605
1467	15435	5593
1468	15443	5582
1469	15452	5571
1470	15471	5563
1471	15486	5554
1472	15501	5546
1473	15516	5537
1474	15529	5527
1475	15543	5517
1476	15556	5508
1477	15573	5500
1478	15587	5491
1479	15602	5481
1480	15616	5472
1481	15625	5461
1482	15643	5453
1483	15651	5442
1484	15658	5430
1485	15667	5419
1486	15675	5407
1487	15689	5398
1488	15697	5387
1489	15705	5375
1490	15713	5364
1491	15730	5356
1492	15737	5344
1493	15745	5332
1494	15753	5321
1495	15764	5311
1496	15773	5299
1497	15780	5288
1498	15788	5276
1499	15795	5265
1500	15811	5256
1501	15823	5246
1502	15833	5235
1503	15841	5224
1504	15850	5213
1505	15860	5202
1506	15869	5191
1507	15884	5182
1508	15895	5172
1509	15906	5161
1510	15914	5150
1511	15921	5138
1512	15929	5127
1513	15938	5116
1514	15946	5104
1515	15953	5093
1516	15961	5082
1517	15979	5073
1518	15988	5062
1519	15996	5051
1520	16004	5040
1521	16012	5028
1522	16020	5017
1523	16028	5006
1524	16038	4995
1525	16046	4984
1526	16053	4972
1527	16060	4961
1528	16069	4949
1529	16077	4938
1530	16085	4927
1531	16095	4916
1532	16104	4905
1533	16112	4894
1534	16120	4883
1535	16127	4871
1536	16134	4860
1537	16146	4850
1538	16154	4839
1539	16162	4827
1540	16169	4816
1541	16179	4805
1542	16195	4796
1543	16212	4788
1544	16220	4776
1545	16229	4765
1546	16246	4757
1547	16261	4748
1548	16272	4737
1549	16281	4726
1550	16289	4715
1551	16297	4704
1552	16305	4693
1553	16316	4682
1554	16324	4671
1555	16338	4662
1556	16354	4653
1557	16364	4642
1558	16379	4633
1559	16396	4624
1560	16403	4613
1561	16411	4602
1562	16419	4590
1563	16427	4579
1564	16435	4568
1565	16443	4557
1566	16452	4546
1567	16462	4535
1568	16470	4524
1569	16478	4513
1570	16487	4502
1571	16496	4491
1572	16503	4480
1573	16512	4468
1574	16520	4457
1575	16527	4446
1576	16538	4436
1577	16554	4427
1578	16565	4416
1579	16578	4407
1580	16592	4397
1581	16603	4387
1582	16617	4377
1583	16625	4366
1584	16633	4355
1585	16641	4343
1586	16661	4336
1587	16673	4325
1588	16686	4316
1589	16700	4306
1590	16712	4296
1591	16728	4287
1592	16736	4275
1593	16748	4266
1594	16760	4255
1595	16776	4246
1596	16783	4235
1597	16790	4224
1598	16798	4212
1599	16813	4203
1600	16826	4193
1601	16835	4182
1602	16848	4172
1603	16863	4163
1604	16875	4153
1605	16885	4142
1606	16894	4131
1607	16907	4121
1608	16922	4112
1609	16932	4101
1610	16946	4091
1611	16955	4081
1612	16964	4070
1613	16972	4059
1614	16979	4047
1615	16987	4036
1616	16995	4025
1617	17007	4015
1618	17018	4005
1619	17031	3995
1620	17041	3984
1621	17053	3974
1622	17064	3963
1623	17075	3953
1624	17083	3942
1625	17091	3931
1626	17105	3921
1627	17119	3911
1628	17131	3901
1629	17139	3890
1630	17147	3879
1631	17160	3869
1632	17168	3858
1633	17177	3847
1634	17184	3836
1635	17201	3827
1636	17210	3816
1637	17222	3806
1638	17230	3795
1639	17239	3784
1640	17250	3773
1641	17263	3764
1642	17274	3753
1643	17281	3742
1644	17289	3731
1645	17297	3720
1646	17309	3709
1647	17320	3699
1648	17328	3688
1649	17336	3677
1650	17347	3667
1651	17359	3656
1652	17367	3645
1653	17374	3634
1654	17382	3623
1655	17393	3613
1656	17401	3602
1657	17409	3591
1658	17416	3579
1659	17424	3568
1660	17442	3559
1661	17451	3549
1662	17468	3540
1663	17480	3529
1664	17492	3519
1665	17501	3508
1666	17512	3498
1667	17520	3487
1668	17528	3476
1669	17532	3464
1670	17542	3453
1671	17554	3443
1672	17568	3433
1673	17575	3422
