iter	RMSE
118	0.2972259407
119	0.2966873529
120	0.2963015405
121	0.2959274946
122	0.2952662547
123	0.2949887343
124	0.2945614847
125	0.2942284721
126	0.2936658532
127	0.2933611945
128	0.2929955469
129	0.2925093052
130	0.2921832456
131	0.2918159993
132	0.2914736108
133	0.2911188877
134	0.2908864197
135	0.2903836799
136	0.2898461064
137	0.2893089671
138	0.2888949154
139	0.2884203546
140	0.2880904712
141	0.2876374425
142	0.2873603797
143	0.2870958391
144	0.2867075903
145	0.2863863054
146	0.2861444511
147	0.285695434
148	0.2854898156
149	0.2851216421
150	0.2848155079
151	0.2844718784
152	0.284094567
153	0.2838668051
154	0.2831250048
155	0.2829039101
156	0.2825120753
157	0.2822899124
158	0.2820411261
159	0.2817895254
160	0.2815009977
161	0.281067928
162	0.2806779017
163	0.2804621797
164	0.2802427861
165	0.2798826975
166	0.2796427867
167	0.2793133778
168	0.2790688397
169	0.2788630871
170	0.2785607572
171	0.2781085041
172	0.2776570722
173	0.2772948022
174	0.2771244812
175	0.2767880934
176	0.2764528945
177	0.2761786548
178	0.2759415662
179	0.275669383
180	0.2753726363
181	0.2750836332
182	0.2749479132
183	0.2747536287
184	0.2743926433
185	0.2740729785
186	0.273765636
187	0.2735588751
188	0.2732814405
189	0.2730343561
190	0.2728611558
191	0.2724795391
192	0.271885445
193	0.2715539162
194	0.2713075069
195	0.2711265606
196	0.2709145474
197	0.2705188764
198	0.2702616647
199	0.2700960961
200	0.2699036243
201	0.2696840738
202	0.2694377115
203	0.2690086353
204	0.2686354083
205	0.2681488158
206	0.267974109
207	0.2674866918
208	0.2671468889
209	0.2670005437
210	0.2667474181
211	0.266285118
212	0.2659975604
213	0.2657629892
214	0.2655484998
215	0.2654345871
216	0.2653189791
217	0.2650194251
218	0.2647800844
219	0.2645647635
220	0.2644500169
221	0.264298865
222	0.2640600892
223	0.2637691236
224	0.2635222541
225	0.2632381134
226	0.2630713659
227	0.2629404075
228	0.2625359996
229	0.2623011542
230	0.2622044331
231	0.2620242766
232	0.2618223825
233	0.2615241513
234	0.2611452373
235	0.2609069566
236	0.2606864391
237	0.2603758881
238	0.2601922911
239	0.2600003416
240	0.2598760782
241	0.2596397958
242	0.2594300658
243	0.2592805652
244	0.2589605968
245	0.2587537456
246	0.2583783022
247	0.2580638906
248	0.2578740353
249	0.2576755677
250	0.2574428653
251	0.2573324177
252	0.2570380532
253	0.2569300154
254	0.2566975115
255	0.2564705707
256	0.2563825819
257	0.2561621381
258	0.2559993562
259	0.2559400485
260	0.2557587962
261	0.2555998771
262	0.2554137694
263	0.2552218529
264	0.2550076682
265	0.2547834928
266	0.25455639
267	0.2543038284
268	0.2541267261
269	0.2538450786
270	0.2537504828
271	0.2535072612
272	0.2530335777
273	0.2528971482
274	0.252755116
275	0.2526990699
276	0.2524512556
277	0.2522146321
278	0.2520017835
279	0.251845457
280	0.2516399306
281	0.2514748626
282	0.2513030089
283	0.2510763034
284	0.2509034857
285	0.2506974944
286	0.2501544331
287	0.2499381566
288	0.2496911886
289	0.2494661591
290	0.2491598359
291	0.2490417002
292	0.2488298119
293	0.2487109058
294	0.2485061099
295	0.2482895932
296	0.2480227292
297	0.2479337247
298	0.2478417101
299	0.2476992882
300	0.2473145838
301	0.2468796876
302	0.2466121181
303	0.2465321817
304	0.2463809128
305	0.2461888229
306	0.2460650112
307	0.245846995
308	0.2456450258
309	0.245611069
310	0.2455256809
311	0.2453284837
312	0.245155285
313	0.2448484827
314	0.2447634392
315	0.2446831212
316	0.2446586685
317	0.2443073774
318	0.2442013146
319	0.2440123007
320	0.2439288769
321	0.2438792042
322	0.2435471527
323	0.2433357482
324	0.2433031109
325	0.2430083396
326	0.2427879165
327	0.2426848694
328	0.242609613
329	0.2425308621
330	0.2423285595
331	0.2422343389
332	0.2420350414
333	0.2418522529
334	0.2416920263
335	0.2415391657
336	0.2413289567
337	0.241148352
338	0.241069617
339	0.240976676
340	0.2407642515
341	0.2406371777
342	0.2402167822
343	0.2401366184
344	0.2398233925
345	0.2396582375
346	0.2395331115
347	0.2393525412
348	0.2393179435
349	0.2391440598
350	0.2390677323
351	0.2388291903
352	0.2386677241
353	0.2385025869
354	0.2383602677
355	0.2383272234
356	0.2382744969
357	0.2380652424
358	0.2377136997
359	0.2375378527
360	0.2373740733
361	0.2373487578
362	0.2372061617
363	0.2370227004
364	0.2367702276
365	0.236585768
366	0.2365653677
367	0.2363986267
368	0.2362156038
369	0.2362092328
370	0.2361214767
371	0.2359604194
372	0.2358376712
373	0.2355922337
374	0.2352830533
375	0.2351055134
376	0.2350776246
377	0.2349007377
378	0.2347618673
379	0.2345220724
380	0.2344811026
381	0.2343040681
382	0.2342471052
383	0.2340703105
384	0.2338629036
385	0.2336171451
386	0.233440308
387	0.2330929763
388	0.2330432873
389	0.2329192036
390	0.2327778926
391	0.2326667696
392	0.2325593989
393	0.2322984002
394	0.2322864114
395	0.2322803659
396	0.2319886874
397	0.2317327411
398	0.231715368
399	0.231676327
400	0.2314842566
401	0.2314033977
402	0.2313570761
403	0.2310717052
404	0.2308910375
405	0.2308858151
406	0.2308313109
407	0.2306760019
408	0.2306333791
409	0.2305263294
410	0.2304499044
411	0.2303187503
412	0.2300476958
413	0.2299689393
414	0.2299539801
415	0.2298757376
416	0.2298016921
417	0.2296649416
418	0.229381008
419	0.2292324854
420	0.2291385442
421	0.2291286357
422	0.2289531995
423	0.2287853061
424	0.2287540104
425	0.2283661763
426	0.2282301084
427	0.228209259
428	0.2281467536
429	0.2280635648
430	0.2278849389
431	0.2277609952
432	0.2275116348
433	0.2274467514
434	0.2273504074
435	0.2273329974
436	0.2271967954
437	0.2270986392
438	0.2270240288
439	0.2270017131
440	0.2268619582
441	0.2268540612
442	0.2268446356
443	0.2266685886
444	0.2266021789
445	0.22653848
446	0.2263049797
447	0.2261338792
448	0.2260488031
449	0.2259084873
450	0.2258054999
451	0.2256646024
452	0.2255110661
453	0.2253894924
454	0.2253644116
455	0.2251134169
456	0.2250426883
457	0.2250311372
458	0.2250173815
459	0.2249091999
460	0.2248501897
461	0.2248234325
462	0.2246749417
463	0.2245568198
464	0.2243576862
465	0.2242275593
466	0.2240456008
467	0.2240413265
468	0.2238161794
469	0.2237999362
470	0.2237207354
471	0.2237132269
472	0.2236189217
473	0.2235304777
474	0.2234380375
475	0.2233489819
476	0.2232885454
477	0.2232220287
478	0.2231157275
479	0.2229937483
480	0.2229454711
481	0.2229203307
482	0.2228064263
483	0.2226219461
484	0.2225044989
485	0.2224938055
486	0.2224064562
487	0.2223361998
488	0.2222144376
489	0.2221506366
490	0.2220543455
491	0.2218752758
492	0.2217198117
493	0.2215708414
494	0.2215103501
495	0.2214999503
496	0.2212902931
497	0.2212101764
498	0.2210689279
499	0.2209057315
500	0.2208421499
501	0.2208122845
502	0.2208018606
503	0.2206928061
504	0.2206884013
505	0.2204774442
506	0.2204105674
507	0.2202750803
508	0.2201631884
509	0.2200166304
510	0.219873311
511	0.2197323417
512	0.2196687
513	0.2196612799
514	0.2195574119
515	0.2195064898
516	0.2194775728
517	0.2194029664
518	0.2193909882
519	0.2193310867
520	0.2192425275
521	0.2191350174
522	0.219124556
523	0.2191068012
524	0.2190962203
525	0.2190592308
526	0.2190410401
527	0.2190318888
528	0.2188976441
529	0.2186909089
530	0.2185086642
531	0.2183966817
532	0.2183704688
533	0.2182944216
534	0.2182730536
535	0.2181726976
536	0.218067225
537	0.217963236
538	0.2179506145
539	0.2179435378
540	0.2178833539
541	0.217796607
542	0.2177255674
543	0.2177081009
544	0.2174694393
545	0.2173992672
546	0.2173187266
547	0.2171168769
548	0.2170065555
549	0.2168419037
550	0.2167157931
551	0.2166221338
552	0.2165748322
553	0.2165575946
554	0.2165501203
555	0.2164505865
556	0.2164367891
557	0.2162775177
558	0.2161864331
559	0.2161501267
560	0.2161345625
561	0.2160735746
562	0.2159975591
563	0.2158798746
564	0.2157213477
565	0.2155084907
566	0.215457262
567	0.2153347323
568	0.2152649522
569	0.2152188435
570	0.2151850766
571	0.2151409178
572	0.2150932765
573	0.2149158769
574	0.2148633745
575	0.2147914433
576	0.2146505197
577	0.2146009511
578	0.2145153261
579	0.2144336699
580	0.2142867072
581	0.2140853995
582	0.214081877
583	0.2139240354
584	0.2137744747
585	0.2137144205
586	0.2135385574
587	0.2135169565
588	0.2133501808
589	0.2133424058
590	0.2133281396
591	0.2132555
592	0.2132104767
593	0.2130771395
594	0.2130735774
595	0.2129454669
596	0.212868682
597	0.2128385893
598	0.2127149444
599	0.2125717058
600	0.2124521542
601	0.2123322788
602	0.2123183179
603	0.2122990479
604	0.2121723572
605	0.2121060301
606	0.2120150333
607	0.2119209089
608	0.2118152882
609	0.2117440951
610	0.2116743864
611	0.2114780186
612	0.2113086463
613	0.2112860623
614	0.2112363634
615	0.2111180081
616	0.2109406216
617	0.2109221939
618	0.2108246388
619	0.2107283958
620	0.2106969417
621	0.2105846605
622	0.2105327922
623	0.2105301317
624	0.2104744988
625	0.2103707805
626	0.2102622635
627	0.2101541217
628	0.2100640492
629	0.2099723758
630	0.2098581472
631	0.2097279761
632	0.2095850583
633	0.2095607474
634	0.2095185648
635	0.2094775171
636	0.2094709597
637	0.2094650355
638	0.2093253636
639	0.2092061304
640	0.2090921709
641	0.2089838621
642	0.2088774411
643	0.2087948621
644	0.2086161531
645	0.2086069797
646	0.2086006225
647	0.2084604147
648	0.2083073143
649	0.2083029303
650	0.2081788702
651	0.2080477712
652	0.2079654012
653	0.2079592647
654	0.2078956147
655	0.2077637382
656	0.2076890578
657	0.2076248758
658	0.2074492094
659	0.2074066974
660	0.207274487
661	0.2072018275
662	0.2070884075
663	0.206973402
664	0.2068073014
665	0.2066615754
666	0.2065886006
667	0.2065054071
668	0.206503521
669	0.2062907932
670	0.2062656164
671	0.2062075794
672	0.2062057049
673	0.2061450009
674	0.2060584494
675	0.2060000255
676	0.2058892504
677	0.2058751267
678	0.205868732
679	0.2057766996
680	0.205760847
681	0.2057042482
682	0.2055946673
683	0.2055932452
684	0.2055012432
685	0.2054178972
686	0.2052505225
687	0.2051625474
688	0.2051593911
689	0.2050510208
690	0.2049901089
691	0.2049028681
692	0.2048354546
693	0.2048048378
694	0.2046361847
695	0.2045582334
696	0.2044639701
697	0.2042975922
698	0.2041981688
699	0.2041437818
700	0.2040960823
701	0.2040906866
702	0.203976953
703	0.2038684202
704	0.2038230145
705	0.2038176826
706	0.2037317736
707	0.2036324183
708	0.2036241615
709	0.2036185933
710	0.2034843943
711	0.2033976322
712	0.2033634528
713	0.2032632641
714	0.2031496103
715	0.2031443201
716	0.2031036629
717	0.203054121
718	0.2029035625
719	0.2028906478
720	0.2028833392
721	0.2028529952
722	0.2028471479
723	0.2028324504
724	0.202828084
725	0.2028189884
726	0.2028119027
727	0.2026744953
728	0.2025786869
729	0.2024728849
730	0.202453406
731	0.2022535914
732	0.2022409488
733	0.202108135
734	0.202047399
735	0.2018764858
736	0.2018564977
737	0.2018255988
738	0.201678358
739	0.2015443747
740	0.201516706
741	0.2014904699
742	0.2014656297
743	0.2013404852
744	0.2012962017
745	0.2012052799
746	0.2011590493
747	0.2011083397
748	0.2010384938
749	0.2009812438
750	0.2009476393
751	0.2009111648
752	0.2008569134
753	0.2008515208
754	0.2008322215
755	0.200809094
756	0.2008049823
757	0.2007782503
758	0.2005843228
759	0.2005773592
760	0.200487657
761	0.2004398263
762	0.2004196098
763	0.2003352676
764	0.2001611853
765	0.2000311447
766	0.2000154517
767	0.1998593306
768	0.1998055383
769	0.1997199234
770	0.1996889333
771	0.1996716459
772	0.1995880466
773	0.1995384917
774	0.1994678726
775	0.19940896
776	0.1993665889
777	0.1992893756
778	0.199215231
779	0.1991412243
780	0.199109593
781	0.1990571499
782	0.1989806439
783	0.1989768937
784	0.1989422201
785	0.1989359509
786	0.1988881924
787	0.1987567842
788	0.1986304177
789	0.1985892519
790	0.1985692965
791	0.1985222584
792	0.1984970986
793	0.1984902064
794	0.1984779683
795	0.1983695097
796	0.1983330434
797	0.1983203213
798	0.1982195849
799	0.1981910605
800	0.1981605891
801	0.1981553779
802	0.1980809314
803	0.1979703978
804	0.1978642935
805	0.1978161526
806	0.1977265827
807	0.1976490408
808	0.1975549379
809	0.1975195589
810	0.197465111
811	0.1973954513
812	0.1972939961
813	0.1971174897
814	0.1970530595
815	0.1969792688
816	0.1968795267
817	0.1968598284
818	0.1968368726
819	0.1967535736
820	0.1967274714
821	0.1966882495
822	0.1966177234
823	0.1965376622
824	0.1965223885
825	0.1964924005
826	0.1964811701
827	0.196450272
828	0.196368663
829	0.1963519763
830	0.1963416719
831	0.1962556106
832	0.1961305225
833	0.1960643921
834	0.1960054835
835	0.1959821102
836	0.1959745024
837	0.1958849186
838	0.1957848136
839	0.1956902606
840	0.1955984283
841	0.1955466986
842	0.1955440347
843	0.1954954276
844	0.1954040185
845	0.1953833722
846	0.1953225893
847	0.195319728
848	0.1952063339
849	0.1950729043
850	0.1948724944
851	0.1948661672
852	0.1948406074
853	0.1947623249
854	0.1947358016
855	0.1946997862
856	0.1946164826
857	0.1945579385
858	0.1944873677
859	0.1943821788
860	0.1942464345
861	0.1941582013
862	0.194114668
863	0.194111404
864	0.1940283525
865	0.1940027276
866	0.1939473481
867	0.193896495
868	0.1938217007
869	0.1938112728
870	0.1938060995
871	0.193802136
872	0.1937168172
873	0.1936848087
874	0.1936152298
875	0.1936068007
876	0.1935956268
877	0.1934918027
878	0.1934847968
879	0.1934835069
880	0.1934558003
881	0.1934527345
882	0.1934518443
883	0.1934489789
884	0.1934478754
885	0.1933431962
886	0.1932314861
887	0.1931817876
888	0.1930996781
889	0.1930322563
890	0.1930276795
891	0.1929817487
892	0.1929411067
893	0.1928916119
894	0.1928873594
895	0.1928179648
896	0.1927491689
897	0.1926470797
898	0.1925988241
899	0.1925878329
900	0.1925442728
901	0.1924932184
902	0.1922381958
903	0.1920565321
904	0.1920161924
905	0.1919696819
906	0.1919490982
907	0.191840895
908	0.1917636534
909	0.1917221963
910	0.1916445484
911	0.1915804396
912	0.1914674086
913	0.1914100646
914	0.1913262996
915	0.1912290427
916	0.1911837807
917	0.1910920949
918	0.1909847066
919	0.1909189096
920	0.1909135812
921	0.1909053112
922	0.1908152046
923	0.1907603538
924	0.190721796
925	0.19058406
926	0.1905728514
927	0.1904994907
928	0.190449923
929	0.1903501777
930	0.1903243816
931	0.1903216169
932	0.1902117389
933	0.1901614641
934	0.1901057057
935	0.1899884473
936	0.1899306562
937	0.189911716
938	0.1897425237
939	0.1897251656
940	0.1896396336
941	0.1895658754
942	0.1895120279
943	0.1894474504
944	0.1894384352
945	0.1893171136
946	0.189248364
947	0.1892441801
948	0.1891661679
949	0.1890248911
950	0.1889726841
951	0.1889361772
952	0.1889079551
953	0.1888156823
954	0.188773106
955	0.1887202937
956	0.1886795889
957	0.1885618746
958	0.1885027894
959	0.1884966477
960	0.1884419004
961	0.1883375838
962	0.1882826925
963	0.188237363
964	0.1881295329
965	0.1881254756
966	0.1879814466
967	0.1879386914
968	0.1879170607
969	0.1878232329
970	0.1877418771
971	0.1876716552
972	0.1876031619
973	0.1875964617
974	0.1874892999
975	0.1874480302
976	0.1873371402
977	0.1872567708
978	0.1871588366
979	0.1871560144
980	0.187146368
981	0.1870775453
982	0.187028488
983	0.18702278
984	0.186990204
985	0.1869741217
986	0.1869122479
987	0.1868593057
988	0.1868224199
989	0.1867455234
990	0.1867341999
991	0.1866923116
992	0.1866681529
993	0.1866181613
994	0.1865243938
995	0.1864254338
996	0.1863463758
997	0.1862953317
998	0.1862693465
999	0.18626414
1000	0.1862256348
1001	0.1861535373
1002	0.1860075647
1003	0.1859477178
1004	0.1858525316
1005	0.1858035121
1006	0.1857382733
1007	0.1856501419
1008	0.1855557043
1009	0.1855079546
1010	0.1854391279
1011	0.1854059486
1012	0.1853890464
1013	0.1853159209
1014	0.1852589496
1015	0.185204096
1016	0.1851560057
1017	0.185087029
1018	0.1850686631
1019	0.1849982512
1020	0.18496563
1021	0.1849572
1022	0.1849043175
1023	0.1848572568
1024	0.1848233687
1025	0.1847794573
1026	0.1847155334
1027	0.1845851198
1028	0.1845723242
1029	0.1845437201
1030	0.1844478379
1031	0.1844382384
1032	0.1843849473
1033	0.1843609522
1034	0.1842842409
1035	0.1842324987
1036	0.1841331685
1037	0.1840657236
1038	0.1840272482
1039	0.1839882583
1040	0.1839284935
1041	0.1839140665
1042	0.1838328047
1043	0.1837123302
1044	0.1836556729
1045	0.1835777732
1046	0.1834373265
1047	0.1834075202
1048	0.1833939278
1049	0.1832554239
1050	0.1831722254
1051	0.1830871292
1052	0.183032645
1053	0.1829050973
1054	0.1828654765
1055	0.18282708
1056	0.1827669681
1057	0.182718417
1058	0.1827087887
1059	0.1826917069
1060	0.1825973476
1061	0.1825368742
1062	0.1824445419
1063	0.1823434413
1064	0.1822992664
1065	0.182255563
1066	0.1822178915
1067	0.1822112169
1068	0.1821604046
1069	0.1820936601
1070	0.1820650195
1071	0.1820120224
1072	0.18197942
1073	0.1819235147
1074	0.1819095191
1075	0.1818749628
1076	0.1818589071
1077	0.1818129145
1078	0.1818007462
1079	0.1817561975
1080	0.1817514327
1081	0.181703179
1082	0.1816115502
1083	0.1816055602
1084	0.1815794502
1085	0.1815252432
1086	0.1814677861
1087	0.1813213989
1088	0.181245069
1089	0.1811362275
1090	0.1810557072
1091	0.1810260448
1092	0.1810227499
1093	0.1809743644
1094	0.1809569514
1095	0.1809196784
1096	0.1809165905
1097	0.1807958886
1098	0.1807477876
1099	0.1806980076
1100	0.1805832174
1101	0.1804597217
1102	0.1804144351
1103	0.1803242195
1104	0.1802991264
1105	0.1802814265
1106	0.1802236339
1107	0.1801669908
1108	0.1801009976
1109	0.1800980445
1110	0.1800509148
1111	0.1799739645
1112	0.1799478174
1113	0.1798753727
1114	0.1797927291
1115	0.1796964414
1116	0.179599164
1117	0.1793656213
1118	0.179305099
1119	0.1792359721
1120	0.1790738284
1121	0.1790683276
1122	0.1790454978
1123	0.1789516875
1124	0.1789268527
1125	0.1789225749
1126	0.1788634243
1127	0.1788157212
1128	0.1786847756
1129	0.1786630113
1130	0.1786560102
1131	0.1785027316
1132	0.1784654494
1133	0.1784533861
1134	0.1784489701
1135	0.1784352545
1136	0.1783661225
1137	0.1783331534
1138	0.1783103861
1139	0.1782280639
1140	0.1781903336
1141	0.1781802123
1142	0.1781623004
1143	0.1781150298
1144	0.1781073746
1145	0.1780951198
1146	0.1780761981
1147	0.1779559533
1148	0.177943904
1149	0.177878574
1150	0.1778572214
1151	0.1778450163
1152	0.1777904549
1153	0.1777789706
1154	0.1777132373
1155	0.1776621578
1156	0.1776604876
1157	0.1775627759
1158	0.1775486577
1159	0.1774745031
1160	0.1774473661
1161	0.1773997128
1162	0.1773887242
1163	0.1773192723
1164	0.1771040319
1165	0.176982838
1166	0.1769193288
1167	0.1769065815
1168	0.1768530407
1169	0.1768498972
1170	0.1767982824
1171	0.1767393801
1172	0.176655921
1173	0.1766538995
1174	0.1766203565
1175	0.1766164674
1176	0.1765381759
1177	0.1764945423
1178	0.1764833091
1179	0.1764722104
1180	0.1764361293
1181	0.1763998505
1182	0.1763431564
1183	0.1763303344
1184	0.1762763018
1185	0.1761877558
1186	0.1761417288
1187	0.1761313558
1188	0.1760556952
1189	0.1759855781
1190	0.1759086233
1191	0.1758362792
1192	0.175758562
1193	0.1757200213
1194	0.175642074
1195	0.1755555526
1196	0.1755261088
1197	0.1754696027
1198	0.1753830239
1199	0.175300319
1200	0.1751888466
1201	0.1751481838
1202	0.175088852
1203	0.1750263862
1204	0.1749688111
1205	0.1748706578
1206	0.1747994907
1207	0.1747586801
1208	0.1747492699
1209	0.1746391748
1210	0.1745722998
1211	0.1744502374
1212	0.1742972394
1213	0.1742858393
1214	0.1742738905
1215	0.1742023425
1216	0.1741277006
1217	0.1740761755
1218	0.1739789886
1219	0.173956312
1220	0.1739450268
1221	0.1739175545
1222	0.1738882661
1223	0.1738575054
1224	0.1737955036
1225	0.1737425166
1226	0.1737267055
1227	0.1736863932
1228	0.1734990988
1229	0.1734619898
1230	0.1734133008
1231	0.173405614
1232	0.1733707527
1233	0.1733194927
1234	0.1732865655
1235	0.1732475984
1236	0.1732222115
1237	0.173210943
1238	0.1731511884
1239	0.1731107209
1240	0.1730538881
1241	0.1729847222
1242	0.172937395
1243	0.1728896851
1244	0.1728454332
1245	0.1727863425
1246	0.1727841882
1247	0.1727571053
1248	0.1727478799
1249	0.1727403777
1250	0.172714078
1251	0.1726338578
1252	0.1725929021
1253	0.1725382796
1254	0.1724553532
1255	0.1724266748
1256	0.1723733503
1257	0.1723134572
1258	0.1723112843
1259	0.1722285978
1260	0.1721822282
1261	0.1721804976
1262	0.1721607664
1263	0.1720409613
1264	0.1719284052
1265	0.1718942757
1266	0.1718388136
1267	0.1718319082
1268	0.1717682422
1269	0.1717371587
1270	0.171711805
1271	0.1716917746
1272	0.1716054867
1273	0.1715953529
1274	0.1714019875
1275	0.1713999794
1276	0.1713638151
1277	0.1712846239
1278	0.1712829515
1279	0.1712702176
1280	0.1712326109
1281	0.1711482086
1282	0.1711090399
1283	0.1711046832
1284	0.1710998001
1285	0.1710594243
1286	0.1710107046
1287	0.170987649
1288	0.1709833618
1289	0.1709707421
1290	0.1709322733
1291	0.1709293929
1292	0.1708776448
1293	0.1708129819
1294	0.1707519776
1295	0.1707100715
1296	0.1707012501
1297	0.1706950941
1298	0.1706925727
1299	0.1706483262
1300	0.1705815445
1301	0.1705373935
1302	0.1705342093
1303	0.1705319761
1304	0.170492257
1305	0.1704792612
1306	0.1704233588
1307	0.1703910662
1308	0.1703660766
1309	0.1703631375
1310	0.1702621277
1311	0.1702553326
1312	0.1702541153
1313	0.1701510177
1314	0.1701504135
1315	0.170043807
1316	0.1700081691
1317	0.1700031892
1318	0.1699464908
1319	0.1698936727
1320	0.1697892792
1321	0.1697225897
1322	0.1696705568
1323	0.169661223
1324	0.1695227479
1325	0.169446604
1326	0.1693768369
1327	0.1693292207
1328	0.1692884669
1329	0.1692472901
1330	0.1692316487
1331	0.1691715191
1332	0.1691233701
1333	0.1691051248
1334	0.1690967377
1335	0.1690476498
1336	0.1690124687
1337	0.1689740322
1338	0.1688717852
1339	0.168869416
1340	0.1688682626
1341	0.1688304612
1342	0.1688049011
1343	0.1686875941
1344	0.1685202317
1345	0.1684274794
1346	0.1684050539
1347	0.1683245506
1348	0.1683047554
1349	0.1682869665
1350	0.1682552107
1351	0.1682513947
1352	0.1680704882
1353	0.1680298871
1354	0.1680267499
1355	0.1679886982
1356	0.167928203
1357	0.1678545794
1358	0.1678487316
1359	0.167762294
1360	0.1677326444
1361	0.1677180444
1362	0.1677156418
1363	0.1677088015
1364	0.1677062488
1365	0.1677038838
1366	0.1676998474
1367	0.1676950675
1368	0.1676249816
1369	0.1676202328
1370	0.1675866368
1371	0.1675701521
1372	0.1675089402
1373	0.1674363225
1374	0.1674012004
1375	0.1673976144
1376	0.1673441134
1377	0.167341455
1378	0.1672905379
1379	0.167225555
1380	0.1672033558
1381	0.1671963529
1382	0.1671495142
1383	0.1671480878
1384	0.1670756257
1385	0.1670228265
1386	0.1669400216
1387	0.1669057776
1388	0.1668504471
1389	0.1668263383
1390	0.16677987
1391	0.1667398125
1392	0.1666911005
1393	0.1666616156
1394	0.166567034
1395	0.166525921
1396	0.1664535409
1397	0.1663582043
1398	0.1662972272
1399	0.1662632532
1400	0.1662306239
1401	0.1661838466
1402	0.1661816689
1403	0.1661183533
1404	0.1660599785
1405	0.1660252181
1406	0.1659471066
1407	0.1658785362
1408	0.1658213883
1409	0.1657768398
1410	0.1657051421
1411	0.1656714646
1412	0.1656457118
1413	0.1656033062
1414	0.1655990137
1415	0.1655427875
1416	0.1655307383
1417	0.1655053627
1418	0.1654410534
1419	0.1653943369
1420	0.165352179
1421	0.1653138004
1422	0.1652129226
1423	0.1651728909
1424	0.1651406994
1425	0.1651016716
1426	0.1650510263
1427	0.1649911854
1428	0.1649821427
1429	0.1649654508
1430	0.1648853554
1431	0.164875299
1432	0.1648608616
1433	0.1648106356
1434	0.1647088055
1435	0.1647056038
1436	0.1647046812
1437	0.1646765904
1438	0.1646731597
1439	0.1646577698
1440	0.164618918
1441	0.164615462
1442	0.1645993684
1443	0.1645725814
1444	0.1645280854
1445	0.1644756595
1446	0.1644697989
1447	0.1643883809
1448	0.1643261517
1449	0.164255761
1450	0.164223366
1451	0.1641321096
1452	0.164095568
1453	0.1640461982
1454	0.164043609
1455	0.1640148135
1456	0.1639896754
1457	0.1639342806
1458	0.1639105553
1459	0.163863095
1460	0.163828794
1461	0.1637859768
1462	0.1637572143
1463	0.16372903
1464	0.1636962866
1465	0.1636128591
1466	0.1635762216
1467	0.163573672
1468	0.1635089279
1469	0.1634601219
1470	0.1634152791
1471	0.1633411348
1472	0.1633371415
1473	0.1633329756
1474	0.1633312288
1475	0.1633246825
1476	0.163313226
1477	0.1632791562
1478	0.1632144172
1479	0.1631497165
1480	0.1630416476
1481	0.1630350626
1482	0.1630061909
1483	0.1630034409
1484	0.1628426545
1485	0.1628013835
1486	0.1627946347
1487	0.1627932816
1488	0.1627578744
1489	0.1626699793
1490	0.1626082022
1491	0.1625798614
1492	0.1625774254
1493	0.1625289364
1494	0.1625258762
1495	0.1624655508
1496	0.1624393803
1497	0.162414878
1498	0.1623599305
1499	0.1623537633
1500	0.1623200232
1501	0.1623155927
1502	0.1622690933
1503	0.162241467
1504	0.1622117478
1505	0.1622020632
1506	0.1621625373
1507	0.1621160235
1508	0.1621127372
1509	0.1620745157
1510	0.1620046068
1511	0.1619682276
1512	0.1619163242
1513	0.1618725191
1514	0.1618394253
